Mark,Competitor,DOB,Nat,Pos,Venue,Date,WIND
17.08,Yoel GARCÍA,25 NOV 1973,CUB,3q2,"Olympic Stadium, Sydney (AUS)",23 SEP 2000,-0.3
17.08,Phillips IDOWU,30 DEC 1978,GBR,6,"Olympic Stadium, Sydney (AUS)",25 SEP 2000,0.0
17.08,Christian OLSSON,25 JAN 1980,SWE,1,Helsinki (FIN),14 JUN 2001,1.3
17.08,Igor SPASOVKHODSKIY,01 AUG 1979,RUS,2,"Olympisch Stadion, Amsterdam (NED)",13 JUL 2001,0.2
17.08,Jadel GREGÓRIO,16 SEP 1980,BRA,1,São Paulo (BRA),09 APR 2002,1.5
17.08,Marian OPREA,06 JUN 1982,ROU,1,Constanta (ROU),19 MAY 2002,
17.08,Mykola SAVOLAINEN,25 MAR 1980,UKR,1,Donetsk (UKR),21 AUG 2002,
17.08,Kenta BELL,16 MAR 1977,USA,6,"Stade de France, Paris-St-Denis (FRA)",25 AUG 2003,0.0
17.08,Melvin LISTER,29 AUG 1977,USA,2q1,"Sacramento, CA (USA)",15 JUL 2004,0.2
17.08,Leevan SANDS,16 AUG 1981,BAH,4,Paris (FRA),23 JUL 2004,-0.5
17.08,Danil BURKENYA,20 JUL 1978,RUS,3q1,"Olympic Stadium, Athina (GRE)",20 AUG 2004,0.1
17.08,Osniel TOSCA,30 JUN 1984,CUB,1,La Habana (CUB),18 FEB 2005,
17.08,Jadel GREGÓRIO,16 SEP 1980,BRA,2,Rethymno (GRE),10 JUL 2005,-0.8
17.08,Danil BURKENYA,20 JUL 1978,RUS,3,Tula (RUS),13 JUL 2005,-0.2
17.08,Walter DAVIS,02 JUL 1979,USA,3q1,"Olympiastadion, Helsinki (FIN)",10 AUG 2005,0.6
17.08,Aarik WILSON,25 OCT 1982,USA,3,Zürich (SUI),18 AUG 2006,1.0
17.08,Osniel TOSCA,30 JUN 1984,CUB,1,Baie Mahault (FRA),01 MAY 2007,0.0
17.08,Aleksandr PETRENKO,08 FEB 1983,RUS,1,Sochi (RUS),27 MAY 2007,0.9
17.08,Dmitrij VAĽUKEVIČ,31 MAY 1981,SVK,9q1,"National Stadium, Beijing (CHN)",18 AUG 2008,0.5
17.08,Dmitrij VAĽUKEVIČ,31 MAY 1981,SVK,1,Trebic (CZE),06 SEP 2008,1.5
17.08,Osviel HERNÁNDEZ,31 MAY 1989,CUB,2f1,La Habana (CUB),13 FEB 2009,0.9
17.08,Alexis COPELLO,12 AUG 1985,CUB,4,Rio de Janeiro (BRA),17 MAY 2009,-0.6
17.08,Momchil KARAILIEV,21 MAY 1982,BUL,1,"Štadión SNP, Banská Bystrica (SVK)",21 JUN 2009,-0.3
17.08,Randy LEWIS,15 NOV 1978,GRN,4,Montreuil-sous-Bois (FRA),08 JUN 2010,1.4
17.08,Fabrizio DONATO,14 AUG 1976,ITA,2,Torino (ITA),12 JUN 2010,2.0
17.08,Fabrizio SCHEMBRI,27 JAN 1981,ITA,5,"Stadio Olimpico, Roma (ITA)",26 MAY 2011,-0.2
17.08,Karl TAILLEPIERRE,13 AUG 1976,FRA,1,Forbach (FRA),29 MAY 2011,1.6
17.08,David GIRAT,26 AUG 1984,CUB,3,"Alexander Stadium, Birmingham (GBR)",10 JUL 2011,0.0
17.08,Leevan SANDS,16 AUG 1981,BAH,2,Sotteville-lès-Rouen (FRA),10 JUL 2012,1.3
17.08,Benjamin COMPAORÉ,05 AUG 1987,FRA,6,"Olympic Stadium, London (GBR)",09 AUG 2012,0.0
17.08,Christian TAYLOR,18 JUN 1990,USA,1,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,-0.6
17.08,Will CLAYE,13 JUN 1991,USA,2q1,"Luzhniki Stadion, Moskva (RUS)",16 AUG 2013,0.9
17.08,Dmitriy CHIZHIKOV,06 DEC 1993,RUS,1q1,"Kadrioru staadion, Tallinn (EST)",11 JUL 2015,1.2
17.08,Harold CORREA,26 JUN 1988,FRA,1,Villeneuve d'Ascq (FRA),22 MAY 2016,1.2
17.08,Omar CRADDOCK,26 APR 1991,USA,2,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2017,-1.5
17.08,Jordan SCOTT,29 JUN 1997,JAM,,"Charlottesville, VA (USA)",11 MAY 2019,1.1
17.08,Hugues Fabrice ZANGO,25 JUN 1993,BUR,2,Montreuil (FRA),11 JUN 2019,0.0
17.08,Levon AGHASYAN,19 JAN 1995,ARM,1,Artashat (ARM),05 JUL 2019,0.8
17.08,Yasser Mohammed TRIKI,24 MAR 1997,ALG,3,"Five Rings Sports Center, Wuhan (CHN)",26 OCT 2019,0.2
17.08,Lázaro MARTÍNEZ,03 NOV 1997,CUB,3,"Estadio Panamericano, La Habana (CUB)",21 MAR 2020,2.0
17.08,Lasha GULELAURI,26 MAY 1993,GEO,1,"New District Stadium, Tbilisi (GEO)",30 MAY 2021,1.4
17.08,Cristian NÁPOLES,27 NOV 1998,CUB,2q1,"National Stadium, Tokyo (JPN)",03 AUG 2021,0.4
17.08,Yaming ZHU,04 MAY 1994,CHN,2q1,"Hayward Field, Eugene, OR (USA)",21 JUL 2022,0.3
17.07,David SMITH,08 NOV 1947,USA,2,"Eugene, OR (USA)",01 JUL 1972,0.3
17.07,Anatoliy PISKULIN,01 DEC 1952,URS,1,Vilnius (LTU),24 JUN 1978,
17.07,Yevgeniy ANIKIN,13 MAR 1958,URS,1,Moskva (URS),05 JUL 1980,0.5
17.07,Jaak UUDMÄE,03 SEP 1954,URS,2,Moskva (URS),05 JUL 1980,0.2
17.07,Bedros BEDROSIAN,21 MAY 1955,ROU,1,Bucureşti (ROU),31 JUL 1982,
17.07,Vasiliy GRISHCHENKOV,23 JAN 1958,URS,2,Sofia (BUL),21 MAY 1983,
17.07,Keith CONNOR,16 SEP 1957,GBR,1,London (GBR),15 JUL 1983,
17.07,Viktor PANYCH,04 MAR 1960,URS,1,Kishinev (URS),28 AUG 1983,
17.07,Kenneth LORRAWAY,06 FEB 1956,AUS,1,Canberra (AUS),19 FEB 1984,
17.07,Volker MAI,03 MAY 1966,GDR,4,"Bruce Stadium, Canberra (AUS)",04 OCT 1985,
17.07,Frank RUTHERFORD,23 NOV 1964,BAH,1,"Baton Rouge, LA (USA)",06 JUN 1987,1.5
17.07,Kenny HARRISON,13 FEB 1965,USA,2,Zagreb (CRO),17 JUL 1987,0.6
17.07,Đorđe KOŽUL,31 DEC 1963,YUG,1,Celje (SLO),21 JUL 1987,1.9
17.07,Ivan SLANAŘ,11 JAN 1961,TCH,1,Třinec (TCH),16 AUG 1987,1.4
17.07,Joseph TAIWO,24 AUG 1959,NGR,1,Verona (ITA),27 JUL 1988,
17.07,Vladimir CHEMIKOV,03 AUG 1959,URS,3,Volgograd (URS),10 JUN 1989,1.0
17.07,Igor LAPSHIN,08 AUG 1963,URS,2,Birmingham (GBR),24 JUN 1989,1.6
17.07,Nikolay MUSIYENKO,16 DEC 1959,URS,2,São Paulo (BRA),20 MAY 1990,0.5
17.07,Frank RUTHERFORD,23 NOV 1964,BAH,2,Bologna (ITA),18 JUL 1990,
17.07,Lucian SFIEA,10 SEP 1963,ROU,1,Oristano (ITA),01 JUN 1991,1.0
17.07,Brian WELLMAN,08 SEP 1967,BER,1,Sheffield (GBR),21 JUL 1991,1.7
17.07,Georges SAINTE-ROSE,03 SEP 1969,FRA,4q1,"National Stadium, Tokyo (JPN)",25 AUG 1991,1.1
17.07,Tord HENRIKSSON,13 APR 1965,SWE,2q2,"National Stadium, Tokyo (JPN)",25 AUG 1991,0.6
17.07,Andrey KAYUKOV,12 APR 1964,RUS,1,Khabarovsk (URS),04 JUL 1992,1.5
17.07,Charles SIMPKINS,19 OCT 1963,USA,3q1,"Estadio Olímpico, Barcelona (ESP)",01 AUG 1992,
17.07,Shixin ZHOU,05 AUG 1967,CHN,5q2,"Estadio Olímpico, Barcelona (ESP)",01 AUG 1992,
17.07,Denis KAPUSTIN,05 OCT 1970,RUS,2,Köln (GER),21 AUG 1994,-0.6
17.07,Andrew MURPHY,18 DEC 1969,AUS,1,Sydney (AUS),10 MAR 1996,1.8
17.07,Aliecer URRUTIA,22 SEP 1974,CUB,5,"Atlanta, GA (USA)",18 MAY 1996,1.4
17.07,Brian WELLMAN,08 SEP 1967,BER,4,"Arena Civica, Milano (ITA)",07 SEP 1996,1.1
17.07,Salem Mouled AL AHMADI,12 SEP 1969,KSA,1,Riyadh (KSA),15 MAY 1997,0.3
17.07,Brian WELLMAN,08 SEP 1967,BER,4,Oslo (NOR),04 JUL 1997,1.6
17.07,Andrey KURENNOY,12 MAY 1972,RUS,4,Catania (ITA),27 AUG 1997,0.2
17.07,Onochie ACHIKE,31 JAN 1975,GBR,2,Tallinn (EST),19 JUN 1998,0.0
17.07,Zsolt CZINGLER,26 APR 1971,HUN,1,Budapest (HUN),05 JUL 1998,1.7
17.07,LaMark CARTER,23 AUG 1970,USA,3,"New York, NY (USA)",21 JUL 1998,0.7
17.07,Yoelbi QUESADA,04 AUG 1973,CUB,3,"Stade Louis II, Monaco (MON)",08 AUG 1998,0.2
17.07,Zsolt CZINGLER,26 APR 1971,HUN,4,"Stade Louis II, Monaco (MON)",08 AUG 1998,-0.1
17.07,Charles Michael FRIEDEK,26 AUG 1971,GER,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 1998,1.4
17.07,Rostislav DIMITROV,26 DEC 1974,BUL,3,"Olympiastadion, Berlin (GER)",01 SEP 1998,-0.6
17.07,Yoel GARCÍA,25 NOV 1973,CUB,1,La Habana (CUB),15 MAY 1999,0.5
17.07,Denis KAPUSTIN,05 OCT 1970,RUS,1,Milano (ITA),09 JUN 1999,1.1
17.07,Jonathan EDWARDS,10 MAY 1966,GBR,1,Glasgow (GBR),03 SEP 1999,1.1
17.07,Walter DAVIS,02 JUL 1979,USA,1,"Baton Rouge, LA (USA)",19 MAY 2000,0.3
17.07,Andrew MURPHY,18 DEC 1969,AUS,1,Newcastle (AUS),03 FEB 2001,0.5
17.07,Konstantinos ZALAGITIS,15 DEC 1980,GRE,1,Trikala (GRE),15 JUN 2002,0.6
17.07,Leevan SANDS,16 AUG 1981,BAH,4,Paris (FRA),05 JUL 2002,-0.6
17.07,Aleksandr SERGEYEV,29 JUL 1983,RUS,2,Tula (RUS),16 JUL 2006,
17.07,Nelson ÉVORA,20 APR 1984,POR,4,"Ullevi Stadium, Göteborg (SWE)",12 AUG 2006,0.4
17.07,Aarik WILSON,25 OCT 1982,USA,4,"Stade Louis II, Monaco (MON)",20 AUG 2006,-0.7
17.07,Deokhyeon KIM,08 DEC 1985,KOR,1,Kimchun (KOR),22 OCT 2006,0.0
17.07,Yoelbi QUESADA,04 AUG 1973,CUB,5,La Habana (CUB),26 MAY 2007,0.9
17.07,Phillips IDOWU,30 DEC 1978,GBR,1q2,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,-0.1
17.07,Aarik WILSON,25 OCT 1982,USA,1,"Olympiastadion, Berlin (GER)",16 SEP 2007,0.9
17.07,Nelson ÉVORA,20 APR 1984,POR,2,"Olympiastadion, Berlin (GER)",16 SEP 2007,0.8
17.07,Leevan SANDS,16 AUG 1981,BAH,5,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 SEP 2007,0.8
17.07,Ndiss Kaba BADJI,21 SEP 1983,SEN,1,Addis Abeba (ETH),03 MAY 2008,1.7
17.07,Jules LECHANGA,19 NOV 1986,FRA,2,Forbach (FRA),25 MAY 2008,1.0
17.07,Yevgeniy EKTOV,01 SEP 1986,KAZ,1,Korat (THA),26 JUN 2008,1.4
17.07,Karl TAILLEPIERRE,13 AUG 1976,FRA,1,Strasbourg (FRA),02 JUL 2008,0.7
17.07,Jules LECHANGA,19 NOV 1986,FRA,1,Albi (FRA),25 JUL 2008,1.0
17.07,Dmitrij VAĽUKEVIČ,31 MAY 1981,SVK,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 SEP 2008,-0.7
17.07,David GIRAT,26 AUG 1984,CUB,3,Montreuil-sous-Bois (FRA),11 JUN 2009,0.0
17.07,David GIRAT,26 AUG 1984,CUB,3,Paris-St-Denis (FRA),17 JUL 2009,0.8
17.07,Onochie ACHIKE,31 JAN 1975,GBR,5,"Crystal Palace, London (GBR)",24 JUL 2009,1.9
17.07,Momchil KARAILIEV,21 MAY 1982,BUL,4q1,"Olympiastadion, Berlin (GER)",16 AUG 2009,0.0
17.07,Momchil KARAILIEV,21 MAY 1982,BUL,4,"Letzigrund, Zürich (SUI)",28 AUG 2009,0.2
17.07,Renjith MAHESWARY,30 JAN 1986,IND,3,New Delhi (IND),12 OCT 2010,0.6
17.07,Phillips IDOWU,30 DEC 1978,GBR,3,"Crystal Palace, London (GBR)",06 AUG 2011,0.8
17.07,Jefferson DIAS SABINO,04 NOV 1982,BRA,1,São Paulo (BRA),07 AUG 2011,0.4
17.07,Aarik WILSON,25 OCT 1982,USA,1,"Walnut, CA (USA)",21 APR 2012,-1.1
17.07,Benjamin COMPAORÉ,05 AUG 1987,FRA,1,Montreuil-sous-Bois (FRA),03 JUN 2013,1.3
17.07,Gaetan SAKU BAFUANGA,22 JUL 1991,FRA,1,La Roche-sur-Yon (FRA),24 JUL 2013,0.3
17.07,Lázaro MARTÍNEZ,03 NOV 1997,CUB,3,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,-0.2
17.07,Alexey FYODOROV,25 MAY 1991,RUS,1,Kazan (RUS),26 JUL 2014,0.9
17.07,Dmitriy SOROKIN,27 SEP 1992,RUS,2,Cheboksary (RUS),05 AUG 2015,0.7
17.07,Marian OPREA,06 JUN 1982,ROU,2q1,"National Stadium, Beijing (CHN)",26 AUG 2015,1.5
17.07,Bin DONG,22 NOV 1988,CHN,2,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016,0.7
17.07,Lázaro MARTÍNEZ,03 NOV 1997,CUB,1,La Habana (CUB),11 FEB 2017,-0.1
17.07,Max HEß,13 JUL 1996,GER,3,"Stade Charléty, Paris (FRA)",01 JUL 2017,-0.6
17.07,Cristian NÁPOLES,27 NOV 1998,CUB,5,Ostrava (CZE),09 SEP 2018,0.4
17.07,Ruiting WU,29 NOV 1995,CHN,1f1,Huangshi (CHN),14 APR 2019,0.3
17.07,Jordan SCOTT,29 JUN 1997,JAM,1,"Charlottesville, VA (USA)",20 APR 2019,1.8
17.07,Dmitriy SOROKIN,27 SEP 1992,RUS,1,Sochi (RUS),29 MAY 2019,-0.1
17.07,Yaming ZHU,04 MAY 1994,CHN,1,Xi'an (CHN),28 APR 2021,-0.7
17.07,Simone FORTE,20 JAN 1996,ITA,,"Stadio Zecchini, Grosseto (ITA)",12 JUN 2021,1.5
17.07,Chengetayi MAPAYA,19 DEC 1998,ZIM,1q1,"John McDonnell Field, Fayetteville, AR (USA)",27 MAY 2022,0.1
17.07,Donald SCOTT,23 FEB 1992,USA,1,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,0.7
17.07,Yasser Mohammed TRIKI,24 MAR 1997,ALG,1,"Stade Complexe Olympique, Oran (ALG)",30 JUN 2022,0.6
17.07,Hugues Fabrice ZANGO,25 JUN 1993,BUR,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,-0.5
17.07,Hugues Fabrice ZANGO,25 JUN 1993,BUR,1,"Sports Park Mladost, Zagreb (CRO)",11 SEP 2022,0.4
17.07,Praveen CHITHRAVEL,05 JUN 2001,IND,1,"Kalinga Stadium, Bhubaneshwar (IND)",17 JUN 2023,0.0
17.06,Michał JOACHIMOWSKI,26 SEP 1950,POL,1,Warszawa (POL),02 JUN 1973,1.6
17.06,Viktor SANEYEV,03 OCT 1945,URS,1,Sofia (BUL),07 OCT 1973,
17.06,Jörg DREHMEL,03 MAY 1945,GDR,1,Potsdam (GDR),13 JUN 1974,
17.06,Willie BANKS,11 MAR 1956,USA,1,"Centennial Stadium, Etobicoke, Toronto (CAN)",05 JUL 1979,
17.06,Ron LIVERS,20 JUL 1955,USA,1,Tokyo (JPN),23 SEP 1979,
17.06,Vlastimil MARINEC,09 JAN 1957,TCH,1,Praha (TCH),23 JUL 1983,
17.06,Ján ČADO,07 MAY 1963,TCH,6,"Olympiastadion, Helsinki (FIN)",08 AUG 1983,1.4
17.06,Zdzisław HOFFMANN,27 AUG 1959,POL,2,Praha (TCH),28 JUN 1987,0.3
17.06,Mike CONLEY,05 OCT 1962,USA,3q1,"Stadio Olimpico, Roma (ITA)",30 AUG 1987,1.5
17.06,Andrey KAYUKOV,12 APR 1964,URS,3,Tallinn (EST),09 JUL 1988,2.0
17.06,Vyacheslav BORDUKOV,1959,URS,5,Gorkiy (URS),23 JUL 1989,0.2
17.06,Kenny HARRISON,13 FEB 1965,USA,2q1,"New Orleans, LA (USA)",19 JUN 1992,0.1
17.06,Aleksandr KOVALENKO,08 MAY 1963,EUN,7,"Estadio Olímpico, Barcelona (ESP)",03 AUG 1992,-0.1
17.06,Frank RUTHERFORD,23 NOV 1964,BAH,2,"Estadio Panamericano, La Habana (CUB)",26 SEP 1992,1.6
17.06,Gennadiy MARKOV,15 JUN 1967,RUS,2,Sochi (RUS),23 MAY 1993,1.8
17.06,Kenny HARRISON,13 FEB 1965,USA,10,"Gottlieb-Daimler Stadion, Stuttgart (GER)",16 AUG 1993,0.5
17.06,Armen MARTIROSYAN,06 AUG 1969,ARM,2,Tsakhadzor (ARM),02 JUL 1994,0.6
17.06,Jonathan EDWARDS,10 MAY 1966,GBR,3,"Stade Louis II, Monaco (MON)",02 AUG 1994,0.0
17.06,Julian GOLLEY,12 SEP 1971,GBR,2,"Crystal Palace, London (GBR)",10 SEP 1994,0.9
17.06,LaMark CARTER,23 AUG 1970,USA,4,"Atlanta, GA (USA)",15 JUN 1996,1.5
17.06,Denis KAPUSTIN,05 OCT 1970,RUS,1,Budapest (HUN),20 JUN 1996,1.0
17.06,Andrey KURENNOY,12 MAY 1972,RUS,4,"Bislett Stadion, Oslo (NOR)",09 JUL 1998,0.0
17.06,Michel CALVO,16 DEC 1977,CUB,1,La Habana (CUB),25 FEB 1999,1.2
17.06,Jonathan EDWARDS,10 MAY 1966,GBR,1,"Crystal Palace, London (GBR)",07 AUG 1999,-0.5
17.06,Paolo CAMOSSI,06 JAN 1974,ITA,2,"Crystal Palace, London (GBR)",07 AUG 1999,-0.4
17.06,Zsolt CZINGLER,26 APR 1971,HUN,1,Budapest (HUN),30 JUL 2000,1.8
17.06,Alexander MARTÍNEZ,23 AUG 1977,CUB,1,Bern (SUI),24 AUG 2001,-0.9
17.06,Marian OPREA,06 JUN 1982,ROU,2,Torino (ITA),07 JUN 2002,1.1
17.06,Vladimir LETNICOV,07 OCT 1981,MDA,1,Beograd (SRB),23 JUN 2002,0.0
17.06,Jonathan EDWARDS,10 MAY 1966,GBR,2,Sheffield (GBR),30 JUN 2002,1.5
17.06,David GIRAT,26 AUG 1984,CUB,1,La Habana (CUB),13 JUN 2003,1.2
17.06,Alexander MARTÍNEZ,23 AUG 1977,CUB,1,Tallinn (EST),30 JUL 2003,1.3
17.06,Tim RUSAN,25 JUN 1977,USA,1,Heusden-Zolder (BEL),02 AUG 2003,-0.6
17.06,Kenta BELL,16 MAR 1977,USA,1q,"Provo, UT (USA)",25 JUN 2004,0.5
17.06,Christos MELETOGLOU,02 JAN 1972,GRE,4q1,"Olympic Stadium, Athina (GRE)",20 AUG 2004,0.0
17.06,Walter DAVIS,02 JUL 1979,USA,2,Fortaleza (BRA),18 MAY 2005,1.5
17.06,Danil BURKENYA,20 JUL 1978,RUS,2,"Stadio Luigi Ridolfi, Firenze (ITA)",19 JUN 2005,0.5
17.06,Julien KAPEK,12 JAN 1979,FRA,2,Angers (FRA),16 JUL 2005,1.2
17.06,Viktor YASTREBOV,13 JAN 1982,UKR,1,Kalamata (GRE),03 JUN 2006,1.7
17.06,Tarik BOUGUETAIB,30 APR 1981,MAR,1,Casablanca (MAR),03 JUL 2006,0.3
17.06,Fabrizio DONATO,14 AUG 1976,ITA,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1.1
17.06,Phillips IDOWU,30 DEC 1978,GBR,7,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,0.7
17.06,Phillips IDOWU,30 DEC 1978,GBR,2,"Crystal Palace, London (GBR)",28 JUL 2006,0.9
17.06,Dmitrij VAĽUKEVIČ,31 MAY 1981,SVK,3,Dubnica nad Váhom (SVK),29 AUG 2006,0.0
17.06,Yanxi LI,26 JUN 1984,CHN,1,Doha (QAT),12 DEC 2006,0.4
17.06,Aarik WILSON,25 OCT 1982,USA,1,"Indianapolis, IN (USA)",24 JUN 2007,1.7
17.06,Aleksandr PETRENKO,08 FEB 1983,RUS,1,Tula (RUS),03 AUG 2007,0.8
17.06,Aarik WILSON,25 OCT 1982,USA,2q2,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,0.1
17.06,Randy LEWIS,15 NOV 1978,GRN,6q2,"National Stadium, Beijing (CHN)",18 AUG 2008,0.6
17.06,Bo WU,17 JUN 1984,CHN,2,Yulin (CHN),17 MAY 2009,0.4
17.06,Deokhyeon KIM,08 DEC 1985,KOR,1,Kunshan (CHN),27 MAY 2009,-0.1
17.06,Jadel GREGÓRIO,16 SEP 1980,BRA,4q2,"Olympiastadion, Berlin (GER)",16 AUG 2009,0.8
17.06,Will CLAYE,13 JUN 1991,USA,,"Hayward Field, Eugene, OR (USA)",23 JUN 2011,1.5
17.06,Yuriy KOVALYOV,18 JUN 1991,RUS,1,Yerino (RUS),26 JUN 2011,1.8
17.06,Alexis COPELLO,12 AUG 1985,CUB,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2011,2.0
17.06,Christian TAYLOR,18 JUN 1990,USA,1,"Puskás Ferenc Stadion, Budapest (HUN)",30 JUL 2011,0.7
17.06,Christian TAYLOR,18 JUN 1990,USA,2,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1.2
17.06,Lyukman ADAMS,24 SEP 1988,RUS,1,Cheboksary (RUS),05 JUL 2012,0.0
17.06,Benjamin COMPAORÉ,05 AUG 1987,FRA,1q1,"Olympic Stadium, London (GBR)",07 AUG 2012,0.8
17.06,Benjamin COMPAORÉ,05 AUG 1987,FRA,2,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013,1.3
17.06,Pedro PICHARDO,30 JUN 1993,CUB,3q2,"Luzhniki Stadion, Moskva (RUS)",16 AUG 2013,0.5
17.06,Chris BENARD,09 APR 1990,USA,,"Walnut, CA (USA)",19 APR 2014,1.2
17.06,Lázaro MARTÍNEZ,03 NOV 1997,CUB,1,La Habana (CUB),10 MAY 2014,-1.1
17.06,Ernesto REVÉ,26 FEB 1992,CUB,3,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,2.0
17.06,Benjamin COMPAORÉ,05 AUG 1987,FRA,1f1,La Roche-sur-Yon (FRA),23 JUL 2014,0.0
17.06,Marian OPREA,06 JUN 1982,ROU,6,"National Stadium, Beijing (CHN)",27 AUG 2015,0.4
17.06,Pedro PICHARDO,30 JUN 1993,CUB,2,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,0.1
17.06,Max HEß,13 JUL 1996,GER,1,Kassel (GER),18 JUN 2016,1.5
17.06,Lázaro MARTÍNEZ,03 NOV 1997,CUB,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",21 JUL 2016,-1.1
17.06,Cristian NÁPOLES,27 NOV 1998,CUB,1q2,"Olympic Stadium, London (GBR)",07 AUG 2017,-0.4
17.06,Nazim BABAYEV,08 OCT 1997,AZE,5,"Stadio Olimpico, Roma (ITA)",06 JUN 2019,0.2
17.06,Jordan Alejandro DÍAZ FORTUN,23 FEB 2001,CUB,8,"Khalifa International Stadium, Doha (QAT)",29 SEP 2019,0.8
17.06,Yasser Mohammed TRIKI,24 MAR 1997,ALG,1,"Stade Annexe du 5 Juillet, Algiers (ALG)",07 MAY 2021,0.6
17.06,Benjamin COMPAORÉ,05 AUG 1987,FRA,1,Montgeron (FRA),15 MAY 2022,0.7
17.06,Lázaro MARTÍNEZ,03 NOV 1997,CUB,3q2,"Hayward Field, Eugene, OR (USA)",21 JUL 2022,0.5
17.06,Yasser Mohammed TRIKI,24 MAR 1997,ALG,1,"Bezirkssportanlage Überruhr, Essen (GER)",18 JUN 2023,0.3
17.05,Nélson PRUDÊNCIO,04 APR 1944,BRA,3,"Olympiastadion, München (GER)",04 SEP 1972,1.4
17.05,Viktor SANEYEV,03 OCT 1945,URS,1,Moskva (URS),26 JUL 1974,
17.05,Willie BANKS,11 MAR 1956,USA,2,"Westwood, CA (USA)",07 MAY 1978,
17.05,Zhenxian ZOU,10 NOV 1955,CHN,1,Tokyo (JPN),05 JUN 1981,0.0
17.05,João Carlos DE OLIVEIRA,28 MAY 1954,BRA,1,La Paz (BOL),05 NOV 1981,
17.05,Gennadiy VALYUKEVICH,01 JUN 1958,URS,1,Tallinn (EST),05 JUN 1982,
17.05,Aleksandr BESKROVNIY,05 APR 1960,URS,1,Moskva (URS),12 JUN 1982,
17.05,Ajayi AGBEBAKU,06 DEC 1956,NGR,3,San José (USA),28 MAY 1983,
17.05,Grigoriy YEMETS,08 OCT 1957,URS,1,Kharkov (URS),29 MAY 1983,
17.05,John HERBERT,20 APR 1962,GBR,3,Edmonton (CAN),08 JUL 1983,1.4
17.05,Mike CONLEY,05 OCT 1962,USA,,Bruxelles (BEL),26 AUG 1983,
17.05,Jorge Alfredo REINA ABREU,10 JAN 1963,CUB,1,Caracas (VEN),27 AUG 1983,-0.4
17.05,Aleksandr LISICHONOK,22 DEC 1958,URS,2,Kharkov (URS),08 JUL 1984,
17.05,Willie BANKS,11 MAR 1956,USA,1,London (GBR),19 JUL 1985,
17.05,Jaroslav PRIŠČÁK,28 AUG 1956,TCH,1,Praha (TCH),10 AUG 1985,1.7
17.05,Jacek PASTUSIŃSKI,08 SEP 1964,POL,1,London (GBR),26 AUG 1985,
17.05,Paul EMORDI,25 DEC 1965,NGR,q,"Indianapolis, IN (USA)",05 JUN 1986,
17.05,Sergey TKACHYOV,07 OCT 1958,URS,2,Taganrog (URS),06 JUL 1986,1.2
17.05,Arne HOLM,22 DEC 1961,SWE,3,Göteborg (SWE),28 JUN 1987,-0.2
17.05,Aleksandr LEONOV,07 FEB 1962,URS,1,Tallinn (EST),01 AUG 1987,0.6
17.05,Toussaint RABENALA,29 OCT 1965,MAD,1,Sotteville-lès-Rouen (FRA),10 JUN 1989,1.0
17.05,Igor LAPSHIN,08 AUG 1963,URS,4,Volgograd (URS),10 JUN 1989,1.3
17.05,Volker MAI,03 MAY 1966,GDR,4,Bratislava (TCH),20 JUN 1990,1.1
17.05,Ján ČADO,07 MAY 1963,TCH,4,Zürich (SUI),15 AUG 1990,
17.05,Vladimir CHEMIKOV,03 AUG 1959,URS,1,Odessa (URS),26 JUL 1991,0.0
17.05,Anísio Souza SILVA,18 JUN 1969,BRA,2q1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",15 AUG 1993,0.2
17.05,Jonathan EDWARDS,10 MAY 1966,GBR,2,Gateshead (GBR),01 JUL 1994,1.2
17.05,Jacek BUTKIEWICZ,25 JUL 1969,POL,,Villeneuve d'Ascq (FRA),25 JUN 1995,2.0
17.05,Kenny BOUDINE,25 JAN 1973,FRA,1,Clermont-Ferrand (FRA),05 MAY 1996,0.0
17.05,Sergey KOCHKIN,01 JUL 1970,RUS,4,St. Petersburg (RUS),04 JUL 1996,0.4
17.05,Brian WELLMAN,08 SEP 1967,BER,3,Bruxelles (BEL),23 AUG 1996,0.4
17.05,Yoel GARCÍA,25 NOV 1973,CUB,3,Sevilla (ESP),29 MAY 1997,0.9
