Mark,Competitor,DOB,Nat,Pos,Venue,Date,WIND
8.11,Oleksiy LUKASHEVYCH,11 JAN 1977,UKR,1,Lugano (SUI),15 JUN 2007,0.3
8.11,Ndiss Kaba BADJI,21 SEP 1983,SEN,1,Algiers (ALG),21 JUN 2007,1.3
8.11,Brian JOHNSON,05 MAR 1980,USA,5,"Indianapolis, IN (USA)",22 JUN 2007,2.0
8.11,Issam NIMA,08 APR 1979,ALG,1,Algiers (ALG),08 JUL 2007,0.7
8.11,Oleksiy LUKASHEVYCH,11 JAN 1977,UKR,5q1,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007,0.3
8.11,Aarik WILSON,25 OCT 1982,USA,3,Ponce (PUR),17 MAY 2008,2.0
8.11,Petteri LAX,12 OCT 1985,FIN,1,Tampere (FIN),26 JUL 2008,0.1
8.11,Mitchell WATT,25 MAR 1988,AUS,2,Melbourne (AUS),05 MAR 2009,1.6
8.11,Zhenwei YU,18 MAR 1986,CHN,1,Zhaoqing (CHN),11 APR 2009,0.8
8.11,Gable GARENAMOTSE,28 FEB 1977,BOT,5,"FBK Stadium, Hengelo (NED)",01 JUN 2009,1.2
8.11,Bashir RAMZY,04 MAY 1979,USA,,"Chula Vista, CA (USA)",13 JUN 2009,0.4
8.11,Michel TORNÉUS,26 MAY 1986,SWE,1,Göteborg (SWE),27 JUN 2009,0.2
8.11,Nicholas GORDON,17 SEP 1988,JAM,3,Kingston (JAM),28 JUN 2009,
8.11,Marcin STARZAK,20 OCT 1985,POL,,Madrid (ESP),04 JUL 2009,2.0
8.11,Salim SDIRI,26 OCT 1978,FRA,1,Angers (FRA),25 JUL 2009,0.9
8.11,Chris TOMLINSON,15 SEP 1981,GBR,2,"Stade Louis II, Monaco (MON)",28 JUL 2009,0.0
8.11,Hugo CHILA,22 JUL 1987,ECU,1,Medellín (COL),24 APR 2010,1.6
8.11,Xiongfeng SU,21 MAR 1987,CHN,1,Osaka (JPN),08 MAY 2010,0.1
8.11,Oslay VILCHES,13 JUL 1988,CUB,1,La Habana (CUB),03 JUN 2010,1.6
8.11,Fabrice LAPIERRE,17 OCT 1983,AUS,3,"Stadio Olimpico, Roma (ITA)",10 JUN 2010,0.1
8.11,Kafétien GOMIS,23 MAR 1980,FRA,4,"Stade Louis II, Monaco (MON)",22 JUL 2010,-0.1
8.11,Christian REIF,24 OCT 1984,GER,2,"Letzigrund, Zürich (SUI)",19 AUG 2010,-0.1
8.11,Deokhyeon KIM,08 DEC 1985,KOR,1,Guangzhou (CHN),24 NOV 2010,-0.2
8.11,Ching-Hsuan LIN,14 MAY 1992,TPE,1,Taichung (TPE),10 MAY 2011,
8.11,Leon HUNT,26 DEC 1989,ISV,1,"Tallahassee, FL (USA)",18 JUN 2011,0.4
8.11,Tomasz JASZCZUK,09 MAR 1992,POL,2,Tallinn (EST),22 JUL 2011,1.0
8.11,Wilfredo MARTÍNEZ,09 JAN 1985,CUB,4,Barcelona (ESP),22 JUL 2011,0.0
8.11,Povilas MYKOLAITIS,23 FEB 1983,LTU,1,Kaunas (LTU),23 JUL 2011,0.6
8.11,Ngonidzashe MAKUSHA,11 MAR 1987,ZIM,1q2,"DS, Daegu (KOR)",01 SEP 2011,-0.3
8.11,Sebastian BAYER,11 JUN 1986,GER,2q2,"DS, Daegu (KOR)",01 SEP 2011,1.3
8.11,Zarck VISSER,15 SEP 1989,RSA,1,Johannesburg (RSA),27 APR 2012,0.0
8.11,Luis Alberto RIVERA MORALES,21 JUN 1987,MEX,1,Xalapa (MEX),28 APR 2012,0.1
8.11,Mauro Vinicius DA SILVA,26 DEC 1986,BRA,1,München (GER),05 JUN 2012,-0.6
8.11,Dimitris DIAMADARAS,1987,GRE,1,Chania (GRE),04 JUL 2012,1.4
8.11,JJ JEGEDE,03 OCT 1985,GBR,5,"Crystal Palace, London (GBR)",13 JUL 2012,1.5
8.11,Marquise GOODWIN,19 NOV 1990,USA,1q1,"Olympic Stadium, London (GBR)",03 AUG 2012,-1.0
8.11,Mauro Vinicius DA SILVA,26 DEC 1986,BRA,1q2,"Olympic Stadium, London (GBR)",03 AUG 2012,-0.9
8.11,Michel TORNÉUS,26 MAY 1986,SWE,4,"Olympic Stadium, London (GBR)",04 AUG 2012,-0.7
8.11,Darius AUČYNA,07 MAY 1989,LTU,1,Artashat (ARM),15 SEP 2012,1.4
8.11,Godfrey Khotso MOKOENA,06 MAR 1985,RSA,2,Stellenbosch (RSA),13 APR 2013,0.3
8.11,Greg RUTHERFORD,17 NOV 1986,GBR,2,"Alexander Stadium, Birmingham (GBR)",30 JUN 2013,-0.2
8.11,Damar FORBES,11 SEP 1990,JAM,1,Paris (FRA),06 JUL 2013,-0.2
8.11,Adrian VASILE,09 APR 1986,ROU,1,Bucureşti (ROU),21 JUL 2013,1.7
8.11,Aleksandr MENKOV,07 DEC 1990,RUS,3q2,"Luzhniki Stadion, Moskva (RUS)",14 AUG 2013,-0.2
8.11,Godfrey Khotso MOKOENA,06 MAR 1985,RSA,2,"Letzigrund, Zürich (SUI)",29 AUG 2013,-1.7
8.11,Eusebio CÁCERES,10 SEP 1991,ESP,4,"Letzigrund, Zürich (SUI)",17 AUG 2014,-0.7
8.11,Ignisious GAISAH,20 JUL 1983,NED,1,"Le Grande Stade, Marrakesh (MAR)",13 SEP 2014,-0.7
8.11,Ahmed Fayez AL DOSARI,03 JUL 1985,KSA,1,Qatif (KSA),09 APR 2015,1.3
8.11,Godfrey Khotso MOKOENA,06 MAR 1985,RSA,5,"Shanghai Stadium, Shanghai (CHN)",17 MAY 2015,0.5
8.11,Jinzhe LI,01 SEP 1989,CHN,1,Beijing (CHN),28 JUN 2015,0.3
8.11,Greg RUTHERFORD,17 NOV 1986,GBR,1,Birmingham (GBR),05 JUL 2015,-0.6
8.11,Shinichiro SHIMONO,10 OCT 1990,JPN,1,Fukuoka (JPN),02 AUG 2015,1.6
8.11,Xinglong GAO,12 MAR 1994,CHN,4q2,"National Stadium, Beijing (CHN)",24 AUG 2015,0.2
8.11,Marquise GOODWIN,19 NOV 1990,USA,3,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,0.8
8.11,Michael HARTFIELD,29 MAR 1990,USA,5,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,-0.1
8.11,Sergey NYKYFOROV,06 FEB 1994,UKR,,Lutsk (UKR),17 JUN 2016,1.8
8.11,Peifeng ZHONG,03 MAR 1997,CHN,2,Ordos (CHN),27 JUN 2016,-0.9
8.11,KeAndre BATES,24 MAY 1996,USA,2q1,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1.0
8.11,Radek JUŠKA,08 MAR 1993,CZE,2q1,"Olympisch Stadion, Amsterdam (NED)",06 JUL 2016,1.6
8.11,Xinglong GAO,12 MAR 1994,CHN,1,"Olympic Stadium, London (GBR)",23 JUL 2016,0.9
8.11,Julian HOWARD,03 APR 1989,GER,2f1,Weinheim (GER),27 MAY 2017,1.0
8.11,Jinzhe LI,01 SEP 1989,CHN,3,Beijing (CHN),25 JUN 2017,0.6
8.11,Deokhyeon KIM,08 DEC 1985,KOR,1,Goseong (KOR),05 JUL 2017,0.5
8.11,Emiliano LASA,25 JAN 1990,URU,9,"Olympic Stadium, London (GBR)",05 AUG 2017,0.7
8.11,Jeff HENDERSON,19 FEB 1989,USA,4,"Shanghai Stadium, Shanghai (CHN)",12 MAY 2018,0.9
8.11,Jeff HENDERSON,19 FEB 1989,USA,5,"Letzigrund, Zürich (SUI)",30 AUG 2018,-0.2
8.11,Damar FORBES,11 SEP 1990,JAM,1,"Baton Rouge, LA (USA)",27 APR 2019,2.0
8.11,Paulo Sérgio OLIVEIRA,01 JUN 1993,BRA,1,São Paulo (BRA),16 JUN 2019,-1.1
8.11,Izmir SMAJLAJ,29 MAR 1993,ALB,1,Shkodra (ALB),22 JUN 2019,-0.7
8.11,Héctor SANTOS,06 JAN 1998,ESP,1,Tarragona (ESP),30 JUN 2019,1.5
8.11,Ruswahl SAMAAI,25 SEP 1991,RSA,3,"Olympic Stadium, London (GBR)",20 JUL 2019,-1.0
8.11,Henry FRAYNE,14 APR 1990,AUS,1,Rovereto (ITA),27 AUG 2019,0.8
8.11,Simon EHAMMER,07 FEB 2000,SUI,1ce,"Sportplatz Tellenfeld, Amriswil (SUI)",18 JUL 2020,0.1
8.11,Thobias MONTLER,15 FEB 1996,SWE,1,"Slottsskogsvallen, Göteborg (SWE)",29 AUG 2020,1.1
8.11,Emiliano LASA,25 JAN 1990,URU,1,"CNDA, Bragança Paulista (BRA)",17 APR 2021,0.1
8.11,Radek JUŠKA,08 MAR 1993,CZE,1,"Stadion Juliska, Praha (CZE)",07 JUN 2021,0.6
8.11,Danil CHECHELA,30 MAR 2000,RUS,1,"Olympic Stadium, Cheboksary (RUS)",26 JUN 2021,0.1
8.11,Gabriel BITAN,23 JUL 1998,ROU,1,"Atletski stadion, Smederevo (SRB)",26 JUN 2021,0.2
8.11,Emiliano LASA,25 JAN 1990,URU,1,Bragança Paulista (BRA),06 FEB 2022,1.4
8.11,Cheswill JOHNSON,30 SEP 1997,RSA,1,"Stadium, Boksburg (RSA)",12 FEB 2022,1.2
8.11,Christopher MITREVSKI,12 JUL 1996,AUS,,"Lakeside Stadium, Melbourne (AUS)",19 MAR 2022,0.2
8.11,Radek JUŠKA,08 MAR 1993,CZE,2,"Mestský Stadion, Ostrava (CZE)",31 MAY 2022,0.4
8.11,Héctor SANTOS,06 JAN 1998,ESP,3,Castellón (ESP),16 JUN 2022,1.4
8.11,Jeremiah DAVIS,31 AUG 2001,USA,3,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,2.0
8.11,Henry FRAYNE,14 APR 1990,AUS,1,"Main City Square, Zagreb (CRO)",09 SEP 2022,0.8
8.11,Yuto TORIUMI,04 OCT 2001,JPN,1f1,"Nihon University Athletics Stadium, Setagaya (JPN)",30 OCT 2022,1.1
8.11,Simon EHAMMER,07 FEB 2000,SUI,2,"Stade Charléty, Paris (FRA)",09 JUN 2023,-0.1
8.11,Jaime GUERRA,30 OCT 1999,ESP,1,"Altamira estadioa, Ordizia (ESP)",24 JUN 2023,0.0
8.11,LaQuan NAIRN,31 JUL 1996,BAH,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2023,-0.3
8.1,Greg BELL,07 NOV 1930,USA,1,"Austin, TX (USA)",14 JUN 1957,1.8
8.1,Max KLAUSS,27 JUL 1947,GDR,1,Dresden (GER),28 MAY 1972,
8.1,Grzegorz CYBULSKI,23 NOV 1951,POL,2,Zagreb (CRO),02 JUN 1974,0.4
8.1,Valeriy PODLUZHNIY,22 AUG 1952,URS,,"Stadio Olimpico, Roma (ITA)",04 SEP 1974,1.4
8.1,Danny SEAY,08 FEB 1953,USA,3,"Lawrence, KS (USA)",19 APR 1975,
8.1,Theo HAMILTON,23 JAN 1952,USA,1,"Atlanta, GA (USA)",22 MAY 1976,
8.1,Nenad STEKIĆ,07 MAR 1951,YUG,1,Zagreb (CRO),30 MAY 1976,
8.1,Randy WILLIAMS,23 AUG 1953,USA,1,"Modesto, CA (USA)",21 MAY 1977,
8.1,James LOFTON,05 JUL 1956,USA,2,"Modesto, CA (USA)",21 MAY 1977,
8.1,Randy WILLIAMS,23 AUG 1953,USA,5,"Westwood, CA (USA)",10 JUN 1977,
8.1,Erwin PLÖGER,19 OCT 1956,GER,1,Dresden (GER),03 JUL 1977,1.8
8.1,Arnie ROBINSON,07 APR 1948,USA,1,Nice (FRA),21 AUG 1977,
8.1,David GIRALT,28 JUN 1959,CUB,2,Zürich (SUI),24 AUG 1977,
8.1,Frank PASCHEK,25 JUN 1956,GDR,2,Karl Marx Stadt (GDR),26 MAY 1979,
8.1,Valeriy PODLUZHNIY,22 AUG 1952,URS,1,Sochi (URS),08 JUN 1979,
8.1,Junichi USUI,05 OCT 1957,JPN,1,Paris (FRA),06 JUL 1979,1.6
8.1,William REA,02 FEB 1952,AUT,1,"Knoxville, TN (USA)",25 MAY 1980,
8.1,Peter RIEGER,10 APR 1953,GDR,3,Berlin (GER),28 MAY 1980,1.9
8.1,Viktor BELSKIY,22 FEB 1955,URS,6,"Lenin Stadium, Moskva (URS)",28 JUL 1980,1.6
8.1,Rolf BERNHARD,13 DEC 1949,SUI,1,Lausanne (SUI),23 AUG 1980,1.5
8.1,Rolf BERNHARD,13 DEC 1949,SUI,1,Frauenfeld (SUI),17 MAY 1981,
8.1,Ubaldo DUANY,16 MAY 1960,CUB,3,Bucureşti (ROU),24 JUL 1981,0.6
8.1,Jason GRIMES,10 SEP 1959,USA,1,"Knoxville, TN (USA)",10 APR 1982,
8.1,Ralph SPRY,16 JUN 1960,USA,6,"Provo, UT (USA)",04 JUN 1982,
8.1,Jan LEITNER,14 SEP 1953,TCH,1,Bratislava (TCH),04 JUN 1982,0.7
8.1,Stanisław JASKULKA,25 AUG 1958,POL,1,Lublin (POL),03 JUL 1982,
8.1,Konstantin SEMYKIN,26 MAY 1960,URS,2,Moskva (URS),29 MAY 1983,
8.1,Larry MYRICKS,10 MAR 1956,USA,5q,"Indianapolis, IN (USA)",18 JUN 1983,1.4
8.1,László SZALMA,21 OCT 1957,HUN,1,London (GBR),20 AUG 1983,
8.1,Lutz DOMBROWSKI,25 JUN 1959,GDR,1,Berlin (GER),09 JUN 1984,
8.1,Nenad STEKIĆ,07 MAR 1951,YUG,1,Zagreb (CRO),20 JUN 1984,
8.1,Oganes STEPANYAN,10 JAN 1956,URS,3,Kiev (URS),24 JUN 1984,1.6
8.1,Vadim KOBYLYANSKIY,25 JAN 1961,URS,4,Kiev (URS),24 JUN 1984,
8.1,Sergey LAYEVSKIY,03 MAR 1959,URS,1,Kiev (URS),05 JUL 1984,
8.1,Larry MYRICKS,10 MAR 1956,USA,1,"Walnut, CA (USA)",25 JUL 1984,
8.1,Jan LEITNER,14 SEP 1953,TCH,2,Cagliari (ITA),08 SEP 1984,1.6
8.1,Vladimir RATUSHKOV,1965,URS,1,Tallinn (EST),28 JUN 1985,0.5
8.1,Viktor RUBAN,1959,URS,4,Vilnius (LTU),07 JUL 1985,
8.1,Giovanni EVANGELISTI,11 SEP 1961,ITA,1,Torino (ITA),28 MAY 1987,0.0
8.1,Jens-Uwe HIRSCHBERG,06 MAY 1964,GDR,3q2,"Stadio Olimpico, Roma (ITA)",04 SEP 1987,0.7
8.1,Mike CONLEY,05 OCT 1962,USA,8,"Stadio Olimpico, Roma (ITA)",05 SEP 1987,0.5
8.1,Kenny HARRISON,13 FEB 1965,USA,q,"Eugene, OR (USA)",01 JUN 1988,1.6
8.1,Aleksandr GLAVATSKIY,02 MAY 1970,URS,1,Moskva (URS),09 JUN 1990,1.0
8.1,Robert EMMIYAN,16 FEB 1965,URS,2,Formia (ITA),07 JUL 1990,0.3
8.1,Gordon LAINE,24 FEB 1958,USA,2,Stuttgart (GER),05 AUG 1990,1.5
8.1,Hitoshi SHIMO,04 APR 1972,JPN,1,Tokyo (JPN),14 JUN 1991,0.0
8.1,André MÜLLER,15 NOV 1970,GER,4,Rhede (GER),07 JUL 1991,0.4
8.1,Llewellyn STARKS,10 FEB 1967,USA,2,Roma (ITA),17 JUL 1991,
8.1,Franck LESTAGE,20 APR 1968,FRA,2,Vigo (ESP),17 AUG 1991,0.5
8.1,Vladimir RATUSHKOV,1965,URS,2,Almaty (KAZ),07 SEP 1991,0.0
8.1,Aleksandr ZHARKOV,16 APR 1971,RUS,1,Bryansk (RUS),04 JUN 1992,1.6
8.1,Aleksandr POTOTSKIY,06 MAR 1971,UZB,2,Bryansk (RUS),04 JUN 1992,1.3
8.1,Kareem STREETE-THOMPSON,30 MAR 1973,CAY,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",07 JUL 1993,0.0
8.1,Ivailo MLADENOV,09 OCT 1973,BUL,3q1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",19 AUG 1993,0.6
8.1,Sheddric FIELDS,13 APR 1973,USA,3,Linz (AUT),04 JUL 1994,0.3
8.1,Dietmar HAAF,06 MAR 1967,GER,3,"Bislett Stadion, Oslo (NOR)",22 JUL 1994,1.8
8.1,Ivailo MLADENOV,09 OCT 1973,BUL,4,Bruxelles (BEL),19 AUG 1994,0.4
8.1,Frederick SALLE,10 SEP 1964,GBR,1,"Crystal Palace, London (GBR)",09 SEP 1994,-0.2
8.1,Konstantin SARNATSKIY,16 OCT 1971,UZB,3,Hiroshima (JPN),11 OCT 1994,1.4
8.1,Erki NOOL,25 JUN 1970,EST,ce,Götzis (AUT),27 MAY 1995,0.3
8.1,Kareem STREETE-THOMPSON,30 MAR 1973,USA,4,Zürich (SUI),16 AUG 1995,0.0
8.1,Kareem STREETE-THOMPSON,30 MAR 1973,CAY,2,Bruxelles (BEL),25 AUG 1995,0.0
8.1,Percy KNOX,14 OCT 1969,USA,5,"Stade Louis II, Monaco (MON)",09 SEP 1995,0.0
8.1,Krzysztof ŁUCZAK,13 JAN 1975,POL,2,Biala Podlaska (POL),08 JUN 1996,1.3
8.1,Bogdan TUDOR,01 FEB 1970,ROU,1,Budapest (HUN),20 JUN 1996,1.4
8.1,Konstantinos KOUKODIMOS,14 SEP 1969,GRE,1,Thessaloniki (GRE),05 JUL 1996,0.0
8.1,Chao YANG,12 FEB 1974,CHN,1,Shijiazhuang (CHN),23 SEP 1996,0.5
8.1,Jaime JEFFERSON,17 JAN 1962,CUB,1,Sancti Spiritus (CUB),22 JAN 1997,0.0
8.1,Kader KLOUCHI,01 JUN 1969,FRA,2,La Gosier (FRA),03 MAY 1997,0.9
8.1,Kirill SOSUNOV,01 NOV 1975,RUS,3,"Stadio Olimpico, Roma (ITA)",05 JUN 1997,0.0
8.1,James BECKFORD,09 JAN 1975,JAM,2,Moskva (RUS),08 JUN 1997,0.3
8.1,Nobuharu ASAHARA,21 JUN 1972,JPN,1,Tokyo (JPN),04 OCT 1997,0.9
8.1,Roland MCGHEE,15 OCT 1971,USA,4,Rio de Janeiro (BRA),03 MAY 1998,0.7
8.1,Kevin DILWORTH,14 FEB 1974,USA,1,Kalamata (GRE),23 MAY 1998,-0.3
8.1,Younés MOUDRIK,01 OCT 1977,MAR,4,Sevilla (ESP),30 MAY 1998,1.9
8.1,Nélson Carlos FERREIRA JÚNIOR,1973,BRA,1,Sâo Caetano do Sul (BRA),18 AUG 1998,1.6
8.1,Nélson Carlos FERREIRA JÚNIOR,1973,BRA,1,Sâo Caetano do Sul (BRA),23 AUG 1998,1.6
8.1,Masaki MORINAGA,27 MAR 1972,JPN,1,Bangkok (THA),15 DEC 1998,0.5
8.1,Roland MCGHEE,15 OCT 1971,USA,4,Doha (QAT),13 MAY 1999,0.8
8.1,Daniel JAHIĆ,01 JUL 1979,YUG,2,Kalamata (GRE),22 MAY 1999,0.6
8.1,Ivailo MLADENOV,09 OCT 1973,BUL,1,Plovdiv (BUL),04 JUL 1999,0.8
8.1,Gregor CANKAR,25 JAN 1975,SLO,2,Zagreb (CRO),05 JUL 1999,1.2
8.1,Yago LAMELA,24 JUL 1977,ESP,1,Sevilla (ESP),24 JUL 1999,0.0
8.1,Jai TAURIMA,26 JUN 1972,AUS,4,"Stade Louis II, Monaco (MON)",04 AUG 1999,-0.6
8.1,Richard DUNCAN,25 DEC 1973,CAN,1,Monachil (ESP),10 AUG 1999,0.6
8.1,Kofi Amoah PRAH,20 DEC 1974,GER,4,Bad Langensalza (GER),01 JUL 2000,
8.1,Melvin LISTER,29 AUG 1977,USA,q,"Sacramento, CA (USA)",15 JUL 2000,1.4
8.1,Kirill SOSUNOV,01 NOV 1975,RUS,q,Tula (RUS),22 JUL 2000,1.4
8.1,Tomas BARDAUSKAS,22 MAR 1975,LTU,1,Kaunas (LTU),20 AUG 2000,1.9
8.1,Iván PEDROSO,17 DEC 1972,CUB,1,Viareggio (ITA),22 AUG 2000,
8.1,Peter BURGE,03 JUL 1974,AUS,3,Brisbane (AUS),03 SEP 2000,1.0
8.1,Daisuke WATANABE,29 MAY 1975,JPN,2,Shizuoka (JPN),03 MAY 2001,1.6
8.1,Iván PEDROSO,17 DEC 1972,CUB,3,Athina (GRE),11 JUN 2001,0.0
8.1,Jianfeng LAO,24 MAY 1975,CHN,2,Baoding (CHN),15 JUN 2001,0.8
8.1,Luis Felipe MÉLIZ,11 AUG 1979,CUB,2,Tartu (EST),19 JUN 2001,0.3
8.1,Iván PEDROSO,17 DEC 1972,CUB,1,St-Denis (FRA),06 JUL 2001,0.0
8.1,Hussein Taher AL SABEE,14 NOV 1979,KSA,2,St-Denis (FRA),06 JUL 2001,-0.7
8.1,Oleksiy LUKASHEVYCH,11 JAN 1977,UKR,1q1,"Commonwealth Stadium, Edmonton (CAN)",09 AUG 2001,0.5
8.1,Kareem STREETE-THOMPSON,30 MAR 1973,CAY,5,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001,0.7
8.1,Oleksiy LUKASHEVYCH,11 JAN 1977,UKR,6,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001,0.8
8.1,Kareem STREETE-THOMPSON,30 MAR 1973,CAY,4,Bruxelles (BEL),24 AUG 2001,0.2
8.1,Volodymyr ZYUSKOV,29 AUG 1981,UKR,1,Donetsk (UKR),19 AUG 2002,
8.1,Savanté STRINGFELLOW,06 NOV 1978,USA,3,Ciudad de México (MEX),03 MAY 2003,0.0
8.1,Konstantinos VASSILIADIS,09 MAR 1977,GRE,1,Thessaloniki (GRE),31 MAY 2003,1.8
8.1,Konstantinos KOUKODIMOS,14 SEP 1969,GRE,2,Thessaloniki (GRE),31 MAY 2003,1.7
8.1,Salim SDIRI,26 OCT 1978,FRA,1,Pierrelatte (FRA),31 MAY 2003,0.2
8.1,Luis Felipe MÉLIZ,11 AUG 1979,CUB,6,Trikala (GRE),24 JUN 2003,0.9
8.1,Osbourne MOXEY,27 AUG 1978,BAH,1q,St. George's (GRN),05 JUL 2003,
8.1,Victor CASTILLO,08 JUN 1981,VEN,1q,St. George's (GRN),05 JUL 2003,
8.1,Savanté STRINGFELLOW,06 NOV 1978,USA,2,Gateshead (GBR),13 JUL 2003,1.0
8.1,Hussein Taher AL SABEE,14 NOV 1979,KSA,5,"Stade de France, Paris-St-Denis (FRA)",29 AUG 2003,0.0
8.1,Huang LE,25 SEP 1977,CHN,1,Shanghai (CHN),14 SEP 2003,-0.4
8.1,Hussein Taher AL SABEE,14 NOV 1979,KSA,1,Kuwait (KUW),08 OCT 2003,0.7
8.1,Jadel GREGÓRIO,16 SEP 1980,BRA,1,Ibirapuera (BRA),16 APR 2004,1.9
8.1,Can ZHOU,20 MAY 1979,CHN,1q1,Shijiazhuang (CHN),22 MAY 2004,0.8
8.1,Jonathan CHIMIER,06 AUG 1982,MRI,1,Lugano (SUI),05 JUN 2004,1.0
8.1,Kirill SOSUNOV,01 NOV 1975,RUS,1,Haapsalu (EST),15 JUN 2004,
8.1,Gaspar ARAÚJO,17 DEC 1981,POR,,Istanbul (TUR),19 JUN 2004,0.8
8.1,Dimitrios DIAMANTARAS,18 JUL 1984,GRE,2,Chania (GRE),28 JUN 2004,2.0
8.1,Nicola TRENTIN,20 JUN 1974,ITA,2,Firenze (ITA),10 JUL 2004,1.3
8.1,Tony ALLMOND,08 OCT 1982,USA,2,"Sacramento, CA (USA)",11 JUL 2004,0.0
8.1,Salim SDIRI,26 OCT 1978,FRA,1,Font-Romeu (FRA),01 AUG 2004,1.1
8.1,Joan Lino MARTÍNEZ,17 JAN 1978,ESP,3q1,"Olympic Stadium, Athina (GRE)",24 AUG 2004,-0.1
8.1,Tommi EVILÄ,06 APR 1980,FIN,1,Vammala (FIN),29 AUG 2004,0.3
8.1,Irving SALADINO,23 JAN 1983,PAN,1,São Paulo (BRA),02 MAR 2005,0.5
8.1,Joan Lino MARTÍNEZ,17 JAN 1978,ESP,5,Madrid (ESP),16 JUL 2005,1.6
8.1,Salim SDIRI,26 OCT 1978,FRA,3,Linz (AUT),23 AUG 2005,1.6
8.1,Fabrice LAPIERRE,17 OCT 1983,AUS,3,Melbourne (AUS),22 MAR 2006,-0.1
8.1,John MOFFITT,12 DEC 1980,USA,4,Fort-de-France (FRA),29 APR 2006,0.6
8.1,Issam NIMA,08 APR 1979,ALG,2,"Stadion Juliska, Praha (CZE)",05 JUN 2006,1.3
8.1,James BECKFORD,09 JAN 1975,JAM,1,Warszawa (POL),18 JUN 2006,1.1
8.1,Mohamed Salman AL KHUWALIDI,19 JUN 1981,KSA,1,Algiers (ALG),22 JUN 2006,-0.5
8.1,Brian JOHNSON,05 MAR 1980,USA,1,"Indianapolis, IN (USA)",23 JUN 2006,-1.7
8.1,Walter DAVIS,02 JUL 1979,USA,5,Paris (FRA),08 JUL 2006,0.0
8.1,Fabrice LAPIERRE,17 OCT 1983,AUS,2,La Laguna (ESP),08 JUL 2006,1.8
8.1,Miguel PATE,13 JUN 1979,USA,6,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,0.0
8.1,Mohamed Salman AL KHUWALIDI,19 JUN 1981,KSA,7,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,-0.2
8.1,Nikolay ATANASOV,11 DEC 1974,BUL,2,Villeneuve d'Ascq (FRA),08 JUN 2007,0.7
8.1,Arnaud CASQUETTE,16 APR 1978,MRI,2,Algiers (ALG),21 JUN 2007,0.0
8.1,Nelson ÉVORA,20 APR 1984,POR,1,Milano (ITA),23 JUN 2007,-0.9
8.1,Louis TSATOUMAS,12 FEB 1982,GRE,3,"Olympic Stadium, Athina (GRE)",02 JUL 2007,-0.1
8.1,Tony ALLMOND,08 OCT 1982,USA,4,Bad Langensalza (GER),07 JUL 2007,0.7
8.1,Peter RAPP,29 MAY 1983,GER,1,Ebensee (AUT),07 JUL 2007,0.2
8.1,Miguel PATE,13 JUN 1979,USA,4q2,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007,0.7
8.1,Hussein Taher AL SABEE,14 NOV 1979,KSA,2,Cairo (EGY),21 NOV 2007,
8.1,Dmitriy PLOTNIKOV,30 JAN 1987,RUS,1,Sochi (RUS),28 MAY 2008,0.0
8.1,Gable GARENAMOTSE,28 FEB 1977,BOT,1,Dessau (GER),30 MAY 2008,0.0
8.1,Andrew HOWE,12 MAY 1985,ITA,5,"Olympiastadion, Berlin (GER)",01 JUN 2008,0.9
8.1,Marcin STARZAK,20 OCT 1985,POL,1,Chania (GRE),07 JUN 2008,0.0
8.1,Morten JENSEN,02 DEC 1982,DEN,2,Chania (GRE),07 JUN 2008,0.5
8.1,Julien FIVAZ,09 JAN 1979,SUI,2,Pierre-Bénite (FRA),13 JUN 2008,1.1
8.1,Fabrice LAPIERRE,17 OCT 1983,AUS,1,Gold Coast (AUS),15 JUN 2008,0.8
8.1,Mauro Vinicius DA SILVA,26 DEC 1986,BRA,1,Nuoro (ITA),09 JUL 2008,0.1
8.1,Brian JOHNSON,05 MAR 1980,USA,3,"Olympic Stadium, Athina (GRE)",13 JUL 2008,0.4
8.1,Godfrey Khotso MOKOENA,06 MAR 1985,RSA,1f1,Germiston (RSA),06 MAR 2009,0.3
8.1,Ndiss Kaba BADJI,21 SEP 1983,SEN,2,Stellenbosch (RSA),13 MAR 2009,2.0
8.1,Mitchell WATT,25 MAR 1988,AUS,1,Gold Coast (AUS),14 JUN 2009,0.9
8.1,Chris TOMLINSON,15 SEP 1981,GBR,8,Madrid (ESP),04 JUL 2009,0.9
8.1,Marcin STARZAK,20 OCT 1985,POL,3,Beograd (SRB),12 JUL 2009,1.4
8.1,Chris NOFFKE,06 JAN 1988,AUS,1,Brisbane (AUS),12 JUL 2009,0.5
8.1,Randall FLIMMONS,31 DEC 1984,USA,1,Abuja (NGR),18 JUL 2009,0.0
