Mark,Competitor,DOB,Nat,Pos,Venue,Date
19:42.74,Francisco ARCILLA,14 JAN 1984,ESP,4.0,Alcobendas (ESP),18 JUN 2016
19:42.77,Kevin CAMPION,23 MAY 1988,FRA,7.0,Reims (FRA),30 JUN 2010
19:42.86,Moussa AOUANOUK,02 AUG 1972,ALG,1.0,Franconville (FRA),23 MAY 2004
19:42.91,Will THOMPSON,18 NOV 2002,AUS,5.0,"Lakeside Stadium, Melbourne (AUS)",05 MAR 2023
19:42.92,Eiichi YOSHIZAWA,05 SEP 1980,JPN,1.0,Kanazawa (JPN),17 MAY 2003
19:43.00,Luis Manuel CORCHETE,14 MAY 1984,ESP,5.0,Alcobendas (ESP),18 JUN 2016
19:43.20,Alberto AMEZCUA,10 MAY 1992,ESP,1.0,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",21 NOV 2020
19:43.24,Álvaro MARTÍN,18 JUN 1994,ESP,1.0,Castellón (ESP),10 JUN 2017
19:43.24,Salih KORKMAZ,01 JAN 1997,TUR,1.0,Ankara (TUR),25 MAY 2019
19:43.28,Pyotr BOGATYREV,11 MAR 1991,RUS,4.0,Moskva (RUS),18 JUL 2016
19:43.3h,Ato IBAÑEZ,14 NOV 1985,SWE,1.0,Sala (SWE),14 MAY 2016
19:43.38,José Ignacio DÍAZ,22 NOV 1979,ESP,2.0,Vigo (ESP),26 JUN 2010
19:43.39,Damian BLOCKI,28 APR 1989,POL,,Birmingham (GBR),02 JUL 2017
19:43.40,Colin GRIFFIN,03 AUG 1982,IRL,1.0,Manchester (GBR),16 JUL 2006
19:43.42,Will THOMPSON,18 NOV 2002,AUS,3.0,"Lakeside Stadium, Melbourne (AUS)",27 FEB 2021
19:43.44,Tomohiro NODA,24 JAN 1996,JPN,3.0,Kumagaya (JPN),19 MAY 2018
19:43.49,Genadiy KOZLOVSKIY,07 JAN 1991,LTU,2.0,Alytus (LTU),20 SEP 2014
19:43.53,Rhydian COWLEY,04 JAN 1991,AUS,1.0,Melbourne (AUS),28 FEB 2016
19:43.65,Hedi TERRAOUI,10 NOV 1989,TUN,2.0,Amiens (FRA),22 JUN 2013
19:43.79,Kevin CAMPION,23 MAY 1988,FRA,1.0,Valence (FRA),07 MAY 2016
19:44.00,Rafał FEDACZYŃSKI,03 DEC 1980,POL,2.0,Gdansk (POL),01 JUN 2013
19:44.03,Cedric HOUSSAYE,13 DEC 1979,FRA,3.0,Lille (FRA),09 JUN 2012
19:44.17,Kevin CAMPION,23 MAY 1988,FRA,1.0,Vénissieux (FRA),04 MAY 2013
19:44.25,Benjamin KUCIŃSKI,01 JUN 1982,POL,2.0,Biala Podlaska (POL),29 MAY 2004
19:44.26,Cedric HOUSSAYE,13 DEC 1979,FRA,2.0,"Stade Raymond Petit, Tomblaine (FRA)",24 JUN 2011
19:44.28,Jakub JELONEK,07 JUL 1985,POL,2.0,Kraków (POL),04 SEP 2010
19:44.32,Christophe COUSIN,22 MAY 1965,FRA,11.0,Villeneuve d'Ascq (FRA),02 JUL 1993
19:44.34,Francesco FORTUNATO,13 DEC 1994,ITA,2.0,Milano (ITA),24 MAY 2014
19:44.50,Takayuki TANII,14 FEB 1983,JPN,4.0,Kumagaya (JPN),19 MAY 2018
19:44.51,Mourad MANSOURI,25 OCT 1982,ALG,3.0,Biskra (ALG),17 MAR 2012
19:44.52,Dzianis SIMANOVICH,20 APR 1987,BLR,1.0,Vitebsk (BLR),16 MAY 2009
19:44.55,Benjamin KUCIŃSKI,01 JUN 1982,POL,1.0,Kraków (POL),19 MAY 2002
19:44.55,Jakub JELONEK,07 JUL 1985,POL,3.0,Katowice (POL),15 MAY 2009
19:44.60,Dane BIRD-SMITH,15 JUL 1992,AUS,1.0,Canberra (AUS),07 FEB 2015
19:44.67,Antonin BOYEZ,09 NOV 1984,FRA,4.0,"Stade Raymond Petit, Tomblaine (FRA)",14 JUN 2016
19:44.75,Hirofumi SAKAI,10 FEB 1965,JPN,1.0,Kagoshima (JPN),06 OCT 1996
19:44.88,Hannes TONAT,07 MAR 1986,GER,1.0,Rostock (GER),28 JUN 2008
19:44.96,João VIEIRA,20 FEB 1976,POR,1.0,Braga (POR),21 JUL 2018
19:45.04,Alessandro GANDELLINI,30 APR 1973,ITA,2.0,San Marino (SMR),04 JUL 1996
19:45.19,Rafał AUGUSTYN,14 MAY 1984,POL,2.0,Kraków (POL),05 SEP 2009
19:45.21,Marius ŽIŪKAS,29 JUN 1985,LTU,1.0,Alytus (LTU),17 SEP 2010
19:45.32,Kazuhiro TATEIWA,05 NOV 1999,JPN,6.0,"Juntendo University Stadium, Inzai (JPN)",25 OCT 2020
19:45.47,Antonin BOYEZ,09 NOV 1984,FRA,2.0,Angers (FRA),26 JUN 2016
19:45.58,Dzmitry LUKYANCHUK,02 OCT 1997,BLR,4.0,"Dinamo National Olympic Stadium, Minsk (BLR)",01 AUG 2020
19:45.62,Wojciech HALMAN,10 JAN 1990,POL,1.0,Gdansk (POL),07 MAY 2011
19:45.63,Kai KOBAYASHI,28 FEB 1993,JPN,2.0,Kitami (JPN),17 JUL 2019
19:45.63,Iván PAJUELO,27 AUG 1993,ESP,1.0,Cáceres (ESP),29 JUN 2022
19:45.65,Marc TUR,30 NOV 1994,ESP,4.0,Gijón (ESP),25 JUL 2015
19:45.67,Francisco ARCILLA,14 JAN 1984,ESP,3.0,Vigo (ESP),26 JUN 2010
19:45.72,Koji TAKADA,31 DEC 1983,JPN,1.0,Matsumoto (JPN),27 MAY 2001
19:45.75,Máté HELEBRANDT,12 JAN 1989,HUN,1.0,"Gyulai István Atlétika Stadion, Debrecen (HUN)",18 SEP 2022
19:45.84,Daniel CHAMOSA,04 MAY 1997,ESP,1.0,Vigo (ESP),18 JUL 2021
19:45.89,Dane BIRD-SMITH,15 JUL 1992,AUS,1.0,Gold Coast (AUS),13 AUG 2011
19:45.91,Chao FU,17 JAN 1991,CHN,3.0,Zhengzhou (CHN),28 AUG 2005
19:46.01,Rafał SIKORA,17 FEB 1987,POL,3.0,Kraków (POL),04 SEP 2010
19:46.04,Perseus KARLSTRÖM,02 MAY 1990,SWE,1.0,Örebro (SWE),31 JAN 2015
19:46.21,Benjamin KUCIŃSKI,01 JUN 1982,POL,5.0,Bydgoszcz (POL),15 JUN 2001
19:46.23,Jesse OSBORNE,21 JAN 1995,AUS,2.0,Melbourne (AUS),02 MAR 2014
19:46.29,Tyler JONES,08 APR 1998,AUS,1.0,"SOPAC, Sydney (AUS)",19 FEB 2022
19:46.42,Benjamin THORNE,19 MAR 1993,CAN,3.0,Vancouver (CAN),30 MAR 2014
19:46.43,Katsuji SUZUKI,31 JUL 1998,JPN,3.0,Kitami (JPN),17 JUL 2019
19:46.49,Cedric HOUSSAYE,13 DEC 1979,FRA,8.0,Reims (FRA),30 JUN 2010
19:46.50,Eduard ZABUZHENKO,18 APR 1998,UKR,5.0,"Avangard Stadium, Lutsk (UKR)",15 AUG 2020
19:46.56,Hedi TERRAOUI,10 NOV 1989,TUN,1.0,Annecy (FRA),04 MAY 2014
19:46.65,José Ignácio ALEDO ROMERA,14 OCT 1979,ESP,3.0,Jerez (ESP),12 JUN 2004
19:46.7h,Siarhei CHARNOU,05 FEB 1979,BLR,1.0,Staiki (BLR),21 MAY 2006
19:46.73,Yuki YAMAZAKI,16 JAN 1984,JPN,1.0,Utsunomiya (JPN),29 MAY 2009
19:46.77,Dion RUSSELL,08 MAY 1975,AUS,3.0,Melbourne (AUS),20 FEB 1997
19:46.77,Sérgio VIEIRA,20 FEB 1976,POR,2.0,Lisboa (POR),08 JUN 2013
19:46.77,Álvaro MARTÍN,18 JUN 1994,ESP,1.0,Cáceres (ESP),26 JUN 2019
19:46.82,Bence VENYERCSÁN,08 JAN 1996,HUN,2.0,"Bregyó Athletic Center, Székesfehérvár (HUN)",11 SEP 2021
19:46.96,Veli-Matti PARTANEN,28 OCT 1991,FIN,1.0,Lappeenranta (FIN),03 JUN 2015
19:47.00,Yevgeniy DEMKOV,03 DEC 1982,RUS,1.0,"Adler, Sochi (RUS)",06 FEB 1999
19:47.0h,Juan Antonio PORRAS,19 FEB 1972,ESP,2.0,Valencia (ESP),13 MAY 2000
19:47.0h,Callum WILKINSON,14 MAR 1997,GBR,1.0,Eltham (GBR),23 MAR 2019
19:47.06,Diego GARCÍA CARRERA,19 JAN 1996,ESP,2.0,"Estadio Vallehermoso, Madrid (ESP)",10 JUN 2023
19:47.26,Miroslav ÚRADNÍK,24 MAR 1996,SVK,1.0,"Mestský atletický štadión, Trnava (SVK)",15 AUG 2020
19:47.32,Hitoshi WARITA,,JPN,2.0,Kumagaya (JPN),05 JUN 2015
19:47.37,Diego GARCÍA CARRERA,19 JAN 1996,ESP,3.0,Avilés (ESP),15 JUN 2013
19:47.42,Benjamin KUCIŃSKI,01 JUN 1982,POL,2.0,Warszawa (POL),06 SEP 2003
19:47.50,Kyle SWAN,28 MAR 1999,AUS,4.0,"Lakeside Stadium, Melbourne (AUS)",26 FEB 2022
19:47.52,Máté HELEBRANDT,12 JAN 1989,HUN,1.0,"Lantos Mihály Sportközpont, Budapest (HUN)",24 JUN 2022
19:47.54,Dzmitry DZIUBIN,12 JUL 1990,BLR,4.0,"Dinamo National Olympic Stadium, Minsk (BLR)",18 AUG 2022
19:47.65,Carl GIBBONS,19 JUN 1996,AUS,2.0,"SOPAC, Sydney (AUS)",19 FEB 2022
19:47.7h,José Manuel RODRÍGUEZ,07 NOV 1972,ESP,3.0,San Sebastián (ESP),22 MAY 1999
19:47.77,Hatem GHOULA,07 JUN 1973,TUN,1.0,Argentan (FRA),05 JUN 2011
19:47.77,Francisco ARCILLA,14 JAN 1984,ESP,4.0,Avilés (ESP),15 JUN 2013
19:47.77,Federico TONTODONATI,30 OCT 1989,ITA,1.0,Chivasso (ITA),06 JUN 2017
19:47.80,Matej TÓTH,10 FEB 1983,SVK,2.0,"Atletický štadión TU, Košice (SVK)",25 JUL 2020
19:47.89,Antonin BOYEZ,09 NOV 1984,FRA,4.0,Reims (FRA),14 JUL 2009
19:47.89,Antonin BOYEZ,09 NOV 1984,FRA,2.0,Reims (FRA),09 MAY 2010
19:47.99,Caio BONFIM,19 MAR 1991,BRA,1.0,Fortaleza (BRA),11 MAY 2011
19:48.0h,Peter BARTO,01 MAY 1975,SVK,1.0,Banská Bystrica (SVK),31 AUG 1999
19:48.0h,Nicola LOMUSCIO,03 JUN 2003,ITA,1.0,"Campo Mondelli L.Colella, Foggia (ITA)",27 MAR 2022
19:48.01,Rafał FEDACZYŃSKI,03 DEC 1980,POL,1.0,Biala Podlaska (POL),22 MAY 2010
19:48.02,Michele DIDONI,07 MAR 1974,ITA,1.0,Padova (ITA),07 JUL 1996
19:48.14,Alex WRIGHT,19 DEC 1990,GBR,1.0,Birmingham (GBR),24 JUN 2012
19:48.16,Ilya MARKOV,19 JUN 1972,RUS,1.0,Biala Podlaska (POL),02 JUN 2007
19:48.20,Reima SALONEN,19 OCT 1955,FIN,1.0,Turku (FIN),07 AUG 1976
19:48.22,Hedi TERRAOUI,10 NOV 1989,TUN,1.0,St-Etienne (FRA),05 MAY 2013
19:48.28,Andrea COSI,30 APR 2001,ITA,1.0,"Campo Communale, Modena (ITA)",01 OCT 2022
19:48.29,Manuel BERMÚDEZ,12 DEC 1997,ESP,1.0,Murcia (ESP),10 JUL 2021
19:48.31,Robert HEFFERNAN,28 FEB 1978,IRL,2.0,Amiens (FRA),21 JUN 2014
19:48.33,Mario José DOS SANTOS,09 OCT 1979,BRA,1.0,Porto Alegre (BRA),07 MAY 2006
19:48.35,José Ignacio DÍAZ,22 NOV 1979,ESP,6.0,Plasencia (ESP),24 JUN 2015
19:48.38,Hatem GHOULA,07 JUN 1973,TUN,1.0,Antony (FRA),20 MAY 2012
19:48.39,Hedi TERRAOUI,10 NOV 1989,TUN,2.0,Radés (TUN),09 JUN 2012
19:48.4h,César RODRÍGUEZ,07 OCT 1976,ESP,2.0,Vitoria (ESP),26 JUN 1999
19:48.4h,Miroslav ÚRADNÍK,24 MAR 1996,SVK,1.0,"Tréningový štadión VŠC DUKLA, Banská Bystrica (SVK)",23 APR 2021
19:48.40,Miroslav ÚRADNÍK,24 MAR 1996,SVK,1.0,"Atletický štadión TU, Košice (SVK)",15 MAY 2021
19:48.52,Kamil KALKA,27 JUL 1981,POL,2.0,Mielec (POL),14 MAY 2005
19:48.52,Emmanuel BOULAY,04 FEB 1970,FRA,3.0,Sotteville-lès-Rouen (FRA),15 JUN 2008
19:48.57,Michael MCCAGH,16 APR 1986,AUS,2.0,Geelong (AUS),17 DEC 2005
19:48.59,Aliaksandr LIAKHOVICH,04 JUL 1989,BLR,1.0,Brest (BLR),16 MAY 2015
19:48.61,Ihor SAKHARUK,03 JUN 1988,UKR,3.0,Kyiv (UKR),03 JUN 2014
19:48.67,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,1.0,Barcelona (ESP),16 JUN 2012
19:48.72,Dane BIRD-SMITH,15 JUL 1992,AUS,2.0,Melbourne (AUS),14 APR 2012
19:48.84,Anton KUČMÍN,07 JUN 1984,SVK,1.0,Banská Bystrica (SVK),12 JUN 2010
19:48.9h,Allan SEGURA,23 DEC 1980,CRC,,San José (CRC),06 AUG 2006
19:49.00,Máté HELEBRANDT,12 JAN 1989,HUN,1.0,"Bregyó Athletic Center, Székesfehérvár (HUN)",07 SEP 2019
19:49.03,Rhydian COWLEY,04 JAN 1991,AUS,2.0,Sydney (AUS),09 MAR 2013
19:49.07,Kevin CAMPION,23 MAY 1988,FRA,1.0,Maromme (FRA),11 JUN 2014
19:49.07,Sergey SHIROBOKOV,11 FEB 1999,RUS,1.0,"Znamenskikh Stadion, Moskva (RUS)",08 JUL 2021
19:49.09,Adrian BLOCKI,11 APR 1990,POL,7.0,Katowice (POL),27 MAY 2011
19:49.09,Jarkko KINNUNEN,19 JAN 1984,FIN,2.0,Lappeenranta (FIN),03 JUN 2015
19:49.14,Patryk ROGOWSKI,11 APR 1989,POL,3.0,Gdansk (POL),26 MAY 2012
19:49.15,Wenlong SHI,10 JAN 1991,CHN,1.0,Yantai (CHN),13 OCT 2006
19:49.15,Evan DUNFEE,28 SEP 1990,CAN,2.0,Burnaby (CAN),07 APR 2013
19:49.17,Daniel PLAZA,03 JUL 1966,ESP,1.0,Alicante (ESP),10 APR 1999
19:49.20,Diego GARCÍA CARRERA,19 JAN 1996,ESP,2.0,Granollers (ESP),14 JUL 2018
19:49.25,Álvaro LÓPEZ,24 MAR 1999,ESP,2.0,"Estadio de Larrabide, Pamplona (ESP)",06 MAY 2023
19:49.50,Dawid TOMALA,27 AUG 1989,POL,4.0,Kraków (POL),04 SEP 2010
19:49.50,Dzmitry DZIUBIN,12 JUL 1990,BLR,5.0,"Dinamo National Olympic Stadium, Minsk (BLR)",01 AUG 2020
19:49.54,Jefferson PÉREZ,01 JUL 1974,ECU,1.0,Lima (PER),22 NOV 1990
19:49.56,Yuki ITO,12 APR 1992,JPN,3.0,Abashiri (JPN),11 JUL 2016
19:49.58,Jani LEHTINEN,23 FEB 1974,FIN,1.0,Lapinlahti (FIN),27 JUN 1993
19:49.67,Nick CHRISTIE,29 SEP 1991,USA,1.0,"Franklin Field, Philadelphia, PA (USA)",29 APR 2023
19:49.74,Hirofumi SAKAI,10 FEB 1965,JPN,1.0,Hiroshima (JPN),04 OCT 1987
19:49.79,Jesús Ángel GARCÍA,17 OCT 1969,ESP,1.0,Mataró (ESP),15 JUL 2009
19:49.86,Benjamin THORNE,19 MAR 1993,CAN,2.0,Burnaby (CAN),17 JUN 2016
