Mark,Competitor,DOB,Nat,Pos,Venue,Date
6:34.01,Tetyana HLADYR,17 APR 1975,UKR,1,Kyiv (UKR),02 AUG 1998
6:34.02,Ancuţa BOBOCEL,03 OCT 1987,ROU,1h1,Tampere (FIN),25 JUL 2003
6:34.06,Chiara SCHERRER,24 JAN 1996,SUI,6f1,Pliezhausen (GER),13 MAY 2018
6:34.10,Fadwa SIDI MADANE,20 NOV 1994,MAR,3h1,Lille (FRA),08 JUL 2011
6:34.12,Charlotte TAYLOR-GREEN,02 APR 1985,GBR,1,Southhampton (GBR),06 MAY 2017
6:34.14,Julia KORALEWSKA,17 FEB 2002,POL,1,"Stadion Iskra, Bialogard (POL)",19 JUN 2022
6:34.20,Kerry O’FLAHERTY,15 JUL 1981,IRL,1,Eton (GBR),05 JUL 2014
6:34.22,Melissa ROLLISON,13 APR 1983,AUS,1,Melbourne (AUS),19 MAR 1999
6:34.23,Buzuayehu MOHAMED,04 JAN 1996,ETH,11,"Olympiastadion, Berlin (GER)",06 SEP 2015
6:34.27,Rosa FLANAGAN,28 FEB 1996,NZL,1,Hamilton (NZL),08 DEC 2013
6:34.37,Eline DALEMANS,25 FEB 1991,BEL,1,Izegem (BEL),07 SEP 2008
6:34.38,Nancy CHEPTEGEI,12 DEC 1994,UGA,8,Lille (FRA),10 JUL 2011
6:34.40,Simone FERRAZ,12 MAR 1990,BRA,5,"Golęcin Stadion, Poznan (POL)",27 MAY 2022
6:34.45,Olivia GÜRTH,31 MAY 2002,GER,1,"Leichtathletikstadion, Rostock (GER)",01 AUG 2021
6:34.47,Panistine CHEPKORIR,21 APR 1978,KEN,1,Nairobi (KEN),22 JUL 2000
6:34.52,Anzhelika AVERKOVA,13 MAR 1969,UKR,2,Kyiv (UKR),18 JUN 2000
6:34.52,Anna Mark HELWIGH,12 MAR 2000,DEN,1,"New District Stadium, Tbilisi (GEO)",16 JUL 2016
6:34.53,Carla BOROVICKA,15 DEC 1961,USA,1,"New York, NY (USA)",29 JUL 1990
6:34.57,Andrea ETTER,21 JAN 1975,SUI,1,Pliezhausen (GER),12 MAY 2002
6:34.6h,Lyudmyla PUSKINA,02 OCT 1965,URS,1,Odessa (URS),26 JUL 1991
6:34.60,Michelle FINN,16 DEC 1989,IRL,1,"Nashville, TN (USA)",23 MAR 2013
6:34.61,Lyubov KHARLAMOVA,02 MAR 1981,RUS,1,Moskva (RUS),17 MAY 2006
6:34.66,Maya REHBERG,28 APR 1994,GER,1,Kiel (GER),10 MAY 2015
6:34.66,Fatima AAFIR,27 JAN 2004,MAR,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",11 JUL 2021
6:34.68,Agrie WOLE,20 JAN 1999,ETH,3,"Pascual Guerrero Stadium, Cali (COL)",17 JUL 2015
6:34.69,Mary Kate ANSELMINI,22 APR 1993,USA,1,"Greensboro, NC (USA)",17 JUN 2011
6:34.7h,Hanne LYNGSTAD,05 DEC 1975,NOR,1,Nadderud (NOR),10 SEP 2002
6:34.7h,Sabine Letícia HEITLING,02 JUL 1987,BRA,1,Guayaquil (ECU),26 SEP 2004
6:34.71,Oona KETTUNEN,10 FEB 1994,FIN,9,Lille (FRA),10 JUL 2011
6:34.72,Nolene CONRAD,26 JUL 1985,RSA,3,Rehlingen (GER),16 MAY 2016
6:34.78,Fabienne SCHLUMPF,17 NOV 1990,SUI,1,Pliezhausen (GER),22 MAY 2011
6:34.79,Catalina GHEORGHIU,21 JUN 1969,ROU,1,Bucureşti (ROU),14 JUN 1991
6:34.79,María Teresa URBINA,20 MAR 1985,ESP,1,Madrid (ESP),07 MAY 2016
6:34.80,Madeleine MEYERS,30 JUL 1994,USA,2h2,Lille (FRA),08 JUL 2011
6:34.80,Aníta HINRIKSDÓTTIR,13 JAN 1996,ISL,2,Växjö (SWE),19 AUG 2012
6:34.85,Julia SAMUELSSON,22 MAR 1999,SWE,2,"Campus Valla, Linköping (SWE)",20 AUG 2021
6:34.89,Cătălina OPREA,11 APR 1986,ROU,1,Grosseto (ITA),22 JUL 2001
6:34.89,Veronika SADEK,21 JAN 2003,SLO,1,"Športni center Vinko Cajnko, Slovenj Gradec (SLO)",21 MAY 2022
6:34.90,Regan YEE,04 JUL 1995,CAN,1,Wood Buffalo (CAN),10 AUG 2015
6:34.98,Patrycja KAPAŁA,26 MAR 1997,POL,1,"Stadion Miejski, Oleśnica (POL)",22 AUG 2020
6:35.02,Regina PIECHOWSKA,27 JAN 2003,POL,1,"Stadion Miejski, Walcz (POL)",10 AUG 2022
6:35.07,Emily MOYES,14 JUN 1998,GBR,1,Bedford (GBR),01 MAY 2017
6:35.11,Yekaterina BESPALOVA,26 OCT 1984,RUS,3,Tampere (FIN),27 JUL 2003
6:35.13,Christin JOHANSSON,26 JAN 1978,SWE,3,Göteborg (SWE),14 JUN 2005
6:35.15,Marina PLUZHNIKOVA,25 FEB 1963,RUS,1,Sochi (RUS),09 SEP 1994
6:35.19,Xenia KAZIMIROVA,17 SEP 1984,GRE,1,Corinth (GRE),05 JUL 2003
6:35.20,Parami Wasanthi MARISTELA,28 MAY 2001,SRI,1,Bangkok (THA),04 JUL 2018
6:35.22,Tejinesh GEBISA,03 MAR 1995,ETH,3h2,Lille (FRA),08 JUL 2011
6:35.28,Tsehainesh TSALE,29 JAN 1993,ETH,1,Khartoum (SUD),11 MAY 2010
6:35.29,Tara KRZYWICKI,09 MAR 1974,GBR,1,Loughborough (GBR),18 MAY 2002
6:35.30,Ida NILSSON,08 FEB 1981,SWE,2,Västerås (SWE),03 JUL 2001
6:35.34,Montanna MCAVOY,21 JUL 2000,AUS,1,Brisbane (AUS),11 FEB 2017
6:35.35,Tova EURÉN MAGNUSSON,11 FEB 1994,SWE,2,Göteborg (SWE),22 JUL 2014
6:35.40,Belén CASETTA,26 SEP 1994,ARG,4h1,Lille (FRA),08 JUL 2011
6:35.41,Lena LEBRUN,06 JUL 2001,FRA,1,"Olimpiai Sportpark, Győr (HUN)",07 JUL 2018
6:35.44,Brielle ERBACHER,28 FEB 1999,AUS,1,Brisbane (AUS),17 NOV 2018
6:35.44,Mika OKIMURA,22 AUG 1997,JPN,3,"Universiade Commemorative Stadium, Kobe (JPN)",23 APR 2023
6:35.45,Yelena VOLOBUYEVA,1970,RUS,3,Moskva (RUS),19 JUN 1993
6:35.47,Belén CASETTA,26 SEP 1994,ARG,10,Lille (FRA),10 JUL 2011
6:35.50,Claire ENTWISTLE,09 DEC 1976,GBR,1,Bedford (GBR),30 MAY 2005
6:35.51,Rebecca BENNION,16 SEP 1980,USA,1,"Ogden, UT (USA)",09 MAY 2001
6:35.52,Racheal BAMFORD,04 AUG 1989,GBR,1,Stevenage (GBR),08 JUN 2014
6:35.55,Frida KRISTIANSSON,22 MAY 1992,SWE,1,Göteborg (SWE),16 AUG 2016
6:35.57,Montanna MCAVOY,21 JUL 2000,AUS,1,Sydney (AUS),28 MAR 2017
6:35.59,Paige CAMPBELL,27 JUN 1996,AUS,1,Gold Coast (AUS),09 JUL 2017
6:35.6h,Weynshet ANSA,09 APR 1996,ETH,1f,Addis Abeba (ETH),26 MAY 2013
6:35.60,Charlotte TAYLOR-GREEN,02 APR 1985,GBR,1,Wigan (GBR),09 AUG 2015
6:35.63,Mel LAWRENCE,29 AUG 1989,USA,1,"Greensboro, NC (USA)",17 JUN 2006
6:35.64,Sara HALL,15 APR 1983,USA,1,"Davis, CA (USA)",12 MAR 2011
6:35.65,Aneta KONIECZEK,08 JUN 1997,POL,1,Suwalki (POL),02 JUL 2016
6:35.65,Kerry O’FLAHERTY,15 JUL 1981,IRL,2,"Morton Stadium, Dublin (IRL)",13 JUN 2021
6:35.66,Svetlana PRÉTOT,03 JUL 1971,RUS,1,Dzerzhinsk (RUS),29 AUG 1993
6:35.67,Derya KUNUR,01 SEP 1999,TUR,1,Samsun (TUR),01 AUG 2018
6:35.68,Laura DALLA MONTÀ,06 OCT 1993,ITA,9,"Golęcin Stadion, Poznan (POL)",18 JUN 2023
6:35.7h,Lilian CHEMWENO,22 OCT 1995,KEN,2,Nairobi (KEN),08 JUN 2011
6:35.71,Stephanie DE CROOCK,04 MAR 1979,BEL,1,Nivelles (BEL),15 AUG 2004
6:35.72,Biljana JOVIĆ,02 MAR 1985,SCG,,Kragujevac (SRB),08 JUL 2005
6:35.73,Lyudmila KOSYANOVA,1969,RUS,5,Moskva (RUS),17 JUN 1995
6:35.74,Liudmila DUBOY,19 MAY 1977,CUB,1,La Habana (CUB),04 MAR 1998
6:35.74,Mariola ŚLUSARCZYK,04 JAN 1990,POL,1,Pulawy (POL),16 JUL 2016
6:35.79,Ethlemahu SINTAYEHU,23 FEB 2001,ETH,3,"Kasarani, Nairobi (KEN)",14 JUL 2017
6:35.80,Claire PALOU,26 DEC 2001,FRA,1,Decines (FRA),09 JUN 2018
6:35.84,Winfred Mutile YAVI,31 DEC 1999,KEN,3,Nairobi (KEN),17 JUN 2015
6:35.84,Manami NISHIYAMA,09 DEC 1999,JPN,2,Abashiri (JPN),04 JUL 2018
6:35.92,Weronika LIZAKOWSKA,02 NOV 1998,POL,1,"Stadion 650-lecia, Słupsk (POL)",19 SEP 2021
6:35.94,Laura DALLA MONTÀ,06 OCT 1993,ITA,1,"Arena Civica, Milano (ITA)",24 APR 2021
6:35.95,Josina PAPENFUß,24 SEP 2000,GER,1,Rostock (GER),28 JUL 2018
6:35.98,Yumi YOSHIKAWA,31 OCT 1990,JPN,3,Abashiri (JPN),04 JUL 2018
6:36.0h,Winsam JERONO,2002,KEN,1,Nakuru (KEN),02 JUN 2017
6:36.02,Jayne Clare SPARK,16 SEP 1970,GBR,1,Stretford (GBR),08 AUG 2000
6:36.03,Charlotte TAYLOR-GREEN,02 APR 1985,GBR,1,Manchester (GBR),17 AUG 2016
6:36.05,Eva TOMÁNKOVÁ,11 SEP 1984,CZE,4,Tampere (FIN),27 JUL 2003
6:36.05,Danelle WOODS,19 MAR 1989,CAN,1,Abbotsford (CAN),29 JUL 2007
6:36.06,Gwendoline DESPRES,27 NOV 1983,FRA,2,Grosseto (ITA),22 JUL 2001
6:36.11,Ancuţa BOBOCEL,03 OCT 1987,ROU,1,Bucureşti (ROU),01 JUN 2003
6:36.13,Briar BRUMLEY,20 NOV 1996,USA,2,"National Training Center, Clermont, FL (USA)",22 JAN 2021
6:36.17,Xenia KAZIMIROVA,17 SEP 1984,GRE,5,Tampere (FIN),27 JUL 2003
6:36.23,Majken SÖDERLUND LARSSON,26 JUN 2007,SWE,1,"Slottsskogsvallen, Göteborg (SWE)",30 JUN 2023
6:36.24,Sydney MASCIARELLI,18 JUN 2003,USA,1f2,"Hayward Field, Eugene, OR (USA)",03 JUL 2021
6:36.25,Diana SUJEW,02 NOV 1990,GER,7,Ostrava (CZE),14 JUL 2007
6:36.27,Andrea NYGÅRD VIE,04 JUL 2006,NOR,2,"Slottsskogsvallen, Göteborg (SWE)",30 JUN 2023
6:36.30,Şevval ÖZDOĞAN,03 NOV 2002,TUR,1,Trabzon (TUR),07 AUG 2021
6:36.31,Lyudmila KUROPATKINA,1966,RUS,3,Sochi (RUS),30 MAY 1992
6:36.33,Yekaterina BESPALOVA,26 OCT 1984,RUS,2h1,Tampere (FIN),25 JUL 2003
6:36.34,Frida KRISTIANSSON,22 MAY 1992,SWE,1,Göteborg (SWE),28 JUL 2015
6:36.37,Lindsey FERGUSON,12 AUG 1988,USA,1,"New Britain, CT (USA)",13 MAY 2006
6:36.41,Andrea ETTER,21 JAN 1975,SUI,1,Pliezhausen (GER),16 MAY 2004
6:36.41,Nancy CHEPTEGEI,12 DEC 1994,UGA,2,Douglas (GBR),09 SEP 2011
6:36.41,Adva COHEN,24 MAR 1996,ISR,1,"Albuquerque, NM (USA)",06 APR 2019
6:36.44,Lena LEBRUN,06 JUL 2001,FRA,4h1,Buenos Aires (ARG),12 OCT 2018
6:36.45,Emily STEWART,24 DEC 1991,GBR,1,Bedford (GBR),06 MAY 2013
6:36.48,Olimpia POP,25 FEB 1976,ROU,2,Bucureşti (ROU),19 JUL 1995
6:36.49,Tara KRZYWICKI,09 MAR 1974,GBR,1,Loughborough (GBR),21 MAY 2000
6:36.50,Barbara PARKER,08 NOV 1982,GBR,2,Birmingham (GBR),26 JUL 2003
6:36.50,Elena CAREY,14 APR 2000,GBR,3,"Chelmsford Sport And Athletics Centre Melbourne Park, Chelmsford (GBR)",02 MAY 2022
6:36.53,Şevval ÖZDOĞAN,03 NOV 2002,TUR,1,Kütahya (TUR),09 SEP 2021
6:36.60,Pippa WOOLVEN,26 JUL 1993,GBR,1,London (GBR),05 MAY 2012
6:36.62,Regan YEE,04 JUL 1995,CAN,1,Surrey (CAN),30 MAY 2015
6:36.62,Loice CHEKWEMOI,12 DEC 2006,UGA,1,"Stade Helitas, Caen (FRA)",19 MAY 2022
6:36.63,Lena LEBRUN,06 JUL 2001,FRA,2,Decines (FRA),09 JUN 2018
6:36.67,Antje HOFFMANN,12 OCT 1982,GER,3,Grosseto (ITA),22 JUL 2001
6:36.68,Clara Macarena BAIOCCHI,08 DEC 1999,ARG,3,Concepción del Uruguay (ARG),28 MAR 2021
6:36.71,Jolanda KALLABIS,18 FEB 2005,GER,1f2,"Leichtathletikstadion, Rostock (GER)",01 AUG 2021
6:36.73,Esther Tuwei CHEBOR,21 APR 1981,KEN,2,Nairobi (KEN),22 JUL 2000
6:36.75,Ingeborg LØVNES,05 SEP 1992,NOR,1,Molde (NOR),04 SEP 2010
6:36.79,Lyudmila KUROPATKINA,1966,RUS,4,Moskva (RUS),12 JUN 1993
6:36.80,Yui YABUTA,04 MAR 1996,JPN,12,"Olympiastadion, Berlin (GER)",01 SEP 2019
6:36.81,Miho SHIMADA,26 AUG 1997,JPN,1,Osaka (JPN),31 AUG 2014
6:36.84,Anni TUIMALA,27 APR 1982,FIN,2,Lillehammer (NOR),19 AUG 2001
6:36.85,Yekaterina DOMNINA,21 FEB 2002,ANA,1,"Olympic Stadium, Cheboksary (RUS)",31 JUL 2021
6:36.87,Anzhelika AVERKOVA,13 MAR 1969,UKR,2,Kyiv (UKR),02 AUG 1998
6:36.87,Maya REHBERG,28 APR 1994,GER,1,Cles (ITA),24 AUG 2017
6:36.88,Anna WOJNA,28 SEP 1986,POL,1,Gdansk (POL),26 JUN 2010
6:36.89,Claire ENTWISTLE,09 DEC 1976,GBR,,Derby (GBR),14 AUG 2005
6:36.9h,Rimma DUBOVIK,12 JAN 1964,URS,2,Odessa (URS),26 JUL 1991
6:36.90,Melanie VERON,15 FEB 1984,FRA,2,Zielona Góra (POL),09 AUG 2003
6:36.90,Shelby GREANY,01 APR 1991,USA,1,"Cicero, NY (USA)",13 JUN 2009
6:36.91,Nadezhda ZOLOTARYOVA,16 FEB 1976,RUS,6,Moskva (RUS),02 AUG 1998
6:36.91,Charlotte ARTER,18 JUN 1991,GBR,2,Wigan (GBR),09 AUG 2015
6:36.91,Maria BERNARD-GALEA,06 APR 1993,CAN,1,Calgary (CAN),26 MAY 2019
6:36.93,Julia HILLER,24 JUL 1987,GER,2,Pliezhausen (GER),16 MAY 2010
6:36.93,Anna WOJNA,28 SEP 1986,POL,1,Kraków (POL),29 MAY 2011
6:36.93,Jamie HISCOCK,15 APR 2001,AUS,1,Port Vila (VAN),10 MAY 2018
6:36.94,Leyu ADDIS,,ETH,4,Assela (ETH),13 MAY 2015
6:36.94,Ronja BÖHRER,05 MAR 1995,GER,3,Pliezhausen (GER),14 MAY 2017
6:36.95,Stephanie DE CROOCK,04 MAR 1979,BEL,1,Zele (BEL),26 MAY 2007
6:36.95,Manon PAREAU,15 JUN 1995,FRA,6,"Stade des Maradas, Cergy-Pontoise (FRA)",15 AUG 2020
6:37.0h,Virginia NYAMBURA,20 JUL 1993,KEN,2,Nairobi (KEN),16 JUN 2010
6:37.02,Yelena STARIKOVA,1971,RUS,4,Moskva (RUS),19 JUN 1993
6:37.07,Jackline CHERONO,25 JUN 1998,KEN,2,"National Stadium, Gaborone (BOT)",29 MAY 2014
6:37.18,Montanna MCAVOY,21 JUL 2000,AUS,1,Brisbane (AUS),14 OCT 2017
6:37.22,Nancy WAMBUI,15 AUG 1983,KEN,1,Twickenham (GBR),06 JUN 2007
6:37.24,Derya KUNUR,01 SEP 1999,TUR,2,"Atıcılar Atletizm Sahası, Bursa (TUR)",15 JUN 2021
6:37.27,Amy-Eloise NEALE,05 AUG 1995,GBR,11,Lille (FRA),10 JUL 2011
6:37.29,Montanna MCAVOY,21 JUL 2000,AUS,1,Townsville (AUS),24 SEP 2017
6:37.30,Emilia LILLEMO,05 JAN 2000,SWE,1,Göteborg (SWE),09 AUG 2019
6:37.31,Eleanor FULTON,17 MAY 1993,USA,6,Bressanone (ITA),10 JUL 2009
6:37.31,Yekaterina DOMNINA,21 FEB 2002,RUS,3,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",23 JUN 2022
6:37.33,Yekaterina SKVORTSOVA,23 NOV 1961,URS,6,Gorkiy (URS),23 JUL 1989
6:37.34,Olga DEREVYEVA,05 APR 1985,RUS,3h1,Tampere (FIN),25 JUL 2003
6:37.34,Şevval ÖZDOĞAN,03 NOV 2002,TUR,1,Mersin (TUR),26 AUG 2021
6:37.35,Brielle ERBACHER,28 FEB 1999,AUS,1,Brisbane (AUS),20 JAN 2018
6:37.35,Lucy JONES,18 SEP 1998,GBR,4,"Chelmsford Sport And Athletics Centre Melbourne Park, Chelmsford (GBR)",02 MAY 2022
6:37.37,Stephanie DE CROOCK,04 MAR 1979,BEL,2,Woluwé (BEL),14 JUN 2003
6:37.41,Jana Stefanie HIRSCHHÄUSER,27 DEC 1990,GER,1,Rhede (GER),08 AUG 2009
6:37.41,Geneviève LALONDE,05 SEP 1991,CAN,1,Moncton (CAN),02 JUL 2010
6:37.41,Brianna NERUD,16 SEP 1994,USA,1,"White Plains, NY (USA)",12 MAY 2012
6:37.42,Jenna MELANSON,,USA,2,"Rashpal Dhillon Oval, Vancouver (CAN)",15 MAY 2021
6:37.42,Kerstin SCHULZE KALTHOFF,29 OCT 1998,GER,3f1,"Schönbuchstadion, Pliezhausen (GER)",08 MAY 2022
6:37.43,Svetlana ROGOVA,04 AUG 1967,RUS,1,Sochi (RUS),14 SEP 1995
6:37.44,Ronja FJELLNER,22 SEP 1989,SWE,2,Göteborg (SWE),28 JUL 2015
6:37.46,Laurel FISHER,,USA,3,"National Training Center, Clermont, FL (USA)",22 JAN 2021
6:37.46,Kim BÖDI,30 AUG 2001,GER,4f1,"Schönbuchstadion, Pliezhausen (GER)",08 MAY 2022
6:37.49,Emily STEWART,24 DEC 1991,GBR,2,London (GBR),05 MAY 2012
6:37.49,Amelie SVENSSON,28 AUG 1996,SWE,3f1,"Schönbuchstadion, Pliezhausen (GER)",14 MAY 2023
6:37.50,Melissa ROLLISON,13 APR 1983,AUS,1,Canberra (AUS),13 DEC 1998
6:37.50,Kerry O’FLAHERTY,15 JUL 1981,IRL,1,Manchester (GBR),06 JUL 2013
6:37.51,Lucinda CROUCH,29 JAN 2000,AUS,1,Brisbane (AUS),22 OCT 2016
6:37.52,Moeno SHIMIZU,20 MAR 1997,JPN,2,Osaka (JPN),31 AUG 2014
6:37.57,Klara BODINSSON,11 JUN 1990,SWE,1,Karlskrona (SWE),14 JUN 2009
6:37.57,Beth CROFT,09 JUL 1997,AUS,1,Sydney (AUS),16 DEC 2017
6:37.59,Türkan ERIŞMIŞ,05 JAN 1984,TUR,4h1,Tampere (FIN),25 JUL 2003
6:37.59,Verena DREIER,15 JAN 1985,GER,1,Jena (GER),04 JUL 2004
6:37.63,Melissa ROLLISON,13 APR 1983,AUS,1,Brisbane (AUS),23 OCT 1998
6:37.64,Rimma ULYANOVA,10 JAN 1974,RUS,5,St. Petersburg (RUS),15 JUL 1994
6:37.65,Zewdinesh Mamo TEKLEMAREAM,14 JAN 1997,ETH,2h,"Olympic Stadium, Nanjing (CHN)",21 AUG 2014
6:37.69,Tara KRZYWICKI,09 MAR 1974,GBR,1,Gateshead (GBR),26 AUG 2000
6:37.69,Hannah O'CONNOR,09 MAR 2001,NZL,2,Port Vila (VAN),10 MAY 2018
6:37.7h,Claire ENTWISTLE,09 DEC 1976,GBR,1,Loughborough (GBR),17 JUL 2004
6:37.70,Collier LAWRENCE,04 OCT 1986,USA,1,"Davis, CA (USA)",10 MAR 2012
6:37.75,Agnieszka FULBISZEWSKA,09 MAR 1980,POL,3,Gdansk (POL),15 JUL 2006
6:37.75,Holly PAGE,17 AUG 2000,GBR,5,"Chelmsford Sport And Athletics Centre Melbourne Park, Chelmsford (GBR)",02 MAY 2022
6:37.76,Emily PIDGEON,01 JUN 1989,GBR,1,Potchefstroom (RSA),24 APR 2006
6:37.78,Türkan ERIŞMIŞ,05 JAN 1984,TUR,6,Tampere (FIN),27 JUL 2003
6:37.78,Mary GOLDKAMP,04 OCT 1988,USA,1,"Nashville, TN (USA)",24 MAR 2012
6:37.79,Yekaterina BESPALOVA,26 OCT 1984,RUS,2,Kazan (RUS),03 JUL 2003
6:37.79,Olivia GÜRTH,31 MAY 2002,GER,8f1,"Schönbuchstadion, Pliezhausen (GER)",08 MAY 2021
6:37.81,Olimpia POP,25 FEB 1976,ROU,1,Bucureşti (ROU),06 AUG 1994
6:37.81,Tsehainesh TSALE,29 JAN 1993,ETH,2f2,Singapore (SGP),23 AUG 2010
6:37.83,Yumi YOSHIKAWA,31 OCT 1990,JPN,4,"Universiade Commemorative Stadium, Kobe (JPN)",25 APR 2021
6:37.84,Angela MARVIN,26 APR 1984,USA,,Bridgetown (BAR),20 JUL 2003
6:37.85,Lucia Kamene MUANGI,26 JUN 1992,KEN,2h1,Bressanone (ITA),08 JUL 2009
6:37.85,Nicole Svetlana REINA,25 SEP 1997,ITA,1f2,Rieti (ITA),20 JUN 2014
6:37.86,Tegla CHEROTICH,21 NOV 1998,KEN,4,Nairobi (KEN),17 JUN 2015
6:37.89,Charlotte PROUSE,09 FEB 1997,CAN,1,"Albuquerque, NM (USA)",07 APR 2018
6:37.90,Verena DREIER,15 JAN 1985,GER,5h1,Tampere (FIN),25 JUL 2003
6:37.90,Sarah CORNELSEN,07 JUL 1990,GER,8,Ostrava (CZE),14 JUL 2007
6:37.9h,Parami Wasanthi MARISTELA,28 MAY 2001,SRI,1,Colombo (SRI),19 SEP 2018
6:37.92,Astrid LEUTERT,12 SEP 1987,SUI,1,"Tallahassee, FL (USA)",09 APR 2011
6:37.93,Alondra NEGRON,31 MAY 1998,PUR,1,Ciudad Real (ESP),28 JUN 2015
6:37.93,Claudia PRISECARU,02 SEP 1997,ROU,,"Stadionul Nicolae Dobrin, Pitesti (ROU)",22 MAY 2021
6:37.94,Ronja BÖHRER,05 MAR 1995,GER,2,Pliezhausen (GER),18 MAY 2014
6:37.94,Matea PARLOV KOŠTRO,02 JUN 1992,CRO,2,Novo Mesto (SLO),18 SEP 2015
6:37.96,Poļina JEĻIZAROVA,01 MAY 1989,LAT,1,Riga (LAT),07 AUG 2004
6:37.99,Katarzyna KOWALSKA,07 APR 1985,POL,1,Białystok (POL),27 JUN 2004
6:37.99,Jessica GILFILLAN,10 FEB 1992,AUS,1,Gold Coast (AUS),03 JUL 2009
6:38.00,Valeriya MARA,22 FEB 1983,UKR,2,Belaya Tserkva (UKR),17 MAY 2002
6:38.00,Jessica GILFILLAN,10 FEB 1992,AUS,1,Gold Coast (AUS),06 OCT 2006
6:38.00,Almaz GELAYE,,ETH,5,Assela (ETH),13 MAY 2015
6:38.10,Tara KRZYWICKI,09 MAR 1974,GBR,1,Loughborough (GBR),08 AUG 1999
6:38.12,Lucca FULKERSON,,USA,3,"Weaver Stadium, Princeton, NJ (USA)",02 APR 2022
6:38.13,Jessica GILFILLAN,10 FEB 1992,AUS,1,Brisbane (AUS),04 SEP 2009
6:38.17,Maja PERYT,07 MAY 2004,POL,1,"Stadion im. Marszałka Józefa Piłsudskiego, Radom (POL)",08 JUL 2022
6:38.18,Laura RICHES,07 AUG 1993,GBR,1,Hendon (GBR),06 AUG 2016
6:38.18,Amelie SVENSSON,28 AUG 1996,SWE,9f1,"Schönbuchstadion, Pliezhausen (GER)",08 MAY 2021
6:38.2h,Judith KIRUI,1998,KEN,2,Mombasa (KEN),09 JUN 2017
6:38.24,Irina MOZHAROVA,19 JUL 1958,URS,5,Kiev (URS),02 AUG 1988
6:38.24,Sofia ÖBERG,30 MAY 1990,SWE,2,Karlskrona (SWE),14 JUN 2009
6:38.26,Floriane QUESADA,12 DEC 2000,FRA,1,"Stade Colette Besson, Dijon (FRA)",09 JUN 2023
6:38.27,Brianna NERUD,16 SEP 1994,USA,2,"Caledonia, NY (USA)",10 JUN 2011
6:38.28,Pierangela BARONCHELLI,08 NOV 1972,ITA,1,Ancona (ITA),15 JUL 2001
6:38.31,Valentina SUKHANOVA,1976,RUS,6,St. Petersburg (RUS),15 JUL 1994
6:38.32,Louise MORCH,02 MAY 1982,DEN,1,Göteborg (SWE),02 JUL 2004
6:38.38,Wiktoria KLĘBOWSKA,20 JAN 2000,POL,1,Racibórz (POL),04 JUL 2019
6:38.40,Emily MOYES,14 JUN 1998,GBR,2,Bedford (GBR),06 MAY 2019
6:38.44,Nicole ROBERTS,30 JAN 1992,GBR,1,Southampton (GBR),04 AUG 2018
6:38.47,Danelle WOODS,19 MAR 1989,CAN,1,Ottawa (CAN),01 JUL 2007
6:38.48,Lisa OED,02 JAN 1999,GER,2,Rostock (GER),28 JUL 2018
6:38.53,Veronika POHL,10 JUL 1985,GER,2,Pliezhausen (GER),22 MAY 2011
6:38.53,Paula SCHNEIDERS,20 FEB 2001,GER,10f1,"Schönbuchstadion, Pliezhausen (GER)",08 MAY 2021
6:38.54,Amy MCCORMICK,07 JUL 1996,AUS,1,Perth (AUS),01 FEB 2013
6:38.55,Olena ROZHKO,30 JAN 1973,UKR,4,Kyiv (UKR),14 JUN 1995
6:38.56,Melanie VERON,15 FEB 1984,FRA,6h1,Tampere (FIN),25 JUL 2003
6:38.57,Nancy CHEPTEGEI,12 DEC 1994,UGA,5h1,Lille (FRA),08 JUL 2011
6:38.6h,Yelena STARIKOVA,1971,RUS,1,Voronezh (RUS),13 AUG 1993
6:38.60,Julia HILLER,24 JUL 1987,GER,3,Pliezhausen (GER),12 MAY 2013
6:38.63,Biljana JOVIĆ,02 MAR 1985,SCG,1,Banja Luka (BIH),24 JUL 2004
6:38.64,Irina ORLOVA,28 DEC 1985,RUS,3,Kazan (RUS),03 JUL 2003
6:38.68,Samantha CARBERRY,25 APR 1991,AUS,9,Ostrava (CZE),14 JUL 2007
6:38.68,Nicole Svetlana REINA,25 SEP 1997,ITA,4f1,"Olympic Stadium, Nanjing (CHN)",25 AUG 2014
6:38.68,Linda PALUMBO,12 FEB 1999,ITA,3,"Arena Civica, Milano (ITA)",04 SEP 2021
6:38.70,Svetlana FURAYEVA,1972,RUS,2,Bryansk (RUS),05 JUN 1992
6:38.72,Anzhelika AVERKOVA,13 MAR 1969,UKR,3,Kyiv (UKR),30 MAY 1992
6:38.72,Valentyna HORPYNYCH,12 MAR 1983,UKR,3,Belaya Tserkva (UKR),17 MAY 2002
6:38.76,Jade WILLIAMS,07 SEP 1992,IRL,1,Solihull (GBR),13 MAY 2017
6:38.78,Holly PAGE,17 AUG 2000,GBR,2,"Birmingham University Athletics Track, Birmingham (GBR)",21 APR 2021
6:38.79,Taylor EWERT,21 NOV 2001,USA,1f2,"Greensboro, NC (USA)",16 JUN 2018
6:38.8h,Marina PLUZHNIKOVA,25 FEB 1963,RUS,1,Dzerzhinsk (RUS),29 MAY 1999
6:38.80,Xenia KAZIMIROVA,17 SEP 1984,GRE,1h2,Tampere (FIN),25 JUL 2003
