Mark,Competitor,DOB,Nat,Pos,Venue,Date,WIND
12.81,Lolo JONES,05 AUG 1982,USA,3,Stockholm (SWE),07 AUG 2007,-0.4
12.81,Angela WHYTE,22 MAY 1980,CAN,2h2,"Yanmar Stadium Nagai, Osaka (JPN)",27 AUG 2007,0.2
12.81,Lolo JONES,05 AUG 1982,USA,5,"Letzigrund, Zürich (SUI)",07 SEP 2007,-0.2
12.81,Sally MCLELLAN,19 SEP 1986,AUS,1,Sydney (AUS),12 JAN 2008,1.1
12.81,Kristi CASTLIN,07 JUL 1988,USA,1f1,"Coral Gables, FL (USA)",22 MAR 2008,1.8
12.81,Vonette DIXON,26 NOV 1975,JAM,5f1,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,-0.1
12.81,Anastasiya VINOGRADOVA,13 SEP 1986,KAZ,1,Almaty (KAZ),08 JUN 2008,0.9
12.81,Kellie WELLS,16 JUL 1982,USA,2,Moskva (RUS),10 JUN 2008,0.0
12.81,Aurelia TRYWIAŃSKA-KOLLASCH,09 MAY 1976,POL,1,"Stadion Juliska, Praha (CZE)",16 JUN 2008,1.8
12.81,Yevheniya SNIHUR,07 MAR 1984,UKR,1,"Parc des Sports, Annecy (FRA)",22 JUN 2008,-1.3
12.81,Sarah CLAXTON,23 SEP 1979,GBR,1f1,Loughborough (GBR),17 JUL 2008,1.5
12.81,Aurelia TRYWIAŃSKA-KOLLASCH,09 MAY 1976,POL,2,Heusden-Zolder (BEL),20 JUL 2008,0.7
12.81,Priscilla SCHLIEP,26 AUG 1982,CAN,5,"Gottlieb-Daimler Stadion, Stuttgart (GER)",13 SEP 2008,0.3
12.81,Damu CHERRY-MITCHELL,29 NOV 1977,USA,1,Baie Mahault (FRA),01 MAY 2009,-1.7
12.81,Jessica ENNIS-HILL,28 JAN 1986,GBR,1,Bottrop (GER),26 JUN 2009,1.5
12.81,Virginia CRAWFORD,07 SEP 1983,USA,3,Paris-St-Denis (FRA),17 JUL 2009,-0.3
12.81,Delloreen ENNIS,05 MAR 1975,JAM,4,Paris-St-Denis (FRA),17 JUL 2009,-0.3
12.81,Dawn HARPER-NELSON,13 MAY 1984,USA,7,"Olympiastadion, Berlin (GER)",19 AUG 2009,0.2
12.81,Gabrielle MAYO,26 JAN 1989,USA,1f1,"Austin, TX (USA)",29 MAY 2010,1.8
12.81,Carolin DIETRICH,26 FEB 1985,GER,2f1,"Fana Stadion, Bergen (NOR)",20 JUN 2010,-0.3
12.81,Delloreen ENNIS,05 MAR 1975,JAM,2,"Meteor, Zhukovskiy (RUS)",26 JUN 2010,-1.6
12.81,Tatyana DEMENTYEVA,08 MAY 1981,RUS,1sf2,"Estadio Olímpico, Barcelona (ESP)",31 JUL 2010,-1.9
12.81,Lolo JONES,05 AUG 1982,USA,2h2,"Crystal Palace, London (GBR)",13 AUG 2010,0.9
12.81,Lolo JONES,05 AUG 1982,USA,3,"Letzigrund, Zürich (SUI)",19 AUG 2010,-0.2
12.81,Lisa URECH,27 JUL 1989,SUI,4,"Letzigrund, Zürich (SUI)",19 AUG 2010,-0.2
12.81,Loreal SMITH,12 OCT 1985,USA,2,Baie Mahault (FRA),07 MAY 2011,0.7
12.81,Kellie WELLS,16 JUL 1982,USA,2,"DS, Daegu (KOR)",12 MAY 2011,0.6
12.81,Lolo JONES,05 AUG 1982,USA,3sf3,"Hayward Field, Eugene, OR (USA)",26 JUN 2011,1.2
12.81,Kellie WELLS,16 JUL 1982,USA,1f2,Lignano Sabbiadoro (ITA),19 JUL 2011,-1.0
12.81,Danielle CARRUTHERS,22 DEC 1979,USA,1h2,"Crystal Palace, London (GBR)",06 AUG 2011,-0.6
12.81,Dawn HARPER-NELSON,13 MAY 1984,USA,2,"Letzigrund, Zürich (SUI)",08 SEP 2011,0.2
12.81,Dawn HARPER-NELSON,13 MAY 1984,USA,2,"Sports Park Mladost, Zagreb (CRO)",13 SEP 2011,-0.4
12.81,Jessica ENNIS-HILL,28 JAN 1986,GBR,1ce5,"Mösle-Stadium, Götzis (AUT)",26 MAY 2012,0.0
12.81,Kellie WELLS,16 JUL 1982,USA,1,"FBK Stadium, Hengelo (NED)",27 MAY 2012,-0.9
12.81,Priscilla SCHLIEP,26 AUG 1982,CAN,5,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,-0.1
12.81,Danielle CARRUTHERS,22 DEC 1979,USA,2h2,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,-0.3
12.81,Jacquelyn COWARD,05 NOV 1989,USA,3h1,"Des Moines, IA (USA)",07 JUN 2012,1.7
12.81,Priscilla SCHLIEP,26 AUG 1982,CAN,1h1,Calgary (CAN),30 JUN 2012,-0.5
12.81,Tatyana DEMENTYEVA,08 MAY 1981,RUS,1,Cheboksary (RUS),05 JUL 2012,1.1
12.81,Lucie ŠKROBÁKOVÁ,04 JAN 1982,CZE,4sf3,"Olympic Stadium, London (GBR)",07 AUG 2012,0.6
12.81,Queen HARRISON,10 SEP 1988,USA,2f1,Dubnica nad Váhom (SVK),26 AUG 2012,-0.4
12.81,Queen HARRISON,10 SEP 1988,USA,2,"Atlanta, GA (USA)",17 MAY 2013,0.2
12.81,Tiffany PORTER,13 NOV 1987,GBR,1,"Gainesville, FL (USA)",19 APR 2014,1.0
12.81,Jasmin STOWERS,23 SEP 1991,USA,1,"Baton Rouge, LA (USA)",19 APR 2014,1.9
12.81,Dawn HARPER-NELSON,13 MAY 1984,USA,1,George Town (CAY),07 MAY 2014,0.5
12.81,LaVonne IDLETTE,31 OCT 1985,DOM,1f1,"Clermont, FL (USA)",07 JUN 2014,0.7
12.81,Kristi CASTLIN,07 JUL 1988,USA,2,"Le Grande Stade, Marrakesh (MAR)",08 JUN 2014,-0.6
12.81,Brianna MCNEAL,18 AUG 1991,USA,5,"Sacramento, CA (USA)",28 JUN 2014,-1.6
12.81,Tiffani MCREYNOLDS,04 DEC 1991,USA,5sf1,"Sacramento, CA (USA)",28 JUN 2014,-1.6
12.81,Kristi CASTLIN,07 JUL 1988,USA,1f2,Luzern (SUI),15 JUL 2014,0.0
12.81,Cindy OFILI,05 AUG 1994,USA,1qf1,"Jacksonville, FL (USA)",30 MAY 2015,0.6
12.81,Tiffany PORTER,13 NOV 1987,GBR,2,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,-1.7
12.81,Alina TALAY,14 MAY 1989,BLR,7,"Stade Olympique de la Pontaise, Lausanne (SUI)",09 JUL 2015,1.7
12.81,Virginia CRAWFORD,07 SEP 1983,USA,3,Bellinzona (SUI),21 JUL 2015,0.4
12.81,Nadine VISSER,09 FEB 1995,NED,1ce4,"National Stadium, Beijing (CHN)",22 AUG 2015,-0.7
12.81,Noemi ZBÄREN,12 MAR 1994,SUI,3sf2,"National Stadium, Beijing (CHN)",28 AUG 2015,-0.4
12.81,Tiffany PORTER,13 NOV 1987,GBR,4,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,0.1
12.81,Jasmin STOWERS,23 SEP 1991,USA,5,"Des Moines, IA (USA)",30 APR 2016,1.5
12.81,Virginia CRAWFORD,07 SEP 1983,USA,3,George Town (CAY),14 MAY 2016,0.1
12.81,Nadine HILDEBRAND,20 SEP 1987,GER,2,Regensburg (GER),05 JUN 2016,0.0
12.81,Nooralotta NEZIRI,09 NOV 1992,FIN,1,Kuortane (FIN),25 JUN 2016,1.6
12.81,Cindy ROLEDER,21 AUG 1989,GER,1f1,Mannheim (GER),29 JUL 2016,1.6
12.81,Nadine HILDEBRAND,20 SEP 1987,GER,2sr1,Mannheim (GER),29 JUL 2016,1.0
12.81,Megan SIMMONDS,18 MAR 1994,JAM,2h6,"Estádio Olímpico, Rio de Janeiro (BRA)",16 AUG 2016,0.4
12.81,Queen HARRISON,10 SEP 1988,USA,2,St. George's (GRN),08 APR 2017,0.4
12.81,Jasmine CAMACHO-QUINN,21 AUG 1996,PUR,1,"Columbia, SC (USA)",13 MAY 2017,1.0
12.81,Dawn HARPER-NELSON,13 MAY 1984,USA,3,Baie Mahault (FRA),17 MAY 2017,-0.1
12.81,Sally PEARSON,19 SEP 1986,AUS,1,Manchester (GBR),26 MAY 2017,-0.6
12.81,Nadine HILDEBRAND,20 SEP 1987,GER,2f1,Weinheim (GER),27 MAY 2017,1.9
12.81,Nickiesha WILSON,28 JUL 1986,JAM,1,Kingston (JAM),27 MAY 2017,0.1
12.81,Sasha WALLACE,21 SEP 1995,USA,6,"Eugene, OR (USA)",10 JUN 2017,1.6
12.81,Danielle WILLIAMS,14 SEP 1992,JAM,2,Kingston (JAM),10 JUN 2017,-1.4
12.81,Shimayra WILLIAMS,02 DEC 1995,JAM,5,Kingston (JAM),25 JUN 2017,0.4
12.81,Megan SIMMONDS,18 MAR 1994,JAM,1h3,Kingston (JAM),25 JUN 2017,-0.1
12.81,Alina TALAY,14 MAY 1989,BLR,6,"Olympic Stadium, London (GBR)",12 AUG 2017,0.1
12.81,Nadine VISSER,09 FEB 1995,NED,6,"Shanghai Stadium, Shanghai (CHN)",12 MAY 2018,0.9
12.81,Cindy ROLEDER,21 AUG 1989,GER,7,"Shanghai Stadium, Shanghai (CHN)",12 MAY 2018,0.9
12.81,Cindy ROLEDER,21 AUG 1989,GER,5,"Bislett Stadion, Oslo (NOR)",07 JUN 2018,1.1
12.81,Pedrya SEYMOUR,29 MAY 1995,BAH,1sf2,"Eugene, OR (USA)",07 JUN 2018,1.4
12.81,Sharika NELVIS,10 MAY 1990,USA,1h2,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2018,0.4
12.81,Dawn HARPER-NELSON,13 MAY 1984,USA,3sf1,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2018,-0.6
12.81,Rikenette STEENKAMP,16 OCT 1992,RSA,1,La Chaux-de-Fonds (SUI),01 JUL 2018,-0.6
12.81,Cindy ROLEDER,21 AUG 1989,GER,6f1,Luzern (SUI),09 JUL 2018,0.9
12.81,Nadine VISSER,09 FEB 1995,NED,6,"Boudewijnstadion, Bruxelles (BEL)",31 AUG 2018,0.1
12.81,Evonne BRITTON,28 JUL 1991,USA,1,St. George's (GRN),13 APR 2019,1.9
12.81,Tonea MARSHALL,17 DEC 1998,USA,1f2,"Baton Rouge, LA (USA)",20 APR 2019,1.9
12.81,Madeleine AKOBUNDU,22 APR 1998,USA,1,"Greensboro, NC (USA)",04 MAY 2019,1.4
12.81,Tonea MARSHALL,17 DEC 1998,USA,1qf2,"Jacksonville, FL (USA)",25 MAY 2019,0.6
12.81,Cortney JONES,18 JUN 1999,USA,6,"Austin, TX (USA)",08 JUN 2019,0.6
12.81,Danielle WILLIAMS,14 SEP 1992,JAM,1h2,Kingston (JAM),23 JUN 2019,-1.4
12.81,Queen CLAYE,10 SEP 1988,USA,5,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2019,0.8
12.81,Tonea MARSHALL,17 DEC 1998,USA,6,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,-1.2
12.81,Brianna MCNEAL,18 AUG 1991,USA,2sf1,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,-1.8
12.81,Nia ALI,23 OCT 1988,USA,1h1,"Alexander Stadium, Birmingham (GBR)",18 AUG 2019,0.5
12.81,Nadine VISSER,09 FEB 1995,NED,1,Bruxelles (BEL),23 AUG 2019,0.0
12.81,Elvira HERMAN,09 JAN 1997,BLR,1h,"RTSOP, Minsk (BLR)",25 JUN 2020,1.1
12.81,Annimari KORTE,08 APR 1988,FIN,1h,"Leppävaaran Stadion, Espoo (FIN)",27 JUN 2020,1.7
12.81,Annimari KORTE,08 APR 1988,FIN,1h1,"Paavo Nurmen Stadion, Turku (FIN)",14 AUG 2020,1.0
12.81,Luca KOZÁK,01 JUN 1996,HUN,1,"Centro Sportivo Fontanassa, Savona (ITA)",13 MAY 2021,1.7
12.81,Chanel BRISSETT,10 AUG 1999,USA,1h2,"RV Christian Track, Manhattan, KS (USA)",15 MAY 2021,0.2
12.81,Marthe KOALA,08 MAR 1994,BUR,1,"Stade Senghor, Dakar (SEN)",23 MAY 2021,1.3
12.81,Sharika NELVIS,10 MAY 1990,USA,6sf1,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1.2
12.81,Britany ANDERSON,03 JAN 2001,JAM,5,"International Stadium, Gateshead (GBR)",13 JUL 2021,1.5
12.81,Sharika NELVIS,10 MAY 1990,USA,2,"Christian Brothers HS, Memphis, TN (USA)",15 AUG 2021,-0.2
12.81,Nia ALI,23 OCT 1988,USA,2h,"Percy Beard Track, Gainesville, FL (USA)",16 APR 2022,1.5
12.81,Masai RUSSELL,17 JUN 2000,USA,3,"Hayward Field, Eugene, OR (USA)",11 JUN 2022,-0.2
12.81,Ditaji KAMBUNDJI,20 MAY 2002,SUI,3,"Centre sportif Bout-du-Monde, Genève (SUI)",11 JUN 2022,1.2
12.81,Jasmine JONES,30 NOV 2001,USA,5sf1,"Hayward Field, Eugene, OR (USA)",25 JUN 2022,0.8
12.81,Mulern JEAN,25 SEP 1992,HAI,4,"Marietta, GA (USA)",02 JUL 2022,0.7
12.81,Nadine VISSER,09 FEB 1995,NED,7,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,-0.9
12.81,Pia SKRZYSZOWSKA,20 APR 2001,POL,7,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,0.1
12.81,Ebony MORRISON,28 DEC 1994,LBR,4,"Centennial Olympic Park, Atlanta, GA (USA)",06 MAY 2023,0.4
12.81,Allie JONES,29 JUN 2000,USA,1ce2,"Hilmer Lodge Stadium, Walnut, CA (USA)",12 MAY 2023,1.9
12.81,Amoi BROWN,11 JAN 1999,JAM,2,"Grand Bahama Sports Complex, Freeport (BAH)",13 MAY 2023,-0.7
12.81,Nadine VISSER,09 FEB 1995,NED,2f1,"Stadion Śląski, Chorzów (POL)",24 JUN 2023,-0.2
12.81,Pia SKRZYSZOWSKA,20 APR 2001,POL,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2023,-1.4
12.82,Gudrun BEREND-WAKAN,27 APR 1955,GDR,4,"Olympic Stadium, Montréal (CAN)",29 JUL 1976,0.0
12.82,Kerstin KNABE,07 JUL 1959,GDR,1h2,Karl Marx Stadt (GDR),16 JUN 1983,0.7
12.82,Bettine JAHN,03 AUG 1958,GDR,2,Leipzig (GER),27 JUL 1983,0.4
12.82,Heike THEELE,04 OCT 1964,GDR,2sf1,"Neckarstadion, Stuttgart (GER)",28 AUG 1986,0.0
12.82,Heike THEELE,04 OCT 1964,GDR,4,"Neckarstadion, Stuttgart (GER)",29 AUG 1986,-0.7
12.82,Kerstin KNABE,07 JUL 1959,GDR,5,"Neckarstadion, Stuttgart (GER)",29 AUG 1986,-0.7
12.82,Eva SOKOLOVA,25 MAR 1961,URS,1,Bryansk (URS),18 JUL 1987,0.7
12.82,Stephanie HIGHTOWER-LEFTWICH,19 JUL 1958,USA,2,"Indianapolis, IN (USA)",13 AUG 1987,1.9
12.82,Anne PIQUEREAU,15 JUN 1964,FRA,5,"Stadio Olimpico, Roma (ITA)",04 SEP 1987,-0.5
12.82,Lynda TOLBERT-GOODE,03 OCT 1967,USA,1,"Eugene, OR (USA)",04 JUN 1988,0.1
12.82,Sally GUNNELL,29 JUL 1966,GBR,1f2,"Letzigrund, Zürich (SUI)",17 AUG 1988,0.8
12.82,Claudia ZACZKIEWICZ,04 JUL 1962,FRG,2,Gateshead (GBR),05 AUG 1989,1.8
12.82,Monique ÉWANJÉ-ÉPÉE,11 JUL 1967,FRA,2,"Stade Louis II, Monaco (MON)",01 SEP 1989,-0.1
12.82,Lynda TOLBERT-GOODE,03 OCT 1967,USA,3,Dijon (FRA),24 JUN 1990,1.9
12.82,Florence COLLE,04 DEC 1965,FRA,4,Villeneuve d'Ascq (FRA),28 JUN 1990,1.2
12.82,Aliuska LÓPEZ,29 AUG 1969,CUB,5,Villeneuve d'Ascq (FRA),28 JUN 1990,1.2
12.82,Gabriele LIPPE,08 MAY 1967,FRG,1,Düsseldorf (GER),12 AUG 1990,-0.5
12.82,Ginka ZAGORCHEVA,12 APR 1958,BUL,2h1,"Poljud Stadion, Split (CRO)",29 AUG 1990,0.5
12.82,Monique ÉWANJÉ-ÉPÉE,11 JUL 1967,FRA,5f1,"Letzigrund, Zürich (SUI)",07 AUG 1991,-0.3
12.82,Julie BAUMANN,17 JUN 1964,SUI,3sf1,"Olympiastadion, Helsinki (FIN)",09 AUG 1994,-0.4
12.82,Yuliya GRAUDYN-FILIPPOVA,13 NOV 1970,RUS,2f1,Zürich (SUI),17 AUG 1994,-1.5
12.82,Yuliya GRAUDYN-FILIPPOVA,13 NOV 1970,RUS,3sf1,"Ullevi Stadium, Göteborg (SWE)",05 AUG 1995,0.1
12.82,Brigita BUKOVEC,21 MAY 1970,SLO,2sf2,"Ullevi Stadium, Göteborg (SWE)",05 AUG 1995,-0.3
12.82,Olga SHISHIGINA,23 DEC 1968,KAZ,2f1,Zürich (SUI),16 AUG 1995,-2.0
12.82,Dionne ROSE-HENLEY,07 NOV 1969,JAM,2,Osaka (JPN),11 MAY 1996,0.4
12.82,Lyudmila NAROZHILENKO,21 APR 1964,RUS,1,Villeneuve d'Ascq (FRA),25 MAY 1996,-0.4
12.82,Aliuska LÓPEZ,29 AUG 1969,CUB,2,Madrid (ESP),12 JUN 1996,1.1
12.82,Brigita BUKOVEC,21 MAY 1970,SLO,1,Zagreb (CRO),21 JUN 1996,0.6
12.82,Astia WALKER,04 APR 1975,JAM,1,"Auburn, AL (USA)",18 MAY 1997,1.4
12.82,Keturah Katie ANDERSON,09 JAN 1968,CAN,1,Funchal (POR),12 JUL 1997,-2.7
12.82,Svetla DIMITROVA-PISHTIKOVA,27 JAN 1970,BUL,3,Zürich (SUI),13 AUG 1997,-1.1
12.82,Michelle FREEMAN,05 MAY 1969,JAM,1,Bellinzona (SUI),18 AUG 1997,-0.9
12.82,Svetla DIMITROVA-PISHTIKOVA,27 JAN 1970,BUL,3,Köln (GER),24 AUG 1997,-0.1
12.82,Melissa MORRISON-HOWARD,09 JUL 1971,USA,1,Osaka (JPN),09 MAY 1998,0.8
12.82,Cheryl DICKEY,12 DEC 1966,USA,1,"New Orleans, LA (USA)",21 JUN 1998,-1.5
12.82,Gillian RUSSELL-LOVE,28 SEP 1973,JAM,4,"Stadio Olimpico, Roma (ITA)",14 JUL 1998,0.6
12.82,Keturah Katie ANDERSON,09 JAN 1968,CAN,3,Stuttgart (GER),19 JUL 1998,1.0
12.82,Angie VAUGHN,04 NOV 1976,USA,2,Königs Wusterhausen (GER),30 AUG 1998,0.5
12.82,Gillian RUSSELL-LOVE,28 SEP 1973,JAM,4,Moskva (RUS),05 SEP 1998,0.5
12.82,Xiaocen DENG,08 JUL 1976,CHN,1,Beijing (CHN),05 SEP 1998,0.0
12.82,Miesha MCKELVY-JONES,26 JUL 1976,USA,sf,"Eugene, OR (USA)",27 JUN 1999,1.2
12.82,Sharon COUCH-JEWELL,13 SEP 1969,USA,5,"Stade Louis II, Monaco (MON)",04 AUG 1999,0.6
12.82,Delloreen ENNIS,05 MAR 1975,JAM,1h1,"La Cartuja, Sevilla (ESP)",25 AUG 1999,0.9
12.82,Irina SHEVCHENKO,02 SEP 1975,RUS,3qf2,"La Cartuja, Sevilla (ESP)",26 AUG 1999,0.2
12.82,Miesha MCKELVY-JONES,26 JUL 1976,USA,2,"Walnut, CA (USA)",16 APR 2000,1.6
12.82,Svetla DIMITROVA-PISHTIKOVA,27 JAN 1970,BUL,1,Kalamata (GRE),04 JUN 2000,-0.7
12.82,Sharon COUCH-JEWELL,13 SEP 1969,USA,3,"Raleigh, NC (USA)",17 JUN 2000,0.0
12.82,Michelle FREEMAN,05 MAY 1969,JAM,h,Kingston (JAM),22 JUL 2000,-3.0
12.82,Melissa MORRISON-HOWARD,09 JUL 1971,USA,2,Stockholm (SWE),01 AUG 2000,1.3
12.82,Olena KRASOVSKA,17 AUG 1976,UKR,1,Kyiv (UKR),03 AUG 2000,-0.8
12.82,Astia WALKER,04 APR 1975,JAM,1,Leverkusen (GER),20 AUG 2000,0.8
12.82,Olga SHISHIGINA,23 DEC 1968,KAZ,4,Bruxelles (BEL),25 AUG 2000,-0.8
12.82,Aliuska LÓPEZ,29 AUG 1969,CUB,2,Yokohama (JPN),09 SEP 2000,-0.7
12.82,Keturah Katie ANDERSON,09 JAN 1968,CAN,1h2,"Olympic Stadium, Sydney (AUS)",25 SEP 2000,0.2
12.82,Donica MERRIMAN,24 JAN 1979,USA,2,"Bloomington, IN (USA)",20 MAY 2001,1.1
12.82,Donica MERRIMAN,24 JAN 1979,USA,h,"Eugene, OR (USA)",23 JUN 2001,1.9
12.82,Patricia GIRARD,08 APR 1968,FRA,1,Tunis (TUN),12 SEP 2001,1.5
12.82,Olga SHISHIGINA,23 DEC 1968,KAZ,2,Yokohama (JPN),15 SEP 2001,0.4
12.82,Anjanette KIRKLAND,24 FEB 1974,USA,3f2,Athina (GRE),10 JUN 2002,1.0
12.82,Miesha MCKELVY-JONES,26 JUL 1976,USA,2sf2,"Palo Alto, CA (USA)",23 JUN 2002,1.5
12.82,Anjanette KIRKLAND,24 FEB 1974,USA,1,Zagreb (CRO),08 JUL 2002,0.0
12.82,Patricia GIRARD,08 APR 1968,FRA,1sf1,"Olympiastadion, München (GER)",09 AUG 2002,0.0
12.82,Brigitte Ann FOSTER-HYLTON,07 NOV 1974,JAM,2,"CM, Madrid (ESP)",21 SEP 2002,-0.8
12.82,Lacena GOLDING-CLARKE,20 MAR 1975,JAM,6,"Eugene, OR (USA)",24 MAY 2003,1.4
12.82,Irina LENSKIY,12 JUN 1971,ISR,1,Chania (GRE),09 JUN 2003,0.1
12.82,Glory ALOZIE,30 DEC 1977,ESP,3,Ostrava (CZE),12 JUN 2003,0.5
12.82,Michelle PERRY,01 MAY 1979,USA,3sf1,"Palo Alto, CA (USA)",22 JUN 2003,1.4
12.82,Nadine FAUSTIN-PARKER,14 APR 1976,HAI,2,St. George's (GRN),05 JUL 2003,0.5
12.82,Aurelia TRYWIAŃSKA-KOLLASCH,09 MAY 1976,POL,1,Linz (AUT),31 JUL 2003,0.0
12.82,Yahumara NEYRA,18 APR 1976,CUB,4sf1,Santo Domingo (DOM),08 AUG 2003,1.1
12.82,Patricia GIRARD,08 APR 1968,FRA,2h2,"Stade de France, Paris-St-Denis (FRA)",25 AUG 2003,-0.5
12.82,Carmen ZAMFIR-GHILESI,25 NOV 1975,ROU,1,Bucureşti (ROU),12 JUN 2004,1.8
12.82,Linda FERGA-KHODADIN,24 DEC 1976,FRA,1,Strasbourg (FRA),28 JUN 2004,0.2
12.82,Natalya RUSAKOVA,12 DEC 1979,RUS,3,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,0.6
12.82,Kirsten BOLM,04 MAR 1975,GER,1,Braunschweig (GER),10 JUL 2004,-0.3
12.82,Glory ALOZIE,30 DEC 1977,ESP,3,Madrid (ESP),17 JUL 2004,-1.8
12.82,Irina SHEVCHENKO,02 SEP 1975,RUS,2h5,"Olympic Stadium, Athina (GRE)",22 AUG 2004,-0.9
12.82,Priscilla SCHLIEP,26 AUG 1982,CAN,2,"Sacramento, CA (USA)",10 JUN 2005,-0.6
12.82,Perdita FELICIEN,29 AUG 1980,CAN,1,Winnipeg (CAN),16 JUL 2005,-2.5
12.82,Anjanette KIRKLAND,24 FEB 1974,USA,5f1,Stockholm (SWE),26 JUL 2005,0.3
12.82,Kirsten BOLM,04 MAR 1975,GER,4,"Olympiastadion, Helsinki (FIN)",11 AUG 2005,-2.0
12.82,Perdita FELICIEN,29 AUG 1980,CAN,4,Zürich (SUI),19 AUG 2005,-0.6
12.82,Anjanette KIRKLAND,24 FEB 1974,USA,5,Linz (AUT),23 AUG 2005,1.3
12.82,Irina SHEVCHENKO,02 SEP 1975,RUS,1,Moskva (RUS),04 SEP 2005,0.4
12.82,Virginia CRAWFORD,07 SEP 1983,USA,1,"Los Angeles, CA (USA)",25 MAR 2006,-0.6
12.82,Lolo JONES,05 AUG 1982,USA,2,Oslo (NOR),02 JUN 2006,0.6
12.82,Glory ALOZIE,30 DEC 1977,ESP,2f2,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,0.7
12.82,Vonette DIXON,26 NOV 1975,JAM,3,Naimette-Xhovémont (BEL),19 JUL 2006,
12.82,Vonette DIXON,26 NOV 1975,JAM,4,Heusden-Zolder (BEL),22 JUL 2006,-0.2
12.82,Josephine ONYIA,15 JUL 1986,NGR,4,Linz (AUT),22 AUG 2006,0.1
12.82,Michelle PERRY,01 MAY 1979,USA,1,Melbourne (AUS),02 MAR 2007,-0.7
12.82,Priscilla SCHLIEP,26 AUG 1982,CAN,1,Rio de Janeiro (BRA),13 MAY 2007,0.9
12.82,Jenny ADAMS,08 JUL 1978,USA,8,"Carson, CA (USA)",20 MAY 2007,1.4
12.82,Jenny ADAMS,08 JUL 1978,USA,4,"Eugene, OR (USA)",10 JUN 2007,1.3
12.82,Nichole DENBY,10 OCT 1982,USA,4,"Indianapolis, IN (USA)",23 JUN 2007,-1.3
12.82,Josephine ONYIA,15 JUL 1986,ESP,1f2,"Stade Olympique de la Pontaise, Lausanne (SUI)",10 JUL 2007,0.0
12.82,Sally MCLELLAN,19 SEP 1986,AUS,5sf2,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007,-0.1
12.82,Damu CHERRY-MITCHELL,29 NOV 1977,USA,1,"Greensboro, NC (USA)",19 APR 2008,1.6
12.82,Josephine ONYIA,15 JUL 1986,ESP,1,Huelva (ESP),13 JUN 2008,-0.2
12.82,Aurelia TRYWIAŃSKA-KOLLASCH,09 MAY 1976,POL,2,"Parc des Sports, Annecy (FRA)",22 JUN 2008,-1.3
12.82,Kellie WELLS,16 JUL 1982,USA,1qf1,"Eugene, OR (USA)",05 JUL 2008,-1.3
12.82,Virginia MILLER-JOHNSON,12 JAN 1979,USA,5sf2,"Eugene, OR (USA)",06 JUL 2008,1.7
12.82,Tiffany OFILI,13 NOV 1987,USA,1,Toluca (MEX),18 JUL 2008,-0.6
12.82,Joanna HAYES,23 DEC 1976,USA,6f1,Stockholm (SWE),22 JUL 2008,0.2
12.82,Candice PRICE,26 OCT 1985,USA,3f2,Stockholm (SWE),22 JUL 2008,0.4
12.82,Carolin DIETRICH,26 FEB 1985,GER,1h1,Leverkusen (GER),30 JUL 2008,0.5
12.82,Delloreen ENNIS,05 MAR 1975,JAM,1h3,"National Stadium, Beijing (CHN)",17 AUG 2008,-0.1
12.82,Sally MCLELLAN,19 SEP 1986,AUS,6,"Gottlieb-Daimler Stadion, Stuttgart (GER)",13 SEP 2008,0.3
12.82,Tiffany OFILI,13 NOV 1987,USA,6,Stockholm (SWE),31 JUL 2009,0.9
12.82,Sally MCLELLAN,19 SEP 1986,AUS,1h3,"Olympiastadion, Berlin (GER)",18 AUG 2009,0.1
12.82,Anay TEJEDA,03 APR 1983,CUB,3h5,"Olympiastadion, Berlin (GER)",18 AUG 2009,0.1
12.82,Anay TEJEDA,03 APR 1983,CUB,4sf2,"Olympiastadion, Berlin (GER)",19 AUG 2009,0.1
12.82,Damu CHERRY-MITCHELL,29 NOV 1977,USA,1f2,Ponce (PUR),08 MAY 2010,-0.1
12.82,Yevheniya SNIHUR,07 MAR 1984,UKR,1,Warszawa (POL),08 JUN 2010,-0.4
12.82,Damu CHERRY-MITCHELL,29 NOV 1977,USA,1,Montreuil-sous-Bois (FRA),08 JUN 2010,-1.6
12.82,Lolo JONES,05 AUG 1982,USA,1h2,"Drake Stadium, Des Moines, IA (USA)",25 JUN 2010,-1.2
12.82,Danielle CARRUTHERS,22 DEC 1979,USA,5,"Crystal Palace, London (GBR)",13 AUG 2010,0.2
