Mark,Competitor,DOB,Nat,Pos,Venue,Date,WIND
6.86,Yelena SOKOLOVA,23 JUL 1986,RUS,,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,0.7
6.86,Blessing OKAGBARE,09 OCT 1988,NGR,1,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2014,0.1
6.86,Brittney REESE,09 SEP 1986,USA,4,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1.6
6.86,Tianna BARTOLETTA,30 AUG 1985,USA,2,"Sacramento, CA (USA)",28 JUN 2014,-2.3
6.86,Éloyse LESUEUR-AYMONIN,15 JUL 1988,FRA,1,Reims (FRA),13 JUL 2014,0.0
6.86,Christabel NETTEY,02 JUN 1991,CAN,1,Burnaby (CAN),08 JUN 2015,0.0
6.86,Olga SUDARAVA,22 FEB 1984,BLR,2,"Olympic Stadium, Cheboksary (RUS)",21 JUN 2015,0.6
6.86,Shara PROCTOR,16 SEP 1988,GBR,1,Birmingham (GBR),05 JUL 2015,1.4
6.86,Tianna BARTOLETTA,30 AUG 1985,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",09 JUL 2015,-1.1
6.86,Claudia SALMAN-RATH,25 APR 1986,GER,1ce1,"Mösle-Stadium, Götzis (AUT)",28 MAY 2017,1.7
6.86,Brittney REESE,09 SEP 1986,USA,,"Sacramento, CA (USA)",24 JUN 2017,-0.6
6.86,Jazmin SAWYERS,21 MAY 1994,GBR,2,Birmingham (GBR),01 JUL 2018,0.2
6.86,Lorraine UGEN,22 AUG 1991,GBR,1,London (GBR),14 JUL 2018,0.1
6.86,Malaika MIHAMBO,03 FEB 1994,GER,3,Ostrava (CZE),09 SEP 2018,0.1
6.86,Nafissatou THIAM,19 AUG 1994,BEL,1,"Alexander Stadium, Birmingham (GBR)",18 AUG 2019,0.9
6.86,Abigail IROZURU,03 JAN 1990,GBR,1,"Alexander Stadium, Birmingham (GBR)",25 AUG 2019,1.6
6.86,Brittney REESE,09 SEP 1986,USA,1q1,"Hayward Field, Eugene, OR (USA)",24 JUN 2021,1.8
6.86,Malaika MIHAMBO,03 FEB 1994,GER,1,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,0.9
6.86,Brittney REESE,09 SEP 1986,USA,1q1,"National Stadium, Tokyo (JPN)",01 AUG 2021,0.3
6.86,Monae' NICHOLS,24 NOV 1998,USA,,"Hilmer Lodge Stadium, Walnut, CA (USA)",16 APR 2022,1.7
6.86,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1,"Maria-Theresien-Straße, Innsbruck (AUT)",11 JUN 2022,0.3
6.86,Quanesha BURKS,15 MAR 1995,USA,1q1,"Hayward Field, Eugene, OR (USA)",23 JUL 2022,1.9
6.86,Tara DAVIS-WOODHALL,20 MAY 1999,USA,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",29 APR 2023,0.8
6.86,Alyssa JONES,06 FEB 2004,USA,2,"Mike A. Myers Stadium, Austin, TX (USA)",08 JUN 2023,0.1
6.86,Hilary KPATCHA,05 MAY 1998,FRA,1,"Stade Municipal, Pezenas (FRA)",10 JUN 2023,0.9
6.85,Valy IONESCU,31 AUG 1960,ROU,1,Zaragoza (ESP),22 MAY 1983,
6.85,Anișoara CUȘMIR,28 JUN 1962,ROU,1,Zürich (SUI),24 AUG 1983,
6.85,Valentina KOVALYOVA,12 APR 1960,URS,1,Gorkiy (URS),24 AUG 1985,
6.85,Valentina KUROCHKINA,13 DEC 1959,URS,h,Almaty (KAZ),14 SEP 1985,
6.85,Heike DRECHSLER,16 DEC 1964,GDR,1q2,"Neckarstadion, Stuttgart (GER)",26 AUG 1986,-1.0
6.85,Yelena BELEVSKAYA,11 OCT 1963,URS,1q2,"Neckarstadion, Stuttgart (GER)",26 AUG 1986,0.0
6.85,Valy IONESCU-CONSTANTIN,31 AUG 1960,ROU,1,Stockholm (SWE),30 JUN 1987,
6.85,Jennifer INNISS,21 NOV 1959,USA,2,"Indianapolis, IN (USA)",13 AUG 1987,0.0
6.85,Anke BEHMER,05 JUN 1961,GDR,1,Linz (AUT),14 AUG 1989,0.4
6.85,Karen KRUGER,13 JUL 1963,RSA,1,Johannesburg (RSA),23 MAR 1990,0.8
6.85,Fiona MAY,12 DEC 1969,GBR,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",12 JUL 1990,1.7
6.85,Ringa ROPO-JUNNILA,16 FEB 1966,FIN,2,Lahti (FIN),11 AUG 1990,0.8
6.85,Inessa KRAVETS,05 OCT 1966,URS,6,"Poljud Stadion, Split (CRO)",28 AUG 1990,1.3
6.85,Yelena SINCHUKOVA,23 JAN 1961,RUS,2,"Estadio Panamericano, La Habana (CUB)",27 SEP 1992,1.3
6.85,Niki XANTHOU,11 OCT 1973,GRE,1,Rethymno (GRE),25 MAY 1996,2.0
6.85,Olena SHEKHOVTSOVA,31 MAY 1972,UKR,1,Kyiv (UKR),01 JUN 1996,1.3
6.85,Olena SHEKHOVTSOVA,31 MAY 1972,UKR,1,Kraków (POL),13 JUL 1996,0.0
6.85,Agata KARCZMAREK,29 NOV 1963,POL,2,Kraków (POL),13 JUL 1996,0.0
6.85,Fiona MAY,12 DEC 1969,ITA,1q1,"Olympic Stadium, Atlanta, GA (USA)",01 AUG 1996,-0.5
6.85,Chioma AJUNWA,25 DEC 1971,NGR,1,Linz (AUT),21 AUG 1996,1.6
6.85,Ludmila NINOVA,25 JUN 1960,AUT,1,Tokyo (JPN),16 SEP 1996,1.3
6.85,Fiona MAY,12 DEC 1969,ITA,1,Rovereto (ITA),20 AUG 1997,0.0
6.85,Dawn BURRELL,01 NOV 1973,USA,1,Kassel (GER),03 JUN 1998,0.0
6.85,Erica JOHANSSON,05 FEB 1974,SWE,1,Malmö (SWE),07 JUN 1998,1.1
6.85,Heike DRECHSLER,16 DEC 1964,GER,1,Nürnberg (GER),11 JUL 1998,0.0
6.85,Nina PEREVEDENTSEVA,02 MAY 1964,RUS,2,Moskva (RUS),01 AUG 1998,1.5
6.85,Niurka MONTALVO,04 JUN 1968,CUB,3,Zürich (SUI),12 AUG 1998,-0.2
6.85,Niurka MONTALVO,04 JUN 1968,ESP,3,Athina (GRE),30 MAY 1999,0.2
6.85,Lyudmila GALKINA,20 JAN 1972,RUS,1,Torino (ITA),24 JUN 1999,0.4
6.85,Aurélie FELIX,26 MAR 1979,FRA,1,"Ullevi Stadium, Göteborg (SWE)",30 JUL 1999,1.2
6.85,Eunice BARBER,17 NOV 1974,FRA,ce,Götzis (AUT),03 JUN 2000,-0.1
6.85,Tatyana KOTOVA,11 DEC 1976,RUS,1,St. Petersburg (RUS),18 JUN 2000,1.2
6.85,Dawn BURRELL,01 NOV 1973,USA,1,"Crystal Palace, London (GBR)",05 AUG 2000,-0.3
6.85,Viorica ŢIGĂU,12 AUG 1979,ROU,,Bucureşti (ROU),06 AUG 2000,0.1
6.85,Niurka MONTALVO,04 JUN 1968,ESP,4,Zürich (SUI),11 AUG 2000,-0.7
6.85,Niki XANTHOU,11 OCT 1973,GRE,1,Patra (GRE),14 JUL 2002,0.0
6.85,Heike DRECHSLER,16 DEC 1964,GER,1,Leverkusen (GER),27 JUL 2002,0.3
6.85,Tatyana KOTOVA,11 DEC 1976,RUS,1,"Olympiastadion, München (GER)",07 AUG 2002,0.5
6.85,Tatyana KOTOVA,11 DEC 1976,RUS,1,"CM, Madrid (ESP)",21 SEP 2002,0.3
6.85,Carolina KLÜFT,02 FEB 1983,SWE,1,Stockholm (SWE),27 JUL 2004,0.5
6.85,Irina MELESHINA,25 MAY 1982,RUS,2q,Tula (RUS),29 JUL 2004,-0.7
6.85,Oksana UDMURTOVA,01 FEB 1982,RUS,2,Tula (RUS),13 JUL 2005,-0.1
6.85,Lyudmila KOLCHANOVA,01 OCT 1979,RUS,1,Cuxhaven (GER),07 JUL 2006,0.1
6.85,Tatyana LEBEDEVA,21 JUL 1976,RUS,3,Rethymno (GRE),21 JUL 2006,1.5
6.85,Olga RYPAKOVA,30 NOV 1984,KAZ,1,Bangkok (THA),10 AUG 2007,-0.7
6.85,Carolina KLÜFT,02 FEB 1983,SWE,2ce2,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,1.0
6.85,Bianca KAPPLER,08 AUG 1977,GER,3q1,"Yanmar Stadium Nagai, Osaka (JPN)",27 AUG 2007,0.1
6.85,Maurren Higa MAGGI,25 JUN 1976,BRA,1,Rio de Janeiro (BRA),17 MAY 2009,0.5
6.85,Olga KUCHERENKO,05 NOV 1985,RUS,1,Göteborg (SWE),09 JUN 2009,0.6
6.85,Olga KUCHERENKO,05 NOV 1985,RUS,1q2,Cheboksary (RUS),23 JUL 2009,0.6
6.85,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1,Minsk (BLR),03 JUN 2011,2.0
6.85,Brittney REESE,09 SEP 1986,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2011,0.1
6.85,Maurren Higa MAGGI,25 JUN 1976,BRA,1,São Paulo (BRA),16 MAY 2012,0.5
6.85,Brittney REESE,09 SEP 1986,USA,1,"Tucson, AZ (USA)",19 MAY 2012,1.8
6.85,Olga SUDARAVA,22 FEB 1984,BLR,3,Minsk (BLR),12 JUN 2012,-0.1
6.85,Brianna GLENN,18 APR 1980,USA,5,"Hayward Field, Eugene, OR (USA)",01 JUL 2012,1.4
6.85,Blessing OKAGBARE,09 OCT 1988,NGR,2,"Letzigrund, Zürich (SUI)",30 AUG 2012,-0.4
6.85,Shara PROCTOR,16 SEP 1988,GBR,1q1,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,-0.1
6.85,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,2,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2014,0.3
6.85,Éloyse LESUEUR-AYMONIN,15 JUL 1988,FRA,1,"Letzigrund, Zürich (SUI)",13 AUG 2014,-0.3
6.85,Shara PROCTOR,16 SEP 1988,GBR,2,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1.8
6.85,Lorraine UGEN,22 AUG 1991,GBR,5,"National Stadium, Beijing (CHN)",28 AUG 2015,0.7
6.85,Karin MEY MELIS,31 MAY 1983,TUR,1,Johannesburg (RSA),13 FEB 2016,0.3
6.85,Yelena SOKOLOVA,23 JUL 1986,RUS,1,Zhukovskiy (RUS),29 JUL 2017,0.9
6.85,Lorraine UGEN,22 AUG 1991,GBR,1,"Olympiastadion, Stockholm (SWE)",10 JUN 2018,1.7
6.85,Malaika MIHAMBO,03 FEB 1994,GER,2,"Olympiastadion, Stockholm (SWE)",10 JUN 2018,1.8
6.85,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,2,Dessau (GER),14 JUN 2019,0.3
6.85,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,2,"Alexander Stadium, Birmingham (GBR)",18 AUG 2019,0.4
6.85,Katarina JOHNSON-THOMPSON,09 JAN 1993,GBR,3,"Alexander Stadium, Birmingham (GBR)",18 AUG 2019,0.4
6.85,Brittney REESE,09 SEP 1986,USA,2,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,0.6
6.85,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1,"Olympiastadion, Stockholm (SWE)",23 AUG 2020,1.6
6.85,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,2,"Paul-Greifzu-Stadion, Dessau (GER)",08 SEP 2020,0.5
6.85,Khaddi SAGNIA,20 APR 1994,SWE,3,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,0.2
6.85,Keturah ORJI,05 MAR 1996,USA,1,"CVEATC, Chula Vista, CA (USA)",03 APR 2021,0.1
6.85,Quanesha BURKS,15 MAR 1995,USA,2,"CVEATC, Chula Vista, CA (USA)",06 JUN 2021,1.8
6.85,Darya REZNICHENKO,03 APR 1991,UZB,1,"AFU Athletics Stadium, Tashkent (UZB)",28 JUN 2021,1.9
6.85,Tara DAVIS,20 MAY 1999,USA,2q1,"National Stadium, Tokyo (JPN)",01 AUG 2021,0.6
6.85,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1.6
6.85,Malaika MIHAMBO,03 FEB 1994,GER,1,"Olympiastadion, Berlin (GER)",26 JUN 2022,0.9
6.85,Deborah ACQUAH,23 MAY 1996,GHA,1q2,"Alexander Stadium, Birmingham (GBR)",05 AUG 2022,1.1
6.85,Tara DAVIS-WOODHALL,20 MAY 1999,USA,1,"Estadio Iberoamericano, Huelva (ESP)",06 JUN 2023,0.6
6.84,Heidemarie ROSENDAHL,14 FEB 1947,FRG,1,Torino (ITA),03 SEP 1970,0.0
6.84,Lidiya ALFEYEVA,17 JAN 1946,URS,2,Moskva (URS),12 JUN 1980,0.0
6.84,Anișoara CUȘMIR,28 JUN 1962,ROU,1,Tel Aviv (ISR),04 MAY 1983,
6.84,Natalya ALYOSHINA,05 APR 1956,URS,2,Moskva (URS),20 JUN 1983,-0.6
6.84,Larisa BALUTA,13 AUG 1965,URS,2,Krasnodar (URS),06 AUG 1983,
6.84,Helga RADTKE,16 MAY 1962,GDR,2,Potsdam (GDR),25 MAY 1984,
6.84,Sigrid ULBRICHT,25 JUL 1958,GDR,2,Erfurt (GER),02 JUN 1984,
6.84,Yelena SINCHUKOVA,23 JAN 1961,URS,5,Kiev (URS),23 JUN 1984,
6.84,Natalya CHEMIDRONOVA,1959,URS,1,Kazan (URS),14 JUL 1984,
6.84,Carol LEWIS,08 AUG 1963,USA,1,Budapest (HUN),11 AUG 1986,
6.84,Helga RADTKE,16 MAY 1962,GDR,1,Dresden (GER),15 AUG 1987,1.8
6.84,Helga RADTKE,16 MAY 1962,GDR,3,Bruxelles (BEL),11 SEP 1987,
6.84,Marieta ILCU,16 OCT 1962,ROU,2,Villeneuve d'Ascq (FRA),28 JUN 1990,1.3
6.84,Ludmila NINOVA,25 JUN 1960,AUT,2,"Letzigrund, Zürich (SUI)",07 AUG 1991,
6.84,Inessa KRAVETS,05 OCT 1966,URS,3,"Letzigrund, Zürich (SUI)",07 AUG 1991,
6.84,Juan YANG,05 SEP 1969,CHN,1,Beijing (CHN),18 APR 1992,
6.84,Renata NIELSEN,18 MAY 1966,DEN,2,Oslo (NOR),10 JUL 1993,0.0
6.84,Yelena SINCHUKOVA,23 JAN 1961,RUS,3,Moskva (RUS),05 JUN 1995,0.0
6.84,Iva PRANDZHEVA,15 FEB 1972,BUL,1,"Estadio de la Comunidad, Madrid (ESP)",02 JUN 1996,0.8
6.84,Ludmila NINOVA,25 JUN 1960,AUT,1,Sestriere (ITA),07 AUG 1996,1.9
6.84,Nina PEREVEDENTSEVA,02 MAY 1964,RUS,3,Chania (GRE),31 MAY 1997,1.0
6.84,Niki XANTHOU,11 OCT 1973,GRE,1,"Stadio Olimpico, Roma (ITA)",05 JUN 1997,-0.1
6.84,Agata KARCZMAREK,29 NOV 1963,POL,1,Praha (CZE),08 JUN 1997,0.6
6.84,Lyudmila GALKINA,20 JAN 1972,RUS,1,Villeneuve d'Ascq (FRA),29 JUN 1997,1.2
6.84,Fiona MAY,12 DEC 1969,ITA,2,Bellinzona (SUI),18 AUG 1997,0.2
6.84,Nicole BOEGMAN,05 MAR 1967,AUS,1,Perth (AUS),24 JAN 1998,1.6
6.84,Dawn BURRELL,01 NOV 1973,USA,2,Chemnitz (GER),20 MAY 1998,0.9
6.84,Lyudmila GALKINA,20 JAN 1972,RUS,2,"Petrovskiy Stadium, St. Petersburg (RUS)",28 JUN 1998,0.6
6.84,Adrien SAWYER,13 DEC 1975,USA,1,"Walnut, CA (USA)",18 APR 1999,0.0
6.84,Niurka MONTALVO,04 JUN 1968,CUB,1,Castellón (ESP),01 MAY 1999,0.8
6.84,Tatyana KOTOVA,11 DEC 1976,RUS,3,Milano (ITA),09 JUN 1999,1.1
6.84,Niurka MONTALVO,04 JUN 1968,ESP,1,Barcelona (ESP),29 JUL 1999,0.9
6.84,Erica JOHANSSON,05 FEB 1974,SWE,1,Malmö (SWE),02 AUG 1999,2.0
6.84,Viktoriya VERSHININA,11 JUN 1971,UKR,2,Kyiv (UKR),15 JUL 2000,0.7
6.84,Niurka MONTALVO,04 JUN 1968,ESP,1,Barcelona (ESP),25 JUL 2000,1.8
6.84,Heike DRECHSLER,16 DEC 1964,GER,1q2,"Olympic Stadium, Sydney (AUS)",27 SEP 2000,0.3
6.84,Maurren Higa MAGGI,25 JUN 1976,BRA,1,Milano (ITA),06 JUN 2001,-0.4
6.84,Tatyana KOTOVA,11 DEC 1976,RUS,3,Brisbane (AUS),07 SEP 2001,1.2
6.84,Maurren Higa MAGGI,25 JUN 1976,BRA,1,Zürich (SUI),16 AUG 2002,0.3
6.84,Rose RICHMOND,29 JAN 1981,USA,,"Indianapolis, IN (USA)",24 JUN 2006,1.4
6.84,Maurren Higa MAGGI,25 JUN 1976,BRA,1,Bogotá (COL),15 JUL 2006,1.8
6.84,Oksana UDMURTOVA,01 FEB 1982,RUS,3,Moskva (RUS),02 SEP 2006,0.1
6.84,Maurren Higa MAGGI,25 JUN 1976,BRA,1,São Paulo (BRA),22 SEP 2006,1.0
6.84,Tatyana LEBEDEVA,21 JUL 1976,RUS,1,Zhukovskiy (RUS),09 JUN 2007,-0.9
6.84,Carolina KLÜFT,02 FEB 1983,SWE,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",10 JUL 2007,2.0
6.84,Concepción MONTANER,14 JAN 1981,ESP,4,Madrid (ESP),21 JUL 2007,1.7
6.84,Maurren Higa MAGGI,25 JUN 1976,BRA,1,Rio de Janeiro (BRA),25 JUL 2007,0.0
6.84,Tatyana LEBEDEVA,21 JUL 1976,RUS,2q2,"Yanmar Stadium Nagai, Osaka (JPN)",27 AUG 2007,0.0
6.84,Brittney REESE,09 SEP 1986,USA,1,"Auburn, AL (USA)",17 MAY 2008,1.0
6.84,Naide GOMES,20 NOV 1979,POR,1,Seixal (POR),20 JUL 2008,1.0
6.84,Olga KUCHERENKO,05 NOV 1985,RUS,2,Bad Langensalza (GER),06 JUN 2009,1.4
6.84,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1,Brest (BLR),22 MAY 2010,0.4
6.84,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1,Moskva (RUS),29 JUN 2010,0.7
6.84,Yuliya PIDLUZHNAYA,01 OCT 1988,RUS,1,Cheboksary (RUS),03 JUL 2010,1.9
6.84,Lyudmila KOLCHANOVA,01 OCT 1979,RUS,1,"Meteor, Zhukovskiy (RUS)",03 JUL 2011,1.5
6.84,Irene PUSTERLA,21 JUN 1988,SUI,1,Chiasso (SUI),20 AUG 2011,1.0
6.84,Olga ZAYTSEVA,10 NOV 1984,RUS,1,"Stadio Guidobaldi, Rieti (ITA)",10 SEP 2011,0.2
6.84,Shara PROCTOR,16 SEP 1988,GBR,1,"Hayward Field, Eugene, OR (USA)",02 JUN 2012,1.6
6.84,Shara PROCTOR,16 SEP 1988,GBR,1,Birmingham (GBR),14 JUL 2013,1.7
6.84,Quanesha BURKS,15 MAR 1995,USA,1,"Starkville, MS (USA)",15 MAY 2015,1.9
6.84,Jasmine TODD,23 DEC 1993,USA,4,"Hayward Field, Eugene, OR (USA)",27 JUN 2015,1.2
6.84,Malaika MIHAMBO,03 FEB 1994,GER,2q2,"National Stadium, Beijing (CHN)",27 AUG 2015,0.2
6.84,Konomi KAI,10 JUL 1993,JPN,1,Konosu (JPN),24 OCT 2015,1.2
6.84,Darya KLISHINA,15 JAN 1991,RUS,1,Cheboksary (RUS),21 JUN 2016,1.1
6.84,Katarina JOHNSON-THOMPSON,09 JAN 1993,GBR,1,"Olympic Stadium, London (GBR)",23 JUL 2016,0.9
6.84,Christabel NETTEY,02 JUN 1991,CAN,1,Gold Coast (AUS),12 APR 2018,0.2
6.84,Sosthene MOGUENARA-TAROUM,17 OCT 1989,GER,2f1,Weinheim (GER),26 MAY 2018,1.6
6.84,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1q1,"Olympiastadion, Berlin (GER)",09 AUG 2018,0.5
6.84,Yanis DAVID,12 DEC 1997,FRA,1,"Austin, TX (USA)",06 JUN 2019,1.5
6.84,Darya KLISHINA,15 JAN 1991,ANA,1,"Decatur, IL (USA)",21 JUN 2019,0.6
6.84,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1,Napoli (ITA),09 JUL 2019,0.8
6.84,Shara PROCTOR,16 SEP 1988,GBR,2,"Alexander Stadium, Birmingham (GBR)",25 AUG 2019,1.7
6.84,Brooke STRATTON,12 JUL 1993,AUS,1,"SOPAC, Sydney (AUS)",18 APR 2021,1.2
6.84,Tara DAVIS,20 MAY 1999,USA,6,"National Stadium, Tokyo (JPN)",03 AUG 2021,0.8
6.84,Malaika MIHAMBO,03 FEB 1994,GER,1q2,"Hayward Field, Eugene, OR (USA)",23 JUL 2022,0.7
6.84,Ivana VULETA,10 MAY 1990,SRB,7,"Hayward Field, Eugene, OR (USA)",24 JUL 2022,0.6
6.84,Jazmin SAWYERS,21 MAY 1994,GBR,4,"Alexander Stadium, Birmingham (GBR)",07 AUG 2022,0.3
6.83,Heidemarie ROSENDAHL,14 FEB 1947,FRG,1ce,"Olympiastadion, München (GER)",03 SEP 1972,
6.83,Jarmila STREJČKOVÁ,15 FEB 1953,TCH,6,"Lenin Stadium, Moskva (URS)",31 JUL 1980,0.0
6.83,Helga RADTKE,16 MAY 1962,GDR,1,Dresden (GER),16 JUL 1983,
6.83,Susan HEARNSHAW,26 MAY 1961,GBR,1,Cleckheaton (GBR),06 MAY 1984,0.2
6.83,Brigitte WUJAK,06 MAR 1955,GDR,4,Berlin (GER),09 JUN 1984,
6.83,Yolanda CHEN,26 JUL 1961,URS,2,Sochi (URS),09 JUN 1984,1.0
6.83,Helga RADTKE,16 MAY 1962,GDR,3,Sofia (BUL),17 JUN 1984,
6.83,Irina VALYUKEVICH,19 NOV 1959,URS,3,Riga (LAT),06 JUL 1984,
6.83,Yelena CHICHEROVA,09 AUG 1958,URS,3,Moskva (URS),19 JUL 1984,
6.83,Galina CHISTYAKOVA,26 JUL 1962,URS,2,"Stadio Olimpico, Roma (ITA)",07 SEP 1985,
6.83,Galina CHISTYAKOVA,26 JUL 1962,URS,1q1,"Neckarstadion, Stuttgart (GER)",26 AUG 1986,-0.7
6.83,Lyudmila NINOVA,25 JUN 1960,BUL,1,Sofia (BUL),31 MAY 1987,1.3
6.83,Yelena BELEVSKAYA,11 OCT 1963,URS,3,Almaty (KAZ),18 JUN 1988,0.0
6.83,Nicole BOEGMAN,05 MAR 1967,AUS,1,Stockholm (SWE),05 JUL 1988,
6.83,Vera OLENCHENKO,21 MAR 1959,URS,1,Sochi (URS),27 MAY 1990,-0.5
6.83,Inessa KRAVETS,05 OCT 1966,URS,3,Rieti (ITA),06 SEP 1991,
6.83,Mirela DULGHERU-RENDA,05 OCT 1966,ROU,2q1,"Estadio Olímpico, Barcelona (ESP)",06 AUG 1992,
6.83,Inessa KRAVETS,05 OCT 1966,UKR,1,São Paulo (BRA),16 MAY 1993,0.0
6.83,Lyudmila MIKHAYLOVA,12 APR 1969,RUS,h,Krasnodar (RUS),18 MAY 1993,0.7
6.83,Olena KHLOPOTNOVA,04 AUG 1963,UKR,1q1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",14 AUG 1993,0.5
6.83,Heike DRECHSLER,16 DEC 1964,GER,3,Paris (FRA),03 SEP 1994,0.0
6.83,Lyudmila MIKHAYLOVA,12 APR 1969,RUS,1,Yekaterinburg (RUS),01 JUN 1996,0.4
6.83,Chioma AJUNWA,25 DEC 1971,NGR,4,"Arena Civica, Milano (ITA)",07 SEP 1996,0.3
6.83,Heike DRECHSLER,16 DEC 1964,GER,1,"Olympiastadion, Berlin (GER)",26 AUG 1997,1.2
6.83,Fiona MAY,12 DEC 1969,ITA,1,Torino (ITA),24 JUN 1998,0.3
6.83,Yingnan GUAN,25 APR 1977,CHN,1,Fukuoka (JPN),19 JUL 1998,1.9
6.83,Niki XANTHOU,11 OCT 1973,GRE,1,Thessaloniki (GRE),27 JUL 1998,1.3
6.83,Iva PRANDZHEVA,15 FEB 1972,BUL,4,Zürich (SUI),12 AUG 1998,0.3
6.83,Fiona MAY,12 DEC 1969,ITA,2,Rieti (ITA),30 AUG 1998,0.4
6.83,Yingnan GUAN,25 APR 1977,CHN,1,Beijing (CHN),06 SEP 1998,0.0
6.83,Eunice BARBER,17 NOV 1974,SLE,1,Reims (FRA),09 MAY 1999,0.8
6.83,Heike DRECHSLER,16 DEC 1964,GER,1,Linz (AUT),26 JUL 1999,0.6
6.83,Chioma AJUNWA,25 DEC 1971,NGR,1,Lagos (NGR),31 JUL 1999,0.0
6.83,Marion JONES,12 OCT 1975,USA,3,"La Cartuja, Sevilla (ESP)",23 AUG 1999,-0.2
6.83,Fiona MAY,12 DEC 1969,ITA,1,St. Antonio (POR),28 MAY 2000,-1.8
6.83,Viorica ŢIGĂU,12 AUG 1979,ROU,ce,Bucureşti (ROU),25 JUN 2000,0.5
6.83,Iva PRANDZHEVA,15 FEB 1972,BUL,1,Bydgoszcz (POL),09 JUL 2000,0.5
6.83,Heike DRECHSLER,16 DEC 1964,GER,1,Chemnitz (GER),22 JUL 2000,
6.83,Tatyana KOTOVA,11 DEC 1976,RUS,3,"Olympic Stadium, Sydney (AUS)",29 SEP 2000,1.4
6.83,Maurren Higa MAGGI,25 JUN 1976,BRA,1,Beijing (CHN),28 AUG 2001,1.6
6.83,Niurka MONTALVO,04 JUN 1968,ESP,1,Madrid (ESP),03 JUL 2002,0.4
6.83,Maurren Higa MAGGI,25 JUN 1976,BRA,2,Stockholm (SWE),16 JUL 2002,1.2
6.83,Elva GOULBOURNE,21 JAN 1980,JAM,1,"Knoxville, TN (USA)",17 MAY 2003,0.0
6.83,Irina MELESHINA,25 MAY 1982,RUS,1,Cheboksary (RUS),28 JUN 2003,1.2
6.83,Grace UPSHAW,25 SEP 1975,USA,1,"Sacramento, CA (USA)",15 JUL 2004,1.4
6.83,Anju Bobby GEORGE,19 APR 1977,IND,5,"Olympic Stadium, Athina (GRE)",27 AUG 2004,1.2
6.83,Irina MELESHINA,25 MAY 1982,RUS,1,Moskva (RUS),05 SEP 2004,-0.3
6.83,Tianna MADISON,30 AUG 1985,USA,1q2,"Olympiastadion, Helsinki (FIN)",09 AUG 2005,1.2
6.83,Akiba MCKINNEY,09 MAR 1979,USA,1,"Walnut, CA (USA)",15 APR 2006,0.6
6.83,Chrysopigi DEVETZI,02 JAN 1976,GRE,1,Trikala (GRE),10 JUN 2006,-0.1
6.83,Keila COSTA,06 FEB 1983,BRA,2,São Paulo (BRA),08 JUN 2007,0.2
6.83,Irina MELESHINA,25 MAY 1982,RUS,1,Tula (RUS),08 JUL 2007,0.0
6.83,Naide GOMES,20 NOV 1979,POR,1,Leverkusen (GER),10 AUG 2007,0.3
6.83,Natalya LEBUSOVA,04 APR 1978,RUS,1,Moskva (RUS),11 AUG 2007,-0.3
6.83,Brittney REESE,09 SEP 1986,USA,3q2,"Yanmar Stadium Nagai, Osaka (JPN)",27 AUG 2007,-0.1
6.83,Tatyana KOTOVA,11 DEC 1976,RUS,1,Doha (QAT),09 MAY 2008,1.7
6.83,Maurren Higa MAGGI,25 JUN 1976,BRA,1,"Mangueirão, Belém (BRA)",25 MAY 2008,0.2
6.83,Naide GOMES,20 NOV 1979,POR,1,"Estádio Dr. Magalhães Pessoa, Leiria (POR)",21 JUN 2009,-1.0
6.83,Melanie BAUSCHKE,14 JUL 1988,GER,1,"S. Darius & S. Girėnas Stadium, Kaunas (LTU)",19 JUL 2009,-0.3
