Mark,Competitor,DOB,Nat,Pos,Venue,Date,WIND
11.37,Marina BABENKO,1960,URS,3qf1,Kiev (URS),20 JUN 1984,0.1
11.37,Rose-Aimée BACOUL,09 JAN 1952,FRA,2qf2,"Memorial Coliseum, Los Angeles, CA (USA)",04 AUG 1984,
11.37,Helinä MARJAMAA,05 JUN 1956,FIN,5sf1,"Memorial Coliseum, Los Angeles, CA (USA)",05 AUG 1984,-0.3
11.37,Paula DUNN-THOMAS,03 DEC 1964,GBR,4,Praha (TCH),27 JUN 1987,-0.4
11.37,Grace JACKSON,14 JUN 1961,JAM,4,Nice (FRA),13 JUL 1987,-0.6
11.37,Jennifer INNISS,21 NOV 1959,USA,4,Roma (ITA),22 JUL 1987,
11.37,Anelia NUNEVA,30 JUN 1962,BUL,1h4,"Stadio Olimpico, Roma (ITA)",29 AUG 1987,-0.6
11.37,Ulrike SARVARI,22 JUN 1964,FRG,1h5,"Stadio Olimpico, Roma (ITA)",29 AUG 1987,0.2
11.37,Nelli COOMAN,06 JUN 1964,NED,6,Bruxelles (BEL),11 SEP 1987,-1.2
11.37,Angella ISSAJENKO,28 SEP 1958,CAN,4,Monaco (MON),19 SEP 1987,-1.0
11.37,Rochelle STEVENS,08 SEP 1966,USA,2,"Atlanta, GA (USA)",14 MAY 1988,1.7
11.37,Andrea THOMAS,09 APR 1963,FRG,7qf3,"Olympic Stadium, Jamsil, Seoul (KOR)",24 SEP 1988,1.0
11.37,Paula DUNN-THOMAS,03 DEC 1964,GBR,5qf4,"Olympic Stadium, Jamsil, Seoul (KOR)",24 SEP 1988,0.0
11.37,Lisa HORTON,01 APR 1968,USA,2,"Tallahassee, FL (USA)",15 APR 1989,
11.37,Paula DUNN-THOMAS,03 DEC 1964,GBR,2f2,"Stade Olympique de la Pontaise, Lausanne (SUI)",27 JUN 1989,0.0
11.37,Paula DUNN-THOMAS,03 DEC 1964,GBR,3,Oslo (NOR),01 JUL 1989,-0.3
11.37,Esmie LAWRENCE,19 NOV 1961,CAN,4,Casablanca (MAR),14 JUL 1989,1.9
11.37,Grace JACKSON,14 JUN 1961,JAM,4h1,"Letzigrund, Zürich (SUI)",16 AUG 1989,-1.5
11.37,Laurence BILY,05 MAY 1963,FRA,2h2,"Letzigrund, Zürich (SUI)",16 AUG 1989,-1.1
11.37,Nicole MITCHELL,05 JUN 1974,JAM,2sf3,"Deveti Septemvri Stadium, Plovdiv (BUL)",09 AUG 1990,1.0
11.37,Larisa DOLMATOVA,17 APR 1971,URS,2,Bryansk (URS),01 JUN 1991,1.1
11.37,Gail DEVERS,19 NOV 1966,USA,1f2,Roma (ITA),17 JUL 1991,
11.37,Carlette GUIDRY,04 SEP 1968,USA,6,"New York, NY (USA)",20 JUL 1991,0.3
11.37,Mary ONYALI-OMAGBEMI,03 FEB 1968,NGR,2h6,"Estadio Olímpico, Barcelona (ESP)",31 JUL 1992,
11.37,Chryste GAINES,14 SEP 1970,USA,4f2,Zürich (SUI),19 AUG 1992,-0.7
11.37,Viktoriya FOMENKO,02 OCT 1970,UKR,1h2,Kyiv (UKR),15 MAY 1993,1.1
11.37,Juliet CUTHBERT,09 APR 1964,JAM,6f1,Zürich (SUI),04 AUG 1993,-0.9
11.37,Beverly MCDONALD,15 FEB 1970,JAM,2h1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",15 AUG 1993,-0.7
11.37,Sabine TRÖGER,07 JUN 1967,AUT,6sf2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",16 AUG 1993,-0.6
11.37,Melanie PASCHKE,29 JUN 1970,GER,7,Bruxelles (BEL),03 SEP 1993,0.9
11.37,Michelle BURRELL-FINN,08 MAY 1965,USA,5,London (GBR),10 SEP 1993,-0.4
11.37,Natalya VORONOVA,09 JUL 1965,RUS,5,São Paulo (BRA),21 MAY 1994,1.1
11.37,Marina TRANDENKOVA,07 JAN 1967,RUS,4,"Stade Louis II, Monaco (MON)",02 AUG 1994,0.0
11.37,Paula DUNN-THOMAS,03 DEC 1964,GBR,1h3,"Olympiastadion, Helsinki (FIN)",07 AUG 1994,0.4
11.37,Jacqueline POELMAN,05 OCT 1973,NED,4qf2,"Olympiastadion, Helsinki (FIN)",07 AUG 1994,0.9
11.37,Yekaterina LESHCHOVA-GRIGORYEVA,21 APR 1974,RUS,5,Moskva (RUS),05 JUN 1995,1.5
11.37,Beverly MCDONALD,15 FEB 1970,JAM,2,Gateshead (GBR),02 JUL 1995,0.9
11.37,Zlatka GEORGIEVA,20 JUL 1969,BUL,6qf2,"Ullevi Stadium, Göteborg (SWE)",06 AUG 1995,1.2
11.37,Christy OPARA-THOMPSON,02 MAY 1970,USA,7sf1,"Ullevi Stadium, Göteborg (SWE)",07 AUG 1995,1.4
11.37,Melanie PASCHKE,29 JUN 1970,GER,6f1,Linz (AUT),22 AUG 1995,-0.2
11.37,Karissa OWENS,29 JAN 1975,USA,3,"Baton Rouge, LA (USA)",20 APR 1996,1.9
11.37,Chryste GAINES,14 SEP 1970,USA,3,Rio de Janeiro (BRA),05 MAY 1996,-1.8
11.37,Kwajalein BUTLER,23 JUL 1976,USA,h,"Eugene, OR (USA)",30 MAY 1996,1.4
11.37,Andrea PHILIPP,29 JUL 1971,GER,h,Duisburg (GER),12 JUN 1996,0.0
11.37,Cheryl TAPLIN,02 SEP 1972,USA,3h,"Atlanta, GA (USA)",14 JUN 1996,0.3
11.37,Juan BALL,08 MAR 1972,USA,5qf,"Atlanta, GA (USA)",14 JUN 1996,-0.2
11.37,Lucrécia JARDIM,28 JAN 1971,POR,4qf2,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,0.0
11.37,Inger MILLER,12 JUN 1972,USA,8,Berlin (GER),30 AUG 1996,-0.1
11.37,Benita KELLEY,15 SEP 1975,USA,4,"Austin, TX (USA)",05 APR 1997,0.0
11.37,Marion JONES,12 OCT 1975,USA,1,"Gainesville, FL (USA)",19 APR 1997,1.5
11.37,Sylviane FÉLIX,31 OCT 1977,FRA,1,Cayenne (GUY),27 APR 1997,1.2
11.37,Carlette GUIDRY,04 SEP 1968,USA,3,Osaka (JPN),10 MAY 1997,0.0
11.37,Endurance OJOKOLO,29 SEP 1975,NGR,1,Gisingen (AUT),18 MAY 1997,1.4
11.37,Irina PUKHA,10 JAN 1973,UKR,1,Kyiv (UKR),25 MAY 1997,0.6
11.37,Andrea PHILIPP,29 JUL 1971,GER,2,"FBK Stadium, Hengelo (NED)",31 MAY 1997,-0.3
11.37,Beverly MCDONALD,15 FEB 1970,JAM,3,"FBK Stadium, Hengelo (NED)",31 MAY 1997,-0.3
11.37,Yekaterina LESHCHOVA-GRIGORYEVA,21 APR 1974,RUS,6,St-Denis (FRA),02 JUN 1997,2.0
11.37,Savatheda FYNES,17 OCT 1974,BAH,h,"Bloomington, IN (USA)",05 JUN 1997,-1.3
11.37,Melinda SERGENT,19 DEC 1972,USA,h,"Indianapolis, IN (USA)",12 JUN 1997,0.8
11.37,D'Andre HILL,19 APR 1973,USA,5,"Indianapolis, IN (USA)",13 JUN 1997,-1.1
11.37,Debbie FERGUSON,16 JAN 1976,BAH,3,Nassau (BAH),21 JUN 1997,0.8
11.37,Glory ALOZIE,30 DEC 1977,NGR,h,Lagos (NGR),27 JUN 1997,0.0
11.37,Endurance OJOKOLO,29 SEP 1975,NGR,sf,Lagos (NGR),28 JUN 1997,-1.2
11.37,Marina TRANDENKOVA,07 JAN 1967,RUS,6,Villeneuve d'Ascq (FRA),29 JUN 1997,0.2
11.37,Debbie FERGUSON,16 JAN 1976,BAH,1,Lignano (ITA),10 JUL 1997,0.8
11.37,Frédérique BANGUÉ,31 DEC 1976,FRA,2,Montauban (FRA),22 JUL 1997,0.4
11.37,Lucimar Aparecida DE MOURA,22 MAR 1974,BRA,4h4,"Olympic Stadium, Athina (GRE)",02 AUG 1997,0.1
11.37,Xiaomei LIU,11 JAN 1972,CHN,5qf4,"Olympic Stadium, Athina (GRE)",02 AUG 1997,-0.3
11.37,Inger MILLER,12 JUN 1972,USA,3,Bellinzona (SUI),18 AUG 1997,-0.4
11.37,Endurance OJOKOLO,29 SEP 1975,NGR,2,Rovereto (ITA),20 AUG 1997,0.5
11.37,Patricia GIRARD,08 APR 1968,FRA,1,La Chaux-de-Fonds (SUI),24 AUG 1997,0.8
11.37,Chunying ZHANG,10 JAN 1973,CHN,h,Shanghai (CHN),17 OCT 1997,0.6
11.37,Xiaoying XIONG,28 MAY 1974,CHN,sf,Shanghai (CHN),17 OCT 1997,0.0
11.37,Heide SEYERLING-QUINN,19 AUG 1976,RSA,1,Roodeport (RSA),23 JAN 1998,1.6
11.37,Heide SEYERLING-QUINN,19 AUG 1976,RSA,1,Germiston (RSA),07 MAR 1998,0.0
11.37,SaDonna THORNTON,16 AUG 1978,USA,2,"Tempe, AZ (USA)",28 MAR 1998,1.6
11.37,Aleen BAILEY,25 NOV 1980,JAM,1,Port-of-Spain (TTO),13 APR 1998,0.0
11.37,Peta-Gaye DOWDIE,18 JAN 1977,JAM,1,"Philadelphia, PA (USA)",25 APR 1998,0.5
11.37,Cathy FREEMAN,16 FEB 1973,AUS,4,"Austin, TX (USA)",02 MAY 1998,1.7
11.37,Falilat OGUNKOYA-OSHEKU,05 DEC 1968,NGR,1,"Tucson, AZ (USA)",09 MAY 1998,0.3
11.37,Yali LI,26 JAN 1975,CHN,5,Chengdu (CHN),12 MAY 1998,0.1
11.37,Melanie PASCHKE,29 JUN 1970,GER,h,Chemnitz (GER),20 MAY 1998,1.7
11.37,Guzel KHUBBIEVA,02 MAY 1976,UZB,1,Almaty (KAZ),23 MAY 1998,2.0
11.37,Andrea PHILIPP,29 JUL 1971,GER,2,Cottbus (GER),27 MAY 1998,-0.3
11.37,Melanie PASCHKE,29 JUN 1970,GER,3,Kassel (GER),03 JUN 1998,-1.0
11.37,Manuela LEVORATO,16 MAR 1977,ITA,1,Milano (ITA),09 JUN 1998,1.0
11.37,Merlene FRAZER,27 DEC 1973,JAM,2,Torino (ITA),24 JUN 1998,1.0
11.37,Gabi ROCKMEIER,29 NOV 1973,GER,7,Nürnberg (GER),11 JUL 1998,0.0
11.37,Glory ALOZIE,30 DEC 1977,NGR,1,Alcalá de Henáres (ESP),11 JUL 1998,-2.7
11.37,Mary ONYALI-OMAGBEMI,03 FEB 1968,NGR,2,Ingolstadt (GER),26 JUL 1998,-0.6
11.37,Galina MALCHUGINA,17 DEC 1962,RUS,h,Moskva (RUS),31 JUL 1998,1.0
11.37,Galina MALCHUGINA,17 DEC 1962,RUS,2,Moskva (RUS),01 AUG 1998,-0.2
11.37,Lauren HEWITT,25 NOV 1978,AUS,4,Kuala Lumpur (MAS),17 SEP 1998,-0.3
11.37,Angela WILLIAMS,30 JAN 1980,USA,1,"Los Angeles, CA (USA)",06 MAR 1999,0.0
11.37,Tayna LAWRENCE,17 SEP 1975,JAM,1,"Gainesville, FL (USA)",27 MAR 1999,0.5
11.37,Andria KING,22 JUN 1976,USA,1,"Clemson, SC (USA)",03 APR 1999,-0.8
11.37,Nanceen PERRY,19 APR 1977,USA,2,"College Station, TX (USA)",08 MAY 1999,0.0
11.37,Oksana GUSKOVA-KAYDASH,16 JUN 1974,UKR,h,Kyiv (UKR),14 MAY 1999,0.3
11.37,Irina PUKHA,10 JAN 1973,UKR,h,Kyiv (UKR),14 MAY 1999,0.1
11.37,Joice MADUAKA,30 SEP 1973,GBR,1,Ljubljana (SLO),23 MAY 1999,0.9
11.37,Lyubov PEREPELOVA,26 FEB 1979,UZB,1,Bishkek (KGZ),29 MAY 1999,1.8
11.37,Merlene OTTEY,10 MAY 1960,JAM,h,Kingston (JAM),18 JUN 1999,-1.8
11.37,Passion RICHARDSON,25 JAN 1975,USA,h,"Eugene, OR (USA)",25 JUN 1999,2.0
11.37,Cheryl TAPLIN,02 SEP 1972,USA,h,"Eugene, OR (USA)",25 JUN 1999,2.0
11.37,Petya PENDAREVA,20 JAN 1971,BUL,7,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1999,1.1
11.37,Sandra CITTÉ,28 MAR 1976,FRA,2,St-Denis (FRA),03 JUL 1999,0.0
11.37,Aminata DIOUF,18 FEB 1977,SEN,6,Palma de Mallorca (ESP),11 JUL 1999,1.2
11.37,Katia BENTH,16 NOV 1975,FRA,5,Nice (FRA),17 JUL 1999,-0.6
11.37,Joice MADUAKA,30 SEP 1973,GBR,1,Birmingham (GBR),24 JUL 1999,-0.9
11.37,Chandra STURRUP,12 SEP 1971,BAH,2,Malmö (SWE),02 AUG 1999,1.1
11.37,Katia BENTH,16 NOV 1975,FRA,2,La Chaux-de-Fonds (SUI),15 AUG 1999,1.5
11.37,Endurance OJOKOLO,29 SEP 1975,NGR,h,Leverkusen (GER),05 SEP 1999,0.5
11.37,Lauren HEWITT,25 NOV 1978,AUS,2,Hobart (AUS),30 JAN 2000,1.7
11.37,Wendy HARTMAN-SEEGERS,28 FEB 1976,RSA,1,Bloemfontein (RSA),04 FEB 2000,-0.2
11.37,Melinda GAINSFORD-TAYLOR,01 OCT 1971,AUS,1,Brisbane (AUS),11 FEB 2000,0.0
11.37,Lauren HEWITT,25 NOV 1978,AUS,2,Brisbane (AUS),11 FEB 2000,0.0
11.37,Melinda GAINSFORD-TAYLOR,01 OCT 1971,AUS,sf,Sydney (AUS),26 FEB 2000,0.2
11.37,Erica WHIPPLE,04 DEC 1982,USA,1,"Gainesville, FL (USA)",25 MAR 2000,0.0
11.37,Monique TUBBS,23 JAN 1981,USA,h,"Troy, AL (USA)",21 APR 2000,0.0
11.37,Nadine PALMER,19 FEB 1983,JAM,1,St. George's (GRN),22 APR 2000,0.0
11.37,Xiaomei LIU,11 JAN 1972,CHN,h,Deyang (CHN),13 MAY 2000,0.2
11.37,Nadine FAUSTIN-PARKER,14 APR 1976,HAI,2,Cayenne (GUY),21 MAY 2000,0.2
11.37,Angela DAIGLE-BOWEN,28 MAY 1976,USA,2,"Norwalk, CA (USA)",04 JUN 2000,1.1
11.37,Danfeng CUI,10 JAN 1977,CHN,h,Jinzhou (CHN),07 JUN 2000,-1.4
11.37,Beverly MCDONALD,15 FEB 1970,JAM,5,"Raleigh, NC (USA)",17 JUN 2000,0.0
11.37,Marina TRANDENKOVA,07 JAN 1967,RUS,h,St. Petersburg (RUS),18 JUN 2000,0.0
11.37,Irina PUKHA,10 JAN 1973,UKR,4f2,"Stadio Olimpico, Roma (ITA)",30 JUN 2000,0.7
11.37,Paraskevi PATOULIDOU,29 MAR 1965,GRE,2,Athina (GRE),08 JUL 2000,-0.1
11.37,Irina PRIVALOVA,22 NOV 1968,RUS,h,Tula (RUS),23 JUL 2000,0.3
11.37,Lucimar Aparecida DE MOURA,22 MAR 1974,BRA,1,Rio de Janeiro (BRA),03 AUG 2000,-0.5
11.37,Zuzanna RADECKA-PAKASZEWSKA,02 APR 1975,POL,1,Kraków (POL),04 AUG 2000,
11.37,Andrea PHILIPP,29 JUL 1971,GER,5f2,Zürich (SUI),11 AUG 2000,0.1
11.37,Aminata DIOUF,18 FEB 1977,SEN,h,La Chaux-de-Fonds (SUI),13 AUG 2000,0.0
11.37,Natalya VINOGRADOVA,28 FEB 1973,BLR,1,Staiki (BLR),18 AUG 2000,
11.37,Petya PENDAREVA,20 JAN 1971,BUL,3f2,Bruxelles (BEL),25 AUG 2000,-1.2
11.37,Nanceen PERRY,19 APR 1977,USA,h,Brisbane (AUS),10 SEP 2000,0.8
11.37,Vida NSIAH,13 APR 1976,GHA,5sf1,"Olympic Stadium, Sydney (AUS)",23 SEP 2000,-0.5
11.37,Joan Uduak EKAH,20 NOV 1981,NGR,1h2,Torrevieja (ESP),14 APR 2001,-0.4
11.37,Susanthika JAYASINGHE,17 DEC 1975,SRI,1,Osaka (JPN),12 MAY 2001,-0.6
11.37,Savatheda FYNES,17 OCT 1974,BAH,2,"Princeton, NJ (USA)",12 MAY 2001,0.7
11.37,Vida NSIAH,13 APR 1976,GHA,1,Abbotsford (CAN),25 MAY 2001,0.2
11.37,Irina PUKHA,10 JAN 1973,UKR,4,Kalamata (GRE),02 JUN 2001,1.8
11.37,Natalya IGNATOVA,03 JAN 1973,RUS,1sf1,Sevilla (ESP),08 JUN 2001,1.5
11.37,Tania WOODS,23 SEP 1980,USA,8h,"Eugene, OR (USA)",21 JUN 2001,1.3
11.37,Inger MILLER,12 JUN 1972,USA,6f1,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,0.1
11.37,Amanda FORRESTER,29 SEP 1978,GBR,1,Glasgow (GBR),01 JUL 2001,1.9
11.37,Larisa KRUGLOVA,27 OCT 1972,RUS,4,Tula (RUS),12 JUL 2001,1.1
11.37,Marina TRANDENKOVA,07 JAN 1967,RUS,5,Tula (RUS),12 JUL 2001,1.1
11.37,Yuliya TABAKOVA,01 MAY 1980,RUS,1h1,"Olympisch Stadion, Amsterdam (NED)",12 JUL 2001,-0.2
11.37,Venolyn CLARKE,11 JUL 1968,CAN,1h4,Ottawa (CAN),20 JUL 2001,0.1
11.37,Léonie Myriam MANI,21 MAY 1977,CMR,1h4,"Commonwealth Stadium, Edmonton (CAN)",05 AUG 2001,-1.3
11.37,Inger MILLER,12 JUN 1972,USA,4f2,"Letzigrund, Zürich (SUI)",17 AUG 2001,1.1
11.37,Mireille DONDERS,07 JUL 1974,SUI,2,La Chaux-de-Fonds (SUI),19 AUG 2001,0.4
11.37,Léonie Myriam MANI,21 MAY 1977,CMR,4,Padova (ITA),26 AUG 2001,-0.3
11.37,Inger MILLER,12 JUN 1972,USA,6,Brisbane (AUS),04 SEP 2001,1.1
11.37,Yueqin CHEN,25 FEB 1977,CHN,2sf1,Guangzhou (CHN),17 NOV 2001,0.8
11.37,Beverly MCDONALD,15 FEB 1970,JAM,4,"Mangueirão, Belém (BRA)",05 MAY 2002,-0.4
11.37,Tahesia HARRIGAN-SCOTT,15 FEB 1982,IVB,2,"Madison, WI (USA)",19 MAY 2002,2.0
11.37,Natasha JOE-MAYERS,10 MAR 1979,VIN,1,"Long Beach, CA (USA)",08 JUN 2002,1.4
11.37,Mercy NKU,17 JUL 1976,NGR,1,Lagos (NGR),22 JUN 2002,
11.37,Gabi ROCKMEIER,29 NOV 1973,GER,1h2,"Wattenscheid, Bochum (GER)",06 JUL 2002,0.5
11.37,Svetlana GONCHARENKO,28 MAY 1971,RUS,1h6,Cheboksary (RUS),11 JUL 2002,-0.1
11.37,Natasha JOE-MAYERS,10 MAR 1979,VIN,1,Tallinn (EST),21 JUL 2002,0.8
11.37,Abiodun OYEPITAN,30 DEC 1979,GBR,3h3,Manchester (GBR),26 JUL 2002,-0.3
11.37,Abiodun OYEPITAN,30 DEC 1979,GBR,7,Manchester (GBR),27 JUL 2002,1.5
11.37,Amanda FORRESTER,29 SEP 1978,GBR,3sf2,Manchester (GBR),27 JUL 2002,0.8
11.37,Melanie PASCHKE,29 JUN 1970,GER,5,"Olympiastadion, München (GER)",07 AUG 2002,-0.7
11.37,Alenka BIKAR,07 JAN 1974,SLO,4sf1,"Olympiastadion, München (GER)",07 AUG 2002,0.2
11.37,Angela WILLIAMS,30 JAN 1980,USA,7f1,Zürich (SUI),16 AUG 2002,-0.5
11.37,Kim GEVAERT,05 AUG 1978,BEL,4,Linz (AUT),19 AUG 2002,0.0
11.37,Melanie PASCHKE,29 JUN 1970,GER,5,"CM, Madrid (ESP)",20 SEP 2002,-0.3
11.37,Manuela LEVORATO,16 MAR 1977,ITA,1,Riese Pio (ITA),21 SEP 2002,0.5
11.37,Sherone SIMPSON,12 AUG 1984,JAM,2,Kingston (JAM),05 APR 2003,1.1
11.37,Elva GOULBOURNE,21 JAN 1980,JAM,2h3,"Knoxville, TN (USA)",17 MAY 2003,1.8
11.37,Consuella MOORE,29 AUG 1981,USA,1,"Minneapolis, MN (USA)",17 MAY 2003,0.7
11.37,LaVerne JONES-FERRETTE,16 SEP 1981,ISV,2h1,"Austin, TX (USA)",18 MAY 2003,1.4
11.37,Judyth KITSON,02 NOV 1979,JAM,5,"Knoxville, TN (USA)",18 MAY 2003,1.5
11.37,LaJuana LOVETT,07 MAY 1982,USA,1,"San Marcos, TX (USA)",19 MAY 2003,1.3
11.37,Allyson FELIX,18 NOV 1985,USA,2,"Norwalk, CA (USA)",24 MAY 2003,1.8
11.37,Juliet CAMPBELL,17 MAR 1970,JAM,2,"AC Gianni Brera, Milano (ITA)",03 JUN 2003,0.0
11.37,Consuella MOORE,29 AUG 1981,USA,5,"Sacramento, CA (USA)",13 JUN 2003,-0.2
11.37,Virgen BENAVIDES,31 DEC 1974,CUB,1,La Habana (CUB),27 JUN 2003,0.8
11.37,Virgen BENAVIDES,31 DEC 1974,CUB,4,St. George's (GRN),04 JUL 2003,0.6
11.37,Merlene OTTEY,10 MAY 1960,SLO,1,Pergine Valsugana (ITA),25 JUL 2003,0.4
11.37,Susanthika JAYASINGHE,17 DEC 1975,SRI,1,Colombo (SRI),27 JUL 2003,-2.1
11.37,Agné VISOCKAITĖ-EGGERTH,04 AUG 1978,LTU,1,Kaunas (LTU),01 AUG 2003,0.3
11.37,Endurance OJOKOLO,29 SEP 1975,NGR,2,San Sebastián (ESP),10 AUG 2003,1.0
11.37,LaTasha COLANDER,23 AUG 1976,USA,4f2,Zürich (SUI),15 AUG 2003,0.9
11.37,Mercy NKU,17 JUL 1976,NGR,7qf4,"Stade de France, Paris-St-Denis (FRA)",23 AUG 2003,0.0
11.37,Christine ARRON,13 SEP 1973,FRA,1,Franconville (FRA),09 MAY 2004,0.0
11.37,Virginia CRAWFORD,07 SEP 1983,USA,1h2,"Tucson, AZ (USA)",14 MAY 2004,0.0
11.37,Yelena BOBROVSKAYA,11 APR 1975,KGZ,1,Tashkent (UZB),20 MAY 2004,0.7
11.37,Abiodun OYEPITAN,30 DEC 1979,GBR,1,Kalamata (GRE),29 MAY 2004,1.9
11.37,Irina SHEPETYUK,13 FEB 1982,UKR,3,Kyiv (UKR),29 MAY 2004,1.5
11.37,Ivet LALOVA-COLLIO,18 MAY 1984,BUL,1h3,Sofia (BUL),05 JUN 2004,0.5
11.37,Affoué Amandine ALLOU,29 AUG 1980,CIV,3,Lugano (SUI),05 JUN 2004,0.4
11.37,Véronique MANG,15 DEC 1984,FRA,2,Noisy-le-Grand (FRA),08 JUN 2004,0.0
11.37,Abiodun OYEPITAN,30 DEC 1979,GBR,2h1,Ostrava (CZE),08 JUN 2004,0.0
11.37,Inger MILLER,12 JUN 1972,USA,4,Bergen (NOR),11 JUN 2004,-0.9
11.37,Vincenza CALÍ,15 OCT 1983,ITA,1,Rieti (ITA),11 JUN 2004,1.1
11.37,Consuella MOORE,29 AUG 1981,USA,7,"Austin, TX (USA)",11 JUN 2004,1.0
11.37,Marina MAYDANOVA-MINDAREVA,22 AUG 1982,UKR,1,Kyiv (UKR),12 JUN 2004,-1.8
11.37,Joice MADUAKA,30 SEP 1973,GBR,4,Erfurt (GER),13 JUN 2004,1.5
11.37,Consuella MOORE,29 AUG 1981,USA,3h1,"Provo, UT (USA)",25 JUN 2004,0.6
11.37,Rachelle BOONE-SMITH,30 JUN 1981,USA,1,"Chapel Hill, NC (USA)",26 JUN 2004,0.0
11.37,Vida ANIM,07 DEC 1983,GHA,1,Zagreb (CRO),29 JUN 2004,-0.6
11.37,Yekaterina LESHCHOVA-GRIGORYEVA,21 APR 1974,RUS,3,Kazan (RUS),09 JUL 2004,0.2
11.37,Irina KHABAROVA,18 MAR 1966,RUS,4,Kazan (RUS),09 JUL 2004,0.2
11.37,Muna LEE,30 OCT 1981,USA,2h4,"Sacramento, CA (USA)",09 JUL 2004,-0.8
11.37,Alenka BIKAR,07 JAN 1974,SLO,1,Novo Mesto (SLO),28 JUL 2004,1.0
11.37,Aksana DRAHUN,19 APR 1981,BLR,1,Minsk (BLR),31 JUL 2004,-0.1
11.37,Mercy NKU,17 JUL 1976,NGR,4h1,"Olympic Stadium, Athina (GRE)",20 AUG 2004,0.5
11.37,Chandra STURRUP,12 SEP 1971,BAH,3h4,"Olympic Stadium, Athina (GRE)",20 AUG 2004,-0.1
11.37,Marshevet HOOKER,25 SEP 1984,USA,1,"Austin, TX (USA)",26 MAR 2005,1.9
11.37,Shalonda SOLOMON,19 DEC 1985,USA,1,"Knoxville, TN (USA)",09 APR 2005,0.1
11.37,Iryna SHTANHYEYEVA,08 FEB 1982,UKR,1sf1,Donetsk (UKR),07 MAY 2005,1.7
11.37,Tahesia HARRIGAN-SCOTT,15 FEB 1982,IVB,2h2,"Nashville, TN (USA)",14 MAY 2005,0.0
11.37,Toyin OLUPONA,29 JAN 1983,CAN,3,"Bloomington, IN (USA)",28 MAY 2005,-0.4
11.37,Vukosava ĐAPIĆ,21 JAN 1978,SCG,1,Nis (SRB),05 JUN 2005,0.6
11.37,Kelly-Ann BAPTISTE,14 OCT 1986,TTO,4,"Sacramento, CA (USA)",10 JUN 2005,0.0
11.37,Olga FYODOROVA,14 JUL 1983,RUS,3,Villeneuve d'Ascq (FRA),12 JUN 2005,-1.0
11.37,Yelena NEVMERZHITSKAYA,27 JUL 1980,BLR,2,Leiria (POR),18 JUN 2005,0.6
11.37,Mariya BOLIKOVA,23 MAY 1977,RUS,2h1,Kazan (RUS),24 JUN 2005,1.4
11.37,Yekaterina LESHCHOVA-GRIGORYEVA,21 APR 1974,RUS,1h2,Kazan (RUS),24 JUN 2005,1.6
11.37,Allyson FELIX,18 NOV 1985,USA,7f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2005,1.9
11.37,Chandra STURRUP,12 SEP 1971,BAH,1h2,Nassau (BAH),09 JUL 2005,0.4
11.37,Irina KHABAROVA,18 MAR 1966,RUS,5,Tula (RUS),10 JUL 2005,-0.1
11.37,Olga FYODOROVA,14 JUL 1983,RUS,1h2,Tula (RUS),10 JUL 2005,0.0
11.37,Larisa KRUGLOVA,27 OCT 1972,RUS,2sf2,Tula (RUS),10 JUL 2005,0.8
11.37,Emma ANIA,07 FEB 1979,GBR,2f2,Heusden-Zolder (BEL),23 JUL 2005,1.4
11.37,Olga FYODOROVA,14 JUL 1983,RUS,3qf1,"Olympiastadion, Helsinki (FIN)",07 AUG 2005,-1.2
11.37,Emma ANIA,07 FEB 1979,GBR,6,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,0.3
11.37,Yulia NESTSIARENKA,15 JUN 1979,BLR,5,Shanghai (CHN),17 SEP 2005,1.1
11.37,Glory ALOZIE,30 DEC 1977,ESP,6,Shanghai (CHN),17 SEP 2005,1.1
11.37,Schillonie CALVERT-POWELL,27 JUL 1988,JAM,1,Kingston (JAM),17 MAR 2006,1.3
11.37,Adriane LAPSLEY,18 DEC 1983,USA,1,"Atlanta, GA (USA)",01 APR 2006,1.3
11.37,Tahesia HARRIGAN-SCOTT,15 FEB 1982,IVB,4,"Austin, TX (USA)",08 APR 2006,1.6
11.37,Nickeisha ANDERSON,15 MAR 1985,JAM,1,"Lawrence, KS (USA)",22 APR 2006,1.5
11.37,Susanthika JAYASINGHE,17 DEC 1975,SRI,1,"Irvine, CA (USA)",29 APR 2006,1.1
11.37,Endurance OJOKOLO,29 SEP 1975,NGR,3,Abuja (NGR),06 MAY 2006,0.1
11.37,Sheri-Ann BROOKS,11 FEB 1983,JAM,3,"National Stadium, Kingston (JAM)",06 MAY 2006,-0.6
11.37,Shareese WOODS,20 FEB 1985,USA,1h2,"Greensboro, NC (USA)",26 MAY 2006,1.4
11.37,Adriane LAPSLEY,18 DEC 1983,USA,1h3,"Greensboro, NC (USA)",26 MAY 2006,1.2
11.37,Cleo TYSON,01 MAY 1986,USA,4,"Knoxville, TN (USA)",27 MAY 2006,-1.1
11.37,Sheri-Ann BROOKS,11 FEB 1983,JAM,3,"New York, NY (USA)",03 JUN 2006,-0.5
