Mark,Competitor,DOB,Nat,Pos,Venue,Date,WIND
23.03,Stephanie DURST,06 JAN 1982,USA,1,Liège (BEL),15 JUL 2009,0.0
23.03,Johanna DANOIS,04 APR 1987,FRA,5sf1,"Olympiastadion, Berlin (GER)",20 AUG 2009,0.5
23.03,Natalya ANTYUKH,26 JUN 1981,RUS,1,Sochi (RUS),28 MAY 2010,-0.7
23.03,Denisa ROSOLOVÁ,21 AUG 1986,CZE,1f2,"Puskás Ferenc Stadion, Budapest (HUN)",20 JUN 2010,0.4
23.03,Myriam SOUMARÉ,29 OCT 1986,FRA,2,Valence (FRA),10 JUL 2010,0.9
23.03,Dominique DUNCAN,07 MAY 1990,USA,4,"Norman, OK (USA)",15 MAY 2011,-0.3
23.03,Yelizaveta BRYZGINA,28 NOV 1989,UKR,3f2,Yalta (UKR),31 MAY 2011,0.0
23.03,Semoy HACKETT,27 NOV 1988,TTO,3h2,"Des Moines, IA (USA)",09 JUN 2011,0.5
23.03,Shalonda SOLOMON,19 DEC 1985,USA,3,"Icahn Stadium, New York, NY (USA)",11 JUN 2011,-2.8
23.03,Christy UDOH,30 SEP 1991,USA,4h2,"Hayward Field, Eugene, OR (USA)",25 JUN 2011,1.7
23.03,Lauryn WILLIAMS,11 SEP 1983,USA,5sf2,"Hayward Field, Eugene, OR (USA)",26 JUN 2011,1.2
23.03,Ivet LALOVA-COLLIO,18 MAY 1984,BUL,3sf3,"DS, Daegu (KOR)",01 SEP 2011,-1.8
23.03,Darshay DAVIS,23 SEP 1991,USA,3f1,"Gainesville, FL (USA)",06 APR 2012,0.5
23.03,Phyllis FRANCIS,04 MAY 1992,USA,2,"Eugene, OR (USA)",13 MAY 2012,1.3
23.03,LaShauntea MOORE,31 JUL 1983,USA,7,"Hayward Field, Eugene, OR (USA)",02 JUN 2012,0.8
23.03,Alexis LOVE,24 APR 1991,USA,2h3,"Des Moines, IA (USA)",07 JUN 2012,0.9
23.03,Kimberly HYACINTHE,28 MAR 1989,CAN,1f2,"Baton Rouge, LA (USA)",20 APR 2013,1.4
23.03,DeeDee TROTTER,08 DEC 1982,USA,5,"Icahn Stadium, New York, NY (USA)",25 MAY 2013,-1.3
23.03,Crystal EMMANUEL,27 NOV 1991,CAN,2,Moncton (CAN),23 JUN 2013,-1.0
23.03,Hrystyna STUY,03 FEB 1988,UKR,7,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1.4
23.03,Kerron STEWART,16 APR 1984,JAM,3,"Olympiastadion, Berlin (GER)",01 SEP 2013,0.5
23.03,Paris DANIELS,25 JAN 1990,USA,1,"Austin, TX (USA)",29 MAR 2014,0.9
23.03,DeeDee TROTTER,08 DEC 1982,USA,4f1,"Gainesville, FL (USA)",04 APR 2014,1.3
23.03,Kimberly HYACINTHE,28 MAR 1989,CAN,2f2,"Clermont, FL (USA)",26 APR 2014,1.6
23.03,Bianca KNIGHT,02 JAN 1989,USA,5,"National Stadium, Kingston (JAM)",03 MAY 2014,0.2
23.03,Jodie WILLIAMS,28 SEP 1993,GBR,1,Loughborough (GBR),18 MAY 2014,0.9
23.03,Ashton PURVIS,12 JUL 1992,USA,2sf2,"Fayetteville, AR (USA)",31 MAY 2014,1.4
23.03,Tiffany TOWNSEND,14 JUN 1989,USA,3,Luzern (SUI),15 JUL 2014,-0.9
23.03,Shericka JACKSON,16 JUL 1994,JAM,2f1,Kingston (JAM),23 MAY 2015,0.4
23.03,Lekeisha LAWSON,03 JUN 1987,USA,5h5,"Hayward Field, Eugene, OR (USA)",27 JUN 2015,0.7
23.03,Deanna HILL,13 APR 1996,USA,1,"Eugene, OR (USA)",27 JUN 2015,0.8
23.03,Salwa Eid NASER,23 MAY 1998,BRN,2f3,Plovdiv (BUL),28 JUN 2015,0.2
23.03,Lauren Rain WILLIAMS,25 JUL 1999,USA,1sf3,"Pascual Guerrero Stadium, Cali (COL)",18 JUL 2015,-0.8
23.03,Sheniqua FERGUSON,24 NOV 1989,BAH,6h2,"CIBC, Toronto (CAN)",23 JUL 2015,1.2
23.03,Celiangely MORALES,02 NOV 1985,PUR,5,San José (CRC),09 AUG 2015,1.3
23.03,Kimberly HYACINTHE,28 MAR 1989,CAN,3h3,"National Stadium, Beijing (CHN)",26 AUG 2015,0.0
23.03,Reyare THOMAS,23 NOV 1987,TTO,7sf1,"National Stadium, Beijing (CHN)",27 AUG 2015,-0.1
23.03,Elexis GUSTER,07 JUL 1994,USA,1h4,"Lincoln, NE (USA)",14 MAY 2016,1.1
23.03,Schillonie CALVERT-POWELL,27 JUL 1988,JAM,2,"Atlanta, GA (USA)",04 JUN 2016,0.5
23.03,Nadine GONSKA,23 JAN 1990,GER,3,Kassel (GER),19 JUN 2016,-0.5
23.03,Maria BELIMPASAKI,19 JUN 1991,GRE,1h4,"Olympisch Stadion, Amsterdam (NED)",06 JUL 2016,0.7
23.03,Tessa VAN SCHAGEN,02 FEB 1994,NED,7,"Olympisch Stadion, Amsterdam (NED)",07 JUL 2016,-0.4
23.03,Kaylin WHITNEY,09 MAR 1998,USA,4sf1,"Hayward Field, Eugene, OR (USA)",09 JUL 2016,-1.7
23.03,Nadine GONSKA,23 JAN 1990,GER,4h8,"Estádio Olímpico, Rio de Janeiro (BRA)",15 AUG 2016,0.1
23.03,Kadecia BAIRD,24 FEB 1995,GUY,2f3,"San Antonio, TX (USA)",25 MAR 2017,1.3
23.03,Kabange MUPOPO,21 SEP 1992,ZAM,1f2,Lusaka (ZAM),08 APR 2017,2.0
23.03,Kortnei JOHNSON,11 AUG 1997,USA,4,"Columbia, SC (USA)",13 MAY 2017,0.6
23.03,Mujinga KAMBUNDJI,17 JUN 1992,SUI,1f1,Genève (SUI),10 JUN 2017,-0.7
23.03,Dezerea BRYANT,27 APR 1993,USA,4h1,"Sacramento, CA (USA)",24 JUN 2017,-1.8
23.03,Kendall BAISDEN,14 MAR 1995,USA,4h2,"Sacramento, CA (USA)",24 JUN 2017,-0.8
23.03,Alyssa CONLEY,27 APR 1991,RSA,2,"Mestský Stadion, Ostrava (CZE)",28 JUN 2017,1.2
23.03,Rebekka HAASE,02 JAN 1993,GER,4sf1,"Olympic Stadium, London (GBR)",10 AUG 2017,-0.2
23.03,Tiffany TOWNSEND,14 JUN 1989,USA,2f2,"Clermont, FL (USA)",12 MAY 2018,1.5
23.03,Caitland SMITH,24 MAR 1996,USA,2,"San Marcos, TX (USA)",13 MAY 2018,1.7
23.03,Jamile SAMUEL,24 APR 1992,NED,1f1,Rehlingen (GER),20 MAY 2018,1.5
23.03,Brianna DUNCAN,06 OCT 1998,USA,4h3,"Tampa, FL (USA)",25 MAY 2018,1.8
23.03,Edidiong Ofinome ODIONG,13 MAR 1997,BRN,4qf3,"Tampa, FL (USA)",26 MAY 2018,0.5
23.03,Arianna WASHINGTON,04 SEP 1996,USA,3qf2,"Sacramento, CA (USA)",26 MAY 2018,1.1
23.03,Taylor BENNETT,15 JAN 1997,USA,4qf3,"Sacramento, CA (USA)",26 MAY 2018,1.2
23.03,Kimberlyn DUNCAN,02 AUG 1991,USA,1,George Town (CAY),02 JUN 2018,0.1
23.03,Blessing OKAGBARE,09 OCT 1988,NGR,6,"FBK Stadium, Hengelo (NED)",03 JUN 2018,0.1
23.03,Jasmin REED,20 FEB 1999,USA,5sf2,"Eugene, OR (USA)",07 JUN 2018,1.0
23.03,Joanna ATKINS,31 JAN 1989,USA,1,Dessau (GER),08 JUN 2018,1.0
23.03,Kristina KHOROSHEVA,05 APR 1993,RUS,1h1,Kazan (RUS),21 JUL 2018,1.4
23.03,Krystsina TSIMANOUSKAYA,19 NOV 1996,BLR,3sf3,"Olympiastadion, Berlin (GER)",10 AUG 2018,0.2
23.03,Jodean WILLIAMS,11 NOV 1993,JAM,1h1,Toronto (CAN),10 AUG 2018,-0.2
23.03,Jodie WILLIAMS,28 SEP 1993,GBR,4,Kingston (JAM),08 JUN 2019,0.2
23.03,Anthonique STRACHAN,22 AUG 1993,BAH,h4,Kingston (JAM),22 JUN 2019,1.5
23.03,Ashleigh NELSON,20 FEB 1991,GBR,1,Marseille (FRA),02 JUL 2019,-1.4
23.03,Shania COLLINS,14 NOV 1996,USA,5sf2,"Drake Stadium, Des Moines, IA (USA)",28 JUL 2019,-1.1
23.03,Beth DOBBIN,07 JUN 1994,GBR,1f1,Birmingham (GBR),03 AUG 2019,-1.4
23.03,Maja MIHALINEC,17 DEC 1989,SLO,2f1,"Stadion ŠC Sloboda, Varaždin (CRO)",11 AUG 2019,-0.8
23.03,Carolle ZAHI,12 JUN 1994,FRA,5sf2,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,0.4
23.03,Marileidy PAULINO,25 OCT 1996,DOM,6sf3,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,0.5
23.03,Lanae-Tava THOMAS,28 JAN 2001,USA,2f1,"Percy Beard Track, Gainesville, FL (USA)",02 APR 2021,2.0
23.03,Kemba NELSON,23 FEB 2000,JAM,2f1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",17 APR 2021,0.4
23.03,Crystal EMMANUEL,27 NOV 1991,CAN,2f2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",24 APR 2021,2.0
23.03,Cassondra HALL,23 SEP 1997,USA,1f1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",01 MAY 2021,0.8
23.03,Shashalee FORBES,10 MAY 1996,JAM,3,"GC Foster College, Spanish Town (JAM)",08 MAY 2021,1.5
23.03,Jodie WILLIAMS,28 SEP 1993,GBR,1f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,0.4
23.03,Lanae-Tava THOMAS,28 JAN 2001,USA,3,"Katherine B. Loker Stadium, Los Angeles, CA (USA)",16 MAY 2021,1.4
23.03,Rhasidat ADELEKE,29 AUG 2002,IRL,2,"RV Christian Track, Manhattan, KS (USA)",16 MAY 2021,0.1
23.03,Alyssa ROBINSON,,USA,2,"Demirjian Park, Champaign, IL (USA)",16 MAY 2021,0.1
23.03,Rhasidat ADELEKE,29 AUG 2002,IRL,3h1,"Cushing Stadium, College Station, TX (USA)",29 MAY 2021,1.2
23.03,Dafne SCHIPPERS,15 JUN 1992,NED,6,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,0.2
23.03,María VICENTE,28 MAR 2001,ESP,1,"Polideportivo Juan de la Cierva, Getafe (ESP)",27 JUN 2021,0.5
23.03,Sophia JUNK,01 MAR 1999,GER,1,"Stadion Oberwerth, Koblenz (GER)",27 JUN 2021,-1.2
23.03,Dafne SCHIPPERS,15 JUN 1992,NED,6sf1,"National Stadium, Tokyo (JPN)",02 AUG 2021,0.3
23.03,Viwe JINGQI,17 FEB 2005,RSA,1,"McArthur Stadium, Potchefstroom (RSA)",02 APR 2022,0.4
23.03,Edidiong Ofinome ODIONG,13 MAR 1997,BRN,1f2,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",29 APR 2022,-1.2
23.03,Alfreda STEELE,19 DEC 1997,USA,1h3,"Morris Williams T&F Stadium, Durham, NC (USA)",12 MAY 2022,1.9
23.03,Jayla JAMISON,06 SEP 2003,USA,1h3,"Hayward Field, Eugene, OR (USA)",25 JUN 2022,0.8
23.03,Lauren Rain WILLIAMS,25 JUL 1999,USA,2f1,"Marietta, GA (USA)",02 JUL 2022,-0.6
23.03,Anastasiya ROMANOVA,25 SEP 1999,RUS,2,"Stadium Desna, Bryansk (RUS)",02 JUL 2022,1.5
23.03,Delphine NKANSA,21 SEP 2001,BEL,1,"Stadium Municipal, Albi (FRA)",10 JUL 2022,1.9
23.03,Jodie WILLIAMS,28 SEP 1993,GBR,2sf1,"Olympiastadion, München (GER)",18 AUG 2022,-0.3
23.03,Line KLOSTER,27 FEB 1990,NOR,2,"Sports Park Mladost, Zagreb (CRO)",11 SEP 2022,1.2
23.03,Kennedy SIMON,12 FEB 2000,USA,4f3,"Percy Beard Track, Gainesville, FL (USA)",14 APR 2023,1.1
23.03,Gémima JOSEPH,17 OCT 2001,FRA,1f2,"Stade Bois De Chaudat, Kourou (FRA)",29 APR 2023,0.8
23.03,Latasha SMITH,13 JAN 2001,USA,1h3,"USF Track Complex, Tampa, FL (USA)",12 MAY 2023,0.6
23.03,Ezinne ABBA,01 NOV 2000,USA,1pr2,"Hornet Stadium - Sac St., Sacramento, CA (USA)",25 MAY 2023,1.7
23.03,Vitoria Cristina ROSA,12 JAN 1996,BRA,5,"FBK Stadium, Hengelo (NED)",04 JUN 2023,1.4
23.04,Doris MALETZKI-ROMANOWSKY,11 JUN 1952,GDR,4,Moskva (URS),20 AUG 1973,0.6
23.04,Renate STECHER,12 MAY 1950,GDR,1qf3,"Olympic Stadium, Montréal (CAN)",26 JUL 1976,
23.04,Lea ALAERTS,06 APR 1954,BEL,1,Bruxelles (BEL),27 JUL 1977,0.7
23.04,Angella TAYLOR,28 SEP 1958,CAN,1,Québec (CAN),12 AUG 1979,
23.04,Raisa MAKHOVA,25 FEB 1957,URS,1,Kiev (URS),14 AUG 1982,
23.04,Jenny MCGILL,31 MAY 1960,AUS,3,Brisbane (AUS),05 SEP 1982,1.7
23.04,Simone SCHUMANN,19 SEP 1965,GDR,1,Schwechat (AUT),28 AUG 1983,1.1
23.04,Marisa MASULLO,08 MAY 1959,ITA,1,Riccione (ITA),26 AUG 1984,1.5
23.04,Gail DEVERS,19 NOV 1966,USA,1,"Westwood, CA (USA)",02 MAY 1987,1.4
23.04,Heike MORGENSTERN,13 DEC 1962,GDR,5h2,"Stadio Olimpico, Roma (ITA)",01 SEP 1987,-0.6
23.04,Ulrike SARVARI,22 JUN 1964,FRG,7sf2,"Stadio Olimpico, Roma (ITA)",03 SEP 1987,-1.9
23.04,Wenda VEREEN,24 APR 1966,USA,3,"Columbus, OH (USA)",08 MAY 1988,1.9
23.04,Marina KLEYANKINA-MARKINA,19 MAR 1962,URS,5,Tallinn (EST),06 JUL 1988,0.7
23.04,Blanca LACAMBRA,28 AUG 1965,ESP,1,Ciudad de México (MEX),23 JUL 1988,0.0
23.04,Paula DUNN-THOMAS,03 DEC 1964,GBR,4qf3,"Olympic Stadium, Jamsil, Seoul (KOR)",28 SEP 1988,
23.04,Natalya KOVTUN,27 MAY 1964,URS,1,Volgograd (URS),10 JUN 1989,-1.4
23.04,Gwen TORRENCE,12 JUN 1965,USA,5,Villeneuve d'Ascq (FRA),28 JUN 1990,1.1
23.04,Esther JONES,07 APR 1969,USA,5,Bruxelles (BEL),10 AUG 1990,0.3
23.04,Chryste GAINES,14 SEP 1970,USA,8,"New Orleans, LA (USA)",28 JUN 1992,0.8
23.04,Marie-José PÉREC,09 MAY 1968,FRA,1h5,"Gottlieb-Daimler Stadion, Stuttgart (GER)",17 AUG 1993,0.2
23.04,Silke-Beate KNOLL,21 FEB 1967,GER,4qf2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",17 AUG 1993,-0.2
23.04,Danette YOUNG-STONE,06 OCT 1964,USA,8,"Gottlieb-Daimler Stadion, Stuttgart (GER)",19 AUG 1993,0.0
23.04,Natalya VORONOVA,09 JUL 1965,RUS,5,Rieti (ITA),05 SEP 1993,2.0
23.04,Galina MALCHUGINA,17 DEC 1962,RUS,2,Sevilla (ESP),05 JUN 1994,-1.9
23.04,Zlatka GEORGIEVA,20 JUL 1969,BUL,3,Fukuoka (JPN),30 AUG 1995,1.7
23.04,Silke-Beate KNOLL,21 FEB 1967,GER,1,Rhede (GER),24 MAY 1996,0.0
23.04,Natalya VINOGRADOVA,28 FEB 1973,BLR,5,"Estadio de la Comunidad, Madrid (ESP)",02 JUN 1996,1.6
23.04,Dedra DAVIS,17 JUL 1973,BAH,1,Trento (ITA),05 JUL 1996,-0.1
23.04,Beverly MCDONALD,15 FEB 1970,JAM,3h5,"Olympic Stadium, Atlanta, GA (USA)",31 JUL 1996,0.1
23.04,Katerina KOFFA,10 APR 1969,GRE,4qf2,"Olympic Stadium, Atlanta, GA (USA)",31 JUL 1996,0.3
23.04,Juliet CUTHBERT,09 APR 1964,JAM,1,Gateshead (GBR),19 AUG 1996,-1.0
23.04,Xiujie DU,27 NOV 1971,CHN,1,Xi'an (CHN),30 AUG 1996,0.0
23.04,Melanie PASCHKE,29 JUN 1970,GER,1,Rethymno (GRE),17 MAY 1997,1.1
23.04,Juliet CAMPBELL,17 MAR 1970,JAM,5,Kingston (JAM),20 JUN 1997,-2.1
23.04,Merlene FRAZER,27 DEC 1973,JAM,4,Sheffield (GBR),29 JUN 1997,-0.9
23.04,Lucrécia JARDIM,28 JAN 1971,POR,4h6,"Olympic Stadium, Athina (GRE)",06 AUG 1997,-0.8
23.04,Hana BENEŠOVÁ,19 APR 1975,CZE,1,Praha (CZE),23 AUG 1997,0.0
23.04,Tayna LAWRENCE,17 SEP 1975,JAM,1,"Atlanta, GA (USA)",23 MAY 1998,-1.0
23.04,Tameka ROBERTS,18 MAY 1974,USA,h,"New Orleans, LA (USA)",20 JUN 1998,1.6
23.04,Zundra FEAGIN-ALEXANDER,12 JUL 1973,USA,2,"New Orleans, LA (USA)",21 JUN 1998,-0.6
23.04,Galina MALCHUGINA,17 DEC 1962,RUS,3,Villach (AUT),09 JUL 1998,-0.1
23.04,Sabrina MULRAIN,10 JUN 1978,GER,6,"Népstadion, Budapest (HUN)",21 AUG 1998,-0.7
23.04,Vida NSIAH,13 APR 1976,GHA,4,Dakar (SEN),22 AUG 1998,-0.9
23.04,Melinda GAINSFORD-TAYLOR,01 OCT 1971,AUS,4,Kuala Lumpur (MAS),19 SEP 1998,0.1
23.04,Katerina KOFFA,10 APR 1969,GRE,6f2,Athina (GRE),16 JUN 1999,0.8
23.04,Grit BREUER,16 FEB 1972,GER,1,Rhede (GER),18 JUN 1999,1.9
23.04,Zuzanna RADECKA-PAKASZEWSKA,02 APR 1975,POL,6,"Stade Charléty, Paris (FRA)",19 JUN 1999,0.7
23.04,Savatheda FYNES,17 OCT 1974,BAH,5,Oslo (NOR),30 JUN 1999,-0.4
23.04,Oksana EKK,26 NOV 1974,RUS,3,Zagreb (CRO),05 JUL 1999,-0.5
23.04,Svetlana GONCHARENKO,28 MAY 1971,RUS,8,"Stadio Olimpico, Roma (ITA)",07 JUL 1999,0.8
23.04,Esther MÖLLER,13 SEP 1977,GER,2h3,"Ullevi Stadium, Göteborg (SWE)",30 JUL 1999,0.9
23.04,Marina TRANDENKOVA,07 JAN 1967,RUS,2h3,"La Cartuja, Sevilla (ESP)",24 AUG 1999,-0.4
23.04,Melinda GAINSFORD-TAYLOR,01 OCT 1971,AUS,1,Sydney (AUS),08 JAN 2000,-0.2
23.04,Chryste GAINES,14 SEP 1970,USA,2,"Sacramento, CA (USA)",21 MAY 2000,1.4
23.04,Chryste GAINES,14 SEP 1970,USA,h,"Sacramento, CA (USA)",21 MAY 2000,1.0
23.04,Pauline DAVIS-THOMPSON,09 JUL 1966,BAH,1,Kalamata (GRE),04 JUN 2000,1.1
23.04,Irina KHABAROVA,18 MAR 1966,RUS,2,St. Petersburg (RUS),17 JUN 2000,0.5
23.04,Vinitha TRIPATHI,15 OCT 1980,IND,1,Bengaluru (IND),05 JUL 2000,1.8
23.04,Torri EDWARDS,31 JAN 1977,USA,h,"Sacramento, CA (USA)",22 JUL 2000,-0.9
23.04,Muriel HURTIS,25 MAR 1979,FRA,2h2,"Olympic Stadium, Sydney (AUS)",27 SEP 2000,-0.3
23.04,Sharon CRIPPS,29 JUN 1977,AUS,2,Brisbane (AUS),25 MAR 2001,1.3
23.04,Cydonie MOTHERSILL,19 MAR 1978,CAY,1,"Atlanta, GA (USA)",19 MAY 2001,-0.8
23.04,Birgit ROCKMEIER,29 NOV 1973,GER,4,"Weserstadion, Bremen (GER)",24 JUN 2001,0.3
23.04,Sina SCHIELKE,19 MAY 1981,GER,3,Stuttgart (GER),01 JUL 2001,-0.1
23.04,Huang MEI,15 APR 1975,CHN,1,Chengdu (CHN),01 JUL 2001,0.9
23.04,Anneisha MCLAUGHLIN-WHILBY,06 JAN 1986,JAM,1,Nassau (BAH),01 APR 2002,-1.3
23.04,Elva GOULBOURNE,21 JAN 1980,JAM,5,"Starkville, MS (USA)",12 MAY 2002,0.9
23.04,Monique HENDERSON,18 FEB 1983,USA,2,"Pullman, WA (USA)",19 MAY 2002,0.6
23.04,Angela WILLIAMS,30 JAN 1980,USA,3,"Pullman, WA (USA)",19 MAY 2002,0.6
23.04,Mary ONYALI-OMAGBEMI,03 FEB 1968,NGR,1,Kalamata (GRE),01 JUN 2002,0.6
23.04,Ionela ŢIRLEA-MANOLACHE,09 FEB 1976,ROU,5,"Parc des Sports, Annecy (FRA)",23 JUN 2002,0.6
23.04,Ekaterina TOSHEVA-MASHOVA,01 FEB 1974,BUL,1,Banská Bystrica (SVK),23 JUN 2002,1.5
23.04,Sylviane FÉLIX,31 OCT 1977,FRA,2,Castres (FRA),24 JUL 2002,0.7
23.04,Joice MADUAKA,30 SEP 1973,GBR,6,Manchester (GBR),29 JUL 2002,0.0
23.04,Sharon CRIPPS,29 JUN 1977,AUS,7,Manchester (GBR),29 JUL 2002,0.0
23.04,Inger MILLER,12 JUN 1972,USA,3,"Walnut, CA (USA)",19 APR 2003,1.3
23.04,LaKadron IVERY,23 JUN 1983,USA,2,"Austin, TX (USA)",19 MAY 2003,0.0
23.04,Lucimar Aparecida DE MOURA,22 MAR 1974,BRA,1,Cochabamba (BOL),30 MAY 2004,-0.6
23.04,Inger MILLER,12 JUN 1972,USA,4,"Palo Alto, CA (USA)",31 MAY 2004,0.5
23.04,Olesya ZYKINA,07 OCT 1980,RUS,1,Tula (RUS),25 JUN 2004,2.0
23.04,Consuella MOORE,29 AUG 1981,USA,3h2,"Provo, UT (USA)",25 JUN 2004,-1.0
23.04,Birgit ROCKMEIER,29 NOV 1973,GER,1,Ratingen (GER),26 JUN 2004,1.8
23.04,Kim GEVAERT,05 AUG 1978,BEL,3,Villeneuve d'Ascq (FRA),26 JUN 2004,-1.1
23.04,Nataliya PYHYDA,30 JAN 1981,UKR,3f2,Madrid (ESP),17 JUL 2004,-1.0
23.04,Marina MAYDANOVA-MINDAREVA,22 AUG 1982,UKR,5,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,0.3
23.04,Peta-Gaye DOWDIE,18 JAN 1977,JAM,2,Torino (ITA),03 JUN 2005,0.0
23.04,Olga ZAYTSEVA,10 NOV 1984,RUS,2f2,Kazan (RUS),25 JUN 2005,1.2
23.04,Natallia SALAHUB,31 MAR 1975,BLR,1h1,Brest (BLR),04 JUL 2005,
23.04,Yekaterina KONDRATYEVA,08 APR 1982,RUS,2h1,Tula (RUS),24 JUL 2005,1.1
23.04,Virgil HODGE,17 NOV 1983,SKN,1h3,"Provo, UT (USA)",12 MAY 2006,0.3
23.04,LaVerne JONES-FERRETTE,16 SEP 1981,ISV,1,Xalapa (MEX),13 MAY 2006,
23.04,Chauntae BAYNE,04 APR 1984,USA,2,"Provo, UT (USA)",27 MAY 2006,1.9
23.04,DeeDee TROTTER,08 DEC 1982,USA,2,"New York, NY (USA)",03 JUN 2006,-1.3
23.04,Ebonie FLOYD,21 OCT 1983,USA,5,"Sacramento, CA (USA)",10 JUN 2006,0.8
23.04,Olena CHEBANU,04 JAN 1981,UKR,1,Kyiv (UKR),15 JUN 2006,
23.04,Consuella MOORE,29 AUG 1981,USA,6sf1,"Indianapolis, IN (USA)",25 JUN 2006,0.3
23.04,Virgil HODGE,17 NOV 1983,SKN,1,"San Diego, CA (USA)",12 MAY 2007,0.3
23.04,Shareese WOODS,20 FEB 1985,USA,2h4,"Sacramento, CA (USA)",07 JUN 2007,1.8
23.04,Rachelle BOONE-SMITH,30 JUN 1981,USA,1h2,"Indianapolis, IN (USA)",23 JUN 2007,-0.9
23.04,Iryna SHTANHYEYEVA,08 FEB 1982,UKR,2,Moskva (RUS),29 JUN 2007,-0.6
23.04,Shalonda SOLOMON,19 DEC 1985,USA,1f1,"Auburn, AL (USA)",05 APR 2008,
23.04,Natalie KNIGHT,24 OCT 1986,USA,1f1,"Azusa, CA (USA)",18 APR 2008,1.8
23.04,Yuliya GUSHCHINA,04 MAR 1983,RUS,1,Vila Real de Santo António (POR),25 MAY 2008,0.4
23.04,Samantha HENRY-ROBINSON,25 SEP 1988,JAM,2sf1,"Des Moines, IA (USA)",12 JUN 2008,-0.7
23.04,Mikele BARBER,04 OCT 1980,USA,7sf2,"Eugene, OR (USA)",05 JUL 2008,0.0
23.04,Shalonda SOLOMON,19 DEC 1985,USA,5,"Crystal Palace, London (GBR)",25 JUL 2008,-1.2
23.04,Susanthika JAYASINGHE,17 DEC 1975,SRI,2h1,"National Stadium, Beijing (CHN)",19 AUG 2008,0.2
23.04,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,1h5,"National Stadium, Beijing (CHN)",19 AUG 2008,-0.1
23.04,Aleksandra FEDORIVA-SPAYER,13 SEP 1988,RUS,5qf2,"National Stadium, Beijing (CHN)",19 AUG 2008,0.0
23.04,Yuliya GUSHCHINA,04 MAR 1983,RUS,5,"Letzigrund, Zürich (SUI)",29 AUG 2008,-0.6
23.04,Sheri-Ann BROOKS,11 FEB 1983,JAM,5,"Mangueirão, Belém (BRA)",24 MAY 2009,-0.8
23.04,Tiffany TOWNSEND,14 JUN 1989,USA,5,"Fayetteville, AR (USA)",13 JUN 2009,-1.2
23.04,Stephenie Ann MCPHERSON,25 NOV 1988,JAM,1f1,Kingston (JAM),05 JUN 2010,1.2
23.04,Jeneba TARMOH,27 SEP 1989,USA,1h3,"Eugene, OR (USA)",10 JUN 2010,-0.5
23.04,Sherone SIMPSON,12 AUG 1984,JAM,3,"Crystal Palace, London (GBR)",13 AUG 2010,0.5
23.04,Aareon PAYNE,03 SEP 1990,USA,2f2,"Eugene, OR (USA)",28 MAY 2011,1.2
23.04,Kimberlyn DUNCAN,02 AUG 1991,USA,1f3,"Bloomington, IN (USA)",28 MAY 2011,-1.3
23.04,Jessica DAVIS,31 OCT 1992,USA,8,"Des Moines, IA (USA)",11 JUN 2011,1.5
23.04,Stephanie DURST,06 JAN 1982,USA,2,"Stadion Juliska, Praha (CZE)",13 JUN 2011,0.2
23.04,Aleen BAILEY,25 NOV 1980,JAM,3h1,Kingston (JAM),25 JUN 2011,0.2
23.04,Tiffany TOWNSEND,14 JUN 1989,USA,3sf1,"Hayward Field, Eugene, OR (USA)",26 JUN 2011,1.1
23.04,Olesya POVH,18 OCT 1987,UKR,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2011,0.2
23.04,Kerron STEWART,16 APR 1984,JAM,1,Padova (ITA),17 JUL 2011,-0.8
23.04,Yelizaveta DEMIROVA,14 AUG 1987,RUS,6sf2,"DS, Daegu (KOR)",01 SEP 2011,-0.1
23.04,Porscha LUCAS,18 JUN 1988,USA,6,"National Stadium, Kingston (JAM)",05 MAY 2012,1.7
23.04,Tsholofelo SELEMELA-THIPE,12 SEP 1986,RSA,1sf2,Pretoria (RSA),05 MAY 2012,1.4
23.04,Cambrya JONES,20 SEP 1990,USA,1h4,"Jacksonville, FL (USA)",25 MAY 2012,-0.1
23.04,Christy UDOH,30 SEP 1991,USA,1sf1,"Austin, TX (USA)",26 MAY 2012,2.0
23.04,Tiffany TOWNSEND,14 JUN 1989,USA,3,"FBK Stadium, Hengelo (NED)",27 MAY 2012,-0.9
23.04,Samantha HENRY-ROBINSON,25 SEP 1988,JAM,4,"Icahn Stadium, New York, NY (USA)",09 JUN 2012,-0.3
23.04,Yelizaveta DEMIROVA,14 AUG 1987,RUS,2,Moskva (RUS),13 JUN 2012,-0.3
23.04,Viktoriya KASHEYEVA,07 MAY 1989,UKR,2sf1,"Olympiastadion, Helsinki (FIN)",29 JUN 2012,0.0
